Name,Team,POS,Salary
Chris Godwin,TB,WR,"$20,000,000"
Amari Cooper,CLE,WR,"$20,000,000"
Von Miller,BUF,OLB,"$19,970,000"
Danielle Hunter,MIN,DE,"$19,718,750"
Ryan Ramczyk,NO,RT,"$19,241,608"
Diontae Johnson,PIT,WR,"$19,001,180"
Mark Andrews,BAL,TE,"$19,000,000"
Leonard Williams,NYG,DE,"$19,000,000"
Myles Garrett,CLE,DE,"$19,000,000"
Sam Darnold,CAR,QB,"$18,858,000"
David Bakhtiari,GB,LT,"$18,551,836"
Brandin Cooks,HOU,WR,"$18,500,000"
Xavien Howard,MIA,CB,"$18,250,000"
Brian O'Neill,MIN,RT,"$18,000,000"
Grady Jarrett,ATL,DT,"$17,970,000"
Ikem Ekwonu,CAR,T,"$17,934,492"
Laremy Tunsil,HOU,LT,"$17,850,000"
Brandon Scherff,JAC,G,"$17,764,712"
Khalil Mack,LAC,OLB,"$17,750,000"
Kenny Golladay,NYG,WR,"$17,750,000"
Cam Robinson,JAC,LT,"$17,750,000"
Chandler Jones,LV,OLB,"$17,412,000"
Emmanuel Ogbah,MIA,DE,"$17,350,000"
Garett Bolles,DEN,LT,"$17,000,000"
Maxx Crosby,LV,DE,"$16,882,000"
Kolton Miller,LV,LT,"$16,825,000"
Orlando Brown Jr.,KC,T,"$16,662,000"
Keenan Allen,LAC,WR,"$16,500,000"
Darius Slay,PHI,CB,"$16,500,000"
Leonard Floyd,LAR,OLB,"$16,500,000"
De'Vondre Campbell,GB,OLB,"$16,241,176"
Taylor Moton,CAR,RT,"$16,200,000"
DeAndre Hopkins,ARI,WR,"$16,116,667"
Shaquil Barrett,TB,OLB,"$16,000,000"
DeForest Buckner,IND,DT,"$16,000,000"
Marcus Williams,BAL,FS,"$16,000,000"
Bud Dupree,TEN,OLB,"$16,000,000"
Tyler Lockett,SEA,WR,"$16,000,000"
C.J. Mosley,NYJ,ILB,"$16,000,000"
Kenny Clark,GB,DT,"$15,867,647"
Fred Warner,SF,OLB,"$15,814,576"
Michael Thomas,NO,WR,"$15,800,000"
Donovan Smith,TB,LT,"$15,750,000"
Evan Neal,NYG,T,"$15,740,460"
Allen Robinson,LAR,WR,"$15,500,000"
Jameis Winston,NO,QB,"$15,200,000"
Justin Simmons,DEN,FS,"$15,100,000"
DeMarcus Lawrence,DAL,DE,"$15,000,000"
Carlton Davis,TB,CB,"$15,000,000"
B.J. Hill,CIN,DT,"$15,000,000"
Arik Armstead,SF,DE,"$15,000,000"
Jalen Ramsey,LAR,CB,"$15,000,000"
Haason Reddick,PHI,OLB,"$15,000,000"
Foyesade Oluokun,JAC,LB,"$15,000,000"
Carl Lawson,NYJ,DE,"$15,000,000"
Taylor Decker,DET,LT,"$15,000,000"
Deion Jones,ATL,ILB,"$14,677,647"
Cameron Jordan,NO,DE,"$14,470,588"
Jamal Adams,SEA,SS,"$14,440,000"
Joe Thuney,KC,G,"$14,400,000"
Byron Jones,MIA,CB,"$14,375,000"
Adam Thielen,MIN,WR,"$14,353,529"
Terron Armstead,MIA,LT,"$14,120,000"
Jake Matthews,ATL,LT,"$14,000,000"
Mike Evans,TB,WR,"$14,000,000"
Ryan Jensen,TB,C,"$14,000,000"
Fletcher Cox,PHI,DT,"$14,000,000"
Randy Gregory,DEN,OLB,"$14,000,000"
Quandre Diggs,SEA,SS,"$14,000,000"
Preston Smith,GB,OLB,"$13,970,588"
Donte Jackson,CAR,CB,"$13,935,000"
Bradley Chubb,DEN,OLB,"$13,926,000"
Laken Tomlinson,NYJ,G,"$13,900,000"
Quenton Nelson,IND,G,"$13,754,000"
Drake London,ATL,WR,"$13,546,432"
Tyron Smith,DAL,LT,"$13,500,000"
Alex Cappa,CIN,G,"$13,500,000"
Charvarius Ward,SF,CB,"$13,500,000"
J.J. Watt,ARI,DE,"$13,500,000"
Charles Cross,SEA,T,"$13,436,728"
Lane Johnson,PHI,RT,"$13,195,000"
Yannick Ngakoue,IND,DE,"$13,000,000"
Robbie Anderson,CAR,WR,"$13,000,000"
Javon Hargrave,PHI,DT,"$13,000,000"
Davon Godchaux,NE,DT,"$13,000,000"
Corey Davis,NYJ,WR,"$13,000,000"
Jessie Bates III,CIN,S,"$12,911,000"
Taylor Lewan,TEN,LT,"$12,900,000"
Robert Quinn,CHI,OLB,"$12,900,000"
Garrett Wilson,NYJ,WR,"$12,833,368"
Tremaine Edmunds,BUF,ILB,"$12,716,000"
Michael Gallup,DAL,WR,"$12,529,412"
Lavonte David,TB,OLB,"$12,500,000"
Kevin Byard,TEN,FS,"$12,500,000"
David Njoku,CLE,TE,"$12,500,000"
Foley Fatukasi,JAC,DT,"$12,500,000"
Shaquill Griffin,JAC,CB,"$12,441,176"
Ezekiel Elliott,DAL,RB,"$12,400,000"
John Franklin-Myers,NYJ,DE,"$12,070,576"
Derrick Henry,TEN,RB,"$12,000,000"
Courtland Sutton,DEN,WR,"$12,000,000"
Matt Judon,NE,OLB,"$12,000,000"
Trey Hendrickson,CIN,DE,"$11,988,235"
George Kittle,SF,TE,"$11,961,754"
Chris Olave,NO,WR,"$11,900,908"
Shaq Thompson,CAR,OLB,"$11,884,765"
Justin Reid,KC,S,"$11,550,000"
Alvin Kamara,NO,RB,"$11,500,000"
Joseph Noteboom,LAR,T,"$11,500,000"
Harrison Smith,MIN,FS,"$11,491,176"
Jason Kelce,PHI,C,"$11,250,000"
Mitch Morse,BUF,C,"$11,250,000"
Eddie Jackson,CHI,S,"$11,100,000"
Uchenna Nwosu,SEA,LB,"$11,045,000"
D.J. Reed,NYJ,S,"$11,000,000"
Tyrann Mathieu,NO,FS,"$11,000,000"
Austin Corbett,CAR,G,"$11,000,000"
Budda Baker,ARI,S,"$11,000,000"
Cameron Heyward,PIT,DT,"$11,000,000"
Romeo Okwara,DET,OLB,"$11,000,000"
Dalton Schultz,DAL,TE,"$10,931,000"
Mike Gesicki,MIA,TE,"$10,931,000"
Tre'Davious White,BUF,CB,"$10,911,755"
Mike McGlinchey,SF,RT,"$10,880,000"
Andrus Peat,NO,G,"$10,850,000"
Rodney Hudson,ARI,C,"$10,850,000"
William Jackson,WAS,CB,"$10,812,500"
Hunter Renfrow,LV,WR,"$10,809,000"
Will Dissly,SEA,TE,"$10,790,000"
Adoree' Jackson,NYG,CB,"$10,764,699"
Zach Ertz,ARI,TE,"$10,750,000"
John Johnson,CLE,SS,"$10,750,000"
Vita Vea,TB,DT,"$10,587,294"
Jameson Williams,DET,WR,"$10,584,484"
Joel Bitonio,CLE,G,"$10,558,824"
Travis Kelce,KC,TE,"$10,500,000"
Wyatt Teller,CLE,G,"$10,500,000"
Chuks Okorafor,PIT,T,"$10,500,000"
Isaiah Wynn,NE,LT,"$10,413,000"
Jordan Davis,PHI,DT,"$10,255,384"
Curtis Samuel,WAS,WR,"$10,225,000"
George Fant,NYJ,LT,"$10,102,935"
Taysom Hill,NO,TE,"$10,100,000"
Stephon Gilmore,IND,CB,"$10,020,000"
DJ Chark,DET,WR,"$10,000,000"
Sebastian Joseph,LAC,DT,"$10,000,000"
Russell Gage,TB,WR,"$10,000,000"
Marcus Peters,BAL,CB,"$10,000,000"
Marlon Humphrey,BAL,CB,"$10,000,000"
Robert Woods,TEN,WR,"$10,000,000"
D.J. Jones,DEN,DT,"$10,000,000"
Hunter Henry,NE,TE,"$10,000,000"
Jadeveon Clowney,CLE,DE,"$10,000,000"
James Daniels,PIT,G,"$10,000,000"
Jonnu Smith,NE,TE,"$9,941,168"
Nelson Agholor,NE,WR,"$9,882,345"
Chris Boswell,PIT,K,"$9,861,180"
Zack Martin,DAL,G,"$9,841,000"
Ronald Darby,DEN,CB,"$9,823,521"
Roquan Smith,CHI,ILB,"$9,735,000"
Kyle Hamilton,BAL,S,"$9,706,880"
D.J. Reader,CIN,DT,"$9,602,941"
Marcus Davenport,NO,DE,"$9,553,000"
Za'Darius Smith,MIN,OLB,"$9,500,000"
Ronnie Stanley,BAL,LT,"$9,500,000"
Kenyon Green,HOU,T,"$9,487,476"
Eric Kendricks,MIN,ILB,"$9,484,375"
Jimmie Ward,SF,FS,"$9,470,576"
Grover Stewart,IND,DT,"$9,375,000"
Frank Clark,KC,DE,"$9,175,000"
Dion Dawkins,BUF,LT,"$9,115,294"
Derwin James,LAC,S,"$9,052,000"
Corey Linsley,LAC,C,"$9,000,000"
Marquez Valdes-Scantling,KC,WR,"$9,000,000"
Devin McCourty,NE,FS,"$9,000,000"
Connor McGovern,NYJ,C,"$9,000,000"
Evan Engram,JAC,TE,"$8,970,590"
Jahan Dotson,WAS,WR,"$8,829,260"
Dalvin Cook,MIN,RB,"$8,782,353"
Tyler Boyd,CIN,WR,"$8,700,000"
Joe Mixon,CIN,RB,"$8,670,589"
Zion Johnson,LAC,G,"$8,609,856"
Christian McCaffrey,CAR,RB,"$8,600,000"
Braden Smith,IND,RT,"$8,567,000"
Da'Ron Payne,WAS,DT,"$8,529,000"
David Onyemata,NO,DT,"$8,500,000"
Harrison Phillips,MIN,DT,"$8,500,000"
Tim Patrick,DEN,WR,"$8,499,998"
Zach Cunningham,TEN,ILB,"$8,470,588"
Maliek Collins,HOU,DT,"$8,382,360"
Matt Milano,BUF,OLB,"$8,345,588"
Treylon Burks,TEN,WR,"$8,335,612"
Poona Ford,SEA,DT,"$8,325,000"
Kenyan Drake,LV,RB,"$8,250,000"
Trevor Penning,NO,T,"$8,171,048"
Kenny Pickett,PIT,QB,"$8,116,204"
Cody Whitehair,CHI,C,"$8,100,000"
Trent McDuffie,KC,CB,"$8,061,352"
C.J. Uzomah,NYJ,TE,"$8,000,000"
Tracy Walker,DET,S,"$8,000,000"
Younghoe Koo,ATL,K,"$8,000,000"
La'el Collins,CIN,RT,"$8,000,000"
A'Shawn Robinson,LAR,DT,"$8,000,000"
Jordan Mailata,PHI,LT,"$8,000,000"
Ben Jones,TEN,C,"$8,000,000"
Jack Conklin,CLE,RT,"$8,000,000"
Darious Williams,JAC,CB,"$8,000,000"
Zay Jones,JAC,WR,"$8,000,000"
Larry Ogunjobi,PIT,DT,"$8,000,000"
Myles Jack,PIT,ILB,"$8,000,000"
Kendall Fuller,WAS,CB,"$8,000,000"
James Conner,ARI,RB,"$7,975,000"
Shelby Harris,SEA,DT,"$7,970,576"
Trent Williams,SF,LT,"$7,967,647"
Quay Walker,GB,LB,"$7,951,648"
Rayshawn Jenkins,JAC,S,"$7,911,765"
Adrian Amos,GB,FS,"$7,900,000"
Kaiir Elam,BUF,CB,"$7,841,952"
Cedrick Wilson,MIA,WR,"$7,750,000"
Micah Hyde,BUF,SS,"$7,700,000"
Tyler Smith,DAL,T,"$7,622,544"
Marcus Maye,NO,FS,"$7,600,000"
Tyler Linderbaum,BAL,C,"$7,512,844"
Demario Davis,NO,OLB,"$7,500,000"
Ryan Kelly,IND,C,"$7,500,000"
Brandon Graham,PHI,DE,"$7,500,000"
Jermaine Johnson,NYJ,DE,"$7,403,140"
Shaq Mason,TB,G,"$7,382,345"
Michael Davis,LAC,CB,"$7,352,935"
Chase Roullier,WAS,C,"$7,330,000"
Akiem Hicks,TB,DE,"$7,294,118"
Devin Lloyd,JAC,LB,"$7,293,440"
Jordan Whitehead,NYJ,S,"$7,250,000"
Austin Johnson,LAC,DT,"$7,250,000"
Rob Havenstein,LAR,RT,"$7,250,000"
James Bradberry,PHI,CB,"$7,250,000"
DaQuan Jones,BUF,DT,"$7,250,000"
Devonte Wyatt,GB,DT,"$7,238,588"
Saquon Barkley,NYG,RB,"$7,217,000"
Shaquille Leonard,IND,ILB,"$7,166,000"
Patrick Mekari,BAL,G,"$7,100,000"
Justin Jones,CHI,DT,"$7,100,000"
Connor Williams,MIA,C,"$7,035,000"
Michael Brockers,DET,DT,"$7,000,000"
Halapoulivaati Vaitai,DET,G,"$7,000,000"
Charles Harris,DET,DE,"$7,000,000"
Leonard Fournette,TB,RB,"$7,000,000"
Ted Karras,CIN,C,"$7,000,000"
Rasul Douglas,GB,CB,"$7,000,000"
Michael Pierce,BAL,DT,"$7,000,000"
Darren Waller,LV,TE,"$6,843,750"
Cole Strange,NE,G,"$6,798,432"
Marcus Mariota,ATL,QB,"$6,750,000"
Tyler Conklin,NYJ,TE,"$6,750,000"
Kenny Moore,IND,CB,"$6,750,000"
Roy Robertson-Harris,JAC,DT,"$6,729,406"
Jordan Poyer,BUF,SS,"$6,700,000"
Denico Autry,TEN,DE,"$6,650,000"
Tyler Higbee,LAR,TE,"$6,625,000"
Jerome Baker,MIA,OLB,"$6,605,000"
George Karlaftis,KC,DE,"$6,565,344"
Braxton Berrios,NYJ,WR,"$6,500,000"
Gerald Everett,LAC,TE,"$6,500,000"
Dorance Armstrong,DAL,DE,"$6,500,000"
Samson Ebukam,SF,OLB,"$6,500,000"
Bobby Wagner,LAR,ILB,"$6,500,000"
Trenton Brown,NE,RT,"$6,500,000"
Teddy Bridgewater,MIA,QB,"$6,500,000"
Taron Johnson,BUF,CB,"$6,500,000"
Vonn Bell,CIN,FS,"$6,488,235"
Ian Thomas,CAR,TE,"$6,435,000"
Daxton Hill,CIN,S,"$6,370,100"
Mark Glowinski,NYG,G,"$6,350,000"
Mo Alie-Cox,IND,TE,"$6,320,000"
Pat Elflein,CAR,G,"$6,297,059"
Mitchell Trubisky,PIT,QB,"$6,285,000"
Charles Leno,WAS,LT,"$6,250,000"
Cordarrelle Patterson,ATL,RB,"$6,250,000"
Kareem Hunt,CLE,RB,"$6,250,000"
Lewis Cine,MIN,S,"$6,244,384"
Rodger Saffold,BUF,G,"$6,220,000"
Xavier Woods,CAR,S,"$6,135,000"
Chase Edmonds,MIA,RB,"$6,100,000"
DeVante Parker,NE,WR,"$6,025,720"
Casey Hayward,ATL,CB,"$6,000,000"
Kevin Zeitler,BAL,G,"$6,000,000"
Calais Campbell,BAL,DE,"$6,000,000"
Josey Jewell,DEN,ILB,"$6,000,000"
Austin Hooper,TEN,TE,"$6,000,000"
Gabe Jackson,SEA,G,"$6,000,000"
David Andrews,NE,C,"$6,000,000"
Marvin Jones,JAC,WR,"$6,000,000"
Malcom Brown,JAC,DT,"$6,000,000"
Dean Lowry,GB,DE,"$5,950,000"
Matthew Ioannidis,CAR,DE,"$5,900,000"
Chidobe Awuzie,CIN,CB,"$5,802,941"
Aaron Jones,GB,RB,"$5,730,941"
Jonathan Jones,NE,CB,"$5,682,348"
Isaac Seumalo,PHI,G,"$5,650,000"
Rashaad Penny,SEA,RB,"$5,630,000"
Mason Cole,PIT,C,"$5,600,000"
Bobby McCain,WAS,CB,"$5,580,000"
Andrew Norwell,WAS,G,"$5,580,000"
Matt Pryor,IND,T,"$5,545,000"
Quinton Jefferson,SEA,DT,"$5,515,000"
Matt Feiler,LAC,RT,"$5,500,000"
Austin Ekeler,LAC,RB,"$5,500,000"
Jayron Kearse,DAL,S,"$5,500,000"
Derek Barnett,PHI,DE,"$5,500,000"
Morgan Moses,BAL,RT,"$5,500,000"
Tyrod Taylor,NYG,QB,"$5,500,000"
Justin Pugh,ARI,G,"$5,500,000"
Bilal Nichols,LV,DE,"$5,500,000"
Julio Jones,TB,WR,"$5,485,294"
Jalen Mills,NE,CB,"$5,441,176"
Sheldon Rankins,NYJ,DT,"$5,441,168"
Tim Settle,BUF,DT,"$5,375,000"
Al Woods,SEA,DT,"$5,210,000"
Nick Bosa,SF,DE,"$5,200,225"
Sam Hubbard,CIN,DE,"$5,183,000"
Quinnen Williams,NYJ,DE,"$5,130,823"
Ryan Bates,BUF,G,"$5,000,000"
Jake Martin,NYJ,OLB,"$5,000,000"
Anthony Brown,DAL,CB,"$5,000,000"
Dalvin Tomlinson,MIN,DT,"$5,000,000"
Jordan Hicks,MIN,ILB,"$5,000,000"
Brian Allen,LAR,C,"$5,000,000"
Kendrick Bourne,NE,WR,"$5,000,000"
Jerry Hughes,HOU,DE,"$5,000,000"
Jordan Phillips,BUF,DE,"$5,000,000"
Frankie Luvu,CAR,LB,"$4,985,294"
Deatrich Wise,NE,DE,"$4,941,168"
Baker Mayfield,CAR,QB,"$4,858,000"
Emmanuel Moseley,SF,CB,"$4,823,521"
Wes Schweitzer,WAS,G,"$4,820,000"
Clelin Ferrell,LV,DE,"$4,771,476"
Christian Kirksey,HOU,ILB,"$4,764,712"
Devin White,TB,ILB,"$4,692,611"
Logan Hall,TB,DE,"$4,660,604"
Jacoby Brissett,CLE,QB,"$4,650,000"
Justin Britt,HOU,C,"$4,647,067"
Christian Watson,GB,WR,"$4,605,752"
Dawuane Smoot,JAC,DE,"$4,585,294"
Roger McCreary,TEN,CB,"$4,550,896"
Eric Rowe,MIA,SS,"$4,550,000"
William Gholston,TB,DE,"$4,500,000"
Troy Hill,LAR,CB,"$4,500,000"
Patrick Ricard,BAL,FB,"$4,500,000"
Jake Bailey,NE,P,"$4,500,000"
Cameron Sutton,PIT,CB,"$4,500,000"
Steven Nelson,HOU,CB,"$4,500,000"
Breece Hall,NYJ,RB,"$4,441,200"
Logan Thomas,WAS,TE,"$4,440,000"
Jalen Pitre,HOU,S,"$4,397,320"
Jamal Agnew,JAC,WR,"$4,376,470"
Arnold Ebiketie,ATL,DE,"$4,298,592"
Dallas Goedert,PHI,TE,"$4,250,660"
Lawrence Guy,NE,DT,"$4,250,000"
Anthony Walker Jr.,CLE,ILB,"$4,250,000"
Nick Chubb,CLE,RB,"$4,213,059"
Kyler Gordon,CHI,CB,"$4,199,856"
Daniel Jones,NYG,QB,"$4,194,644"
Byron Pringle,CHI,WR,"$4,125,000"
Boye Mafe,SEA,DE,"$4,112,092"
Lucas Patrick,CHI,G,"$4,100,000"
Mario Addison,HOU,DE,"$4,100,000"
Kenneth Walker,SEA,RB,"$4,024,332"
Cameron Erving,CAR,LT,"$4,010,000"
Jamaal Williams,DET,RB,"$4,000,000"
Cameron Brate,TB,TE,"$4,000,000"
Mike Hilton,CIN,CB,"$4,000,000"
Patrick Peterson,MIN,CB,"$4,000,000"
Robbie Gould,SF,K,"$4,000,000"
Jake Elliott,PHI,K,"$4,000,000"
Marcedes Lewis,GB,TE,"$4,000,000"
Josh Sweat,PHI,DE,"$4,000,000"
Anthony Averett,LV,CB,"$4,000,000"
Jason Myers,SEA,K,"$4,000,000"
Austin Blythe,SEA,G,"$4,000,000"
Arden Key,JAC,DE,"$4,000,000"
Al-Quadin Muhammad,CHI,DE,"$4,000,000"
Eric Murray,HOU,FS,"$4,000,000"
Kamu Grugier-Hill,HOU,OLB,"$4,000,000"
Melvin Ingram,MIA,OLB,"$4,000,000"
Jalen Reeves-Maybin,HOU,OLB,"$4,000,000"
Levi Wallace,PIT,CB,"$4,000,000"
Ahkello Witherspoon,PIT,CB,"$4,000,000"
Deonte Harty,NO,WR,"$3,986,000"
Mecole Hardman,KC,WR,"$3,986,000"
Azeez Al-Shaair,SF,LB,"$3,986,000"
Elgton Jenkins,GB,LT,"$3,986,000"
Allen Lazard,GB,WR,"$3,986,000"
Jakobi Meyers,NE,WR,"$3,986,000"
Nik Needham,MIA,CB,"$3,986,000"
Taven Bryan,CLE,DT,"$3,941,180"
Andrew Booth Jr.,MIN,CB,"$3,925,600"
J.D. McKissic,WAS,RB,"$3,910,000"
Joe Burrow,CIN,QB,"$3,900,012"
A.J. Cann,HOU,G,"$3,867,648"
Wan'dale Robinson,NYG,WR,"$3,837,848"
Bryan Anger,DAL,P,"$3,800,000"
Ed Ingram,MIN,G,"$3,789,336"
Kyle Juszczyk,SF,FB,"$3,775,000"
John Metchie,HOU,WR,"$3,754,216"
Chase Young,WAS,DE,"$3,752,145"
Ryan Succop,TB,K,"$3,750,000"
Eli Apple,CIN,CB,"$3,750,000"
Robert Tonyan Jr.,GB,TE,"$3,750,000"
Nick Boyle,BAL,TE,"$3,750,000"
Graham Gano,NYG,K,"$3,750,000"
Colt McCoy,ARI,QB,"$3,750,000"
Jeff Okudah,DET,CB,"$3,658,049"
Cornelius Lucas,WAS,LT,"$3,650,000"
Wil Lutz,NO,K,"$3,650,000"
Nyheim Hines,IND,RB,"$3,640,000"
David Ojabo,BAL,DE,"$3,637,088"
Zaire Franklin,IND,OLB,"$3,610,000"
Sidney Jones,SEA,CB,"$3,600,000"
Josh Allen,JAC,OLB,"$3,596,269"
Matt Prater,ARI,K,"$3,575,000"
Mike Purcell,DEN,DT,"$3,573,521"
Andrew Thomas,NYG,LT,"$3,550,508"
Ka'imi Fairbairn,HOU,K,"$3,550,000"
Brandon Facyson,IND,CB,"$3,540,000"
Dennis Gardeck,ARI,OLB,"$3,530,000"
Dustin Hopkins,LAC,K,"$3,520,000"
Josh Paschal,DET,DE,"$3,510,928"
Mario Edwards,CHI,DE,"$3,500,097"
Jonathan Allen,WAS,DT,"$3,500,000"
Joe Flacco,NYJ,QB,"$3,500,000"
Lorenzo Carter,ATL,DE,"$3,500,000"
Malik Hooker,DAL,S,"$3,500,000"
Bradley Roby,NO,CB,"$3,500,000"
Hayden Hurst,CIN,TE,"$3,500,000"
Justin Tucker,BAL,K,"$3,500,000"
Avonte Maddox,PHI,CB,"$3,500,000"
Justin Houston,BAL,DE,"$3,500,000"
A.J. Green,ARI,WR,"$3,500,000"
Brandon Parker,LV,T,"$3,500,000"
Andre James,LV,C,"$3,500,000"
Geno Smith,SEA,QB,"$3,500,000"
Desmond King,HOU,CB,"$3,500,000"
Alec Ingold,MIA,FB,"$3,500,000"
Durham Smythe,MIA,TE,"$3,500,000"
Case Keenum,BUF,QB,"$3,500,000"
O.J. Howard,BUF,TE,"$3,500,000"
Harrison Butker,KC,K,"$3,494,118"
Geoff Swaim,TEN,TE,"$3,494,112"
Jourdan Lewis,DAL,CB,"$3,470,588"
Pharaoh Brown,HOU,TE,"$3,441,165"
Daniel Carlson,LV,K,"$3,434,445"
James Hurst,NO,LT,"$3,425,000"
Mason Crosby,GB,K,"$3,400,000"
T.J. Hockenson,DET,TE,"$3,397,895"
Tua Tagovailoa,MIA,QB,"$3,362,313"
Phidarian Mathis,WAS,DT,"$3,344,180"
Siran Neal,BUF,S,"$3,340,000"
Andy Janovich,HOU,FB,"$3,300,000"
Damien Wilson,CAR,OLB,"$3,290,000"
Chad Henne,KC,QB,"$3,265,000"
Gus Edwards,BAL,RB,"$3,250,000"
Jarran Reed,GB,DT,"$3,250,000"
Ja'whaun Bentley,NE,ILB,"$3,250,000"
Rasheem Green,HOU,DE,"$3,250,000"
Ogbonnia Okoronkwo,HOU,OLB,"$3,250,000"
Markus Golden,ARI,OLB,"$3,235,294"
Jaquan Brisker,CHI,S,"$3,234,484"
Jakeem Grant,CLE,WR,"$3,205,000"
Graham Glasgow,DEN,G,"$3,200,000"
Ed Oliver,BUF,DT,"$3,177,975"
Tanoh Kpassagnon,NO,DE,"$3,150,000"
Taylor Heinicke,WAS,QB,"$3,125,000"
Alontae Taylor,NO,CB,"$3,124,780"
Johnny Hekker,CAR,P,"$3,120,000"
Tre'quan Smith,NO,WR,"$3,100,000"
Michael Dickson,SEA,P,"$3,083,059"
Devin Bush,PIT,ILB,"$3,068,423"
Denzel Perryman,LV,ILB,"$3,036,176"
George Odum,SF,S,"$3,035,000"
Keion Crossen,MIA,CB,"$3,035,000"
Justin Herbert,LAC,QB,"$3,026,250"
Tyquan Thornton,NE,WR,"$3,015,080"
Dan Feeney,NYJ,G,"$3,000,000"
Trai Turner,WAS,G,"$3,000,000"
Dante Fowler Jr.,DAL,DE,"$3,000,000"
Nick Vannett,NO,TE,"$3,000,000"
Jarvis Landry,NO,WR,"$3,000,000"
Andy Dalton,NO,QB,"$3,000,000"
Carlos Dunlap,KC,DE,"$3,000,000"
Jesse Davis,MIN,T,"$3,000,000"
Randall Cobb,GB,WR,"$3,000,000"
Tyus Bowser,BAL,OLB,"$3,000,000"
Ja'Wuan James,BAL,RT,"$3,000,000"
Kyzir White,PHI,OLB,"$3,000,000"
Brandon McManus,DEN,K,"$3,000,000"
Riley Reiff,CHI,LT,"$3,000,000"
Mason Rudolph,PIT,QB,"$3,000,000"
Duke Riley,MIA,OLB,"$3,000,000"
Chris Manhertz,JAC,TE,"$2,900,000"
Jonah Williams,CIN,LT,"$2,899,113"
Jon Feliciano,NYG,G,"$2,897,059"
JuJu Smith-Schuster,KC,WR,"$2,890,000"
Jordan Jenkins,HOU,DE,"$2,823,529"
Bradley Bozeman,CAR,C,"$2,800,000"
Nick Folk,NE,K,"$2,800,000"
Cam Jurgens,PHI,C,"$2,795,680"
George Pickens,PIT,WR,"$2,795,676"
Erik McCoy,NO,C,"$2,790,000"
Juan Thornhill,KC,FS,"$2,790,000"
David Edwards,LAR,T,"$2,790,000"
Dalton Risner,DEN,G,"$2,790,000"
Nate Davis,TEN,G,"$2,790,000"
Byron Murphy,ARI,CB,"$2,790,000"
Jawaan Taylor,JAC,RT,"$2,790,000"
David Montgomery,CHI,RB,"$2,790,000"
Ray-Ray McCloud,SF,WR,"$2,785,000"
Clayton Fejedelem,MIA,SS,"$2,775,000"
Kevin Pierre-Louis,HOU,OLB,"$2,768,235"
Derrick Brown,CAR,DT,"$2,757,400"
Brandon Bolden,LV,RB,"$2,755,000"
Josh Reynolds,DET,WR,"$2,750,000"
Rakeem Nunez-Roches,TB,DT,"$2,750,000"
Derrick Nnadi,KC,DT,"$2,750,000"
Chuck Clark,BAL,SS,"$2,750,000"
Derek Watt,PIT,FB,"$2,750,000"
Jason Sanders,MIA,K,"$2,750,000"
Elandon Roberts,MIA,OLB,"$2,750,000"
Bryan Mone,SEA,DT,"$2,745,000"
C.J. Ham,MIN,FB,"$2,700,000"
Alec Pierce,IND,WR,"$2,685,976"
