Name,Team,POS,Salary
Greg Zuerlein,DAL,K,"$2,485,294 "
Isaac Rochell,IND,DE,"$2,470,000 "
James White,NE,RB,"$2,462,500 "
Daniel Sorensen,KC,SS,"$2,462,500 "
Da'Ron Payne,WAS,DT,"$2,446,140 "
Michael Gallup,DAL,WR,"$2,443,000 "
Donte Jackson,CAR,CB,"$2,443,000 "
Carlos Hyde,JAC,RB,"$2,441,168 "
Kamu Grugier-Hill,HOU,ILB,"$2,441,165 "
Jessie Bates III,CIN,FS,"$2,433,000 "
Connor Williams,DAL,G,"$2,433,000 "
Harold Landry,TEN,OLB,"$2,433,000 "
Christian Kirk,ARI,WR,"$2,433,000 "
Justin Reid,HOU,FS,"$2,433,000 "
Carlton Davis,TB,CB,"$2,433,000 "
Jordan Whitehead,TB,S,"$2,433,000 "
Justin Britt,HOU,C,"$2,423,528 "
Al Woods,SEA,DT,"$2,411,765 "
Pat Freiermuth,PIT,TE,"$2,404,132 "
Geoff Swaim,TEN,TE,"$2,397,050 "
Rashod Hill,MIN,LT,"$2,377,500 "
Jalen Reeves-Maybin,DET,ILB,"$2,377,500 "
K'Waun Williams,SF,CB,"$2,377,500 "
Rashard Higgins,CLE,WR,"$2,377,500 "
Tim Boyle,DET,QB,"$2,376,471 "
Zach Sieler,MIA,DT,"$2,375,000 "
Marcus Davenport,NO,DE,"$2,353,895 "
Justin Hardee,NYJ,CB,"$2,350,000 "
D'Wayne Eskridge,SEA,WR,"$2,349,820 "
TuTu Atwell,LAR,WR,"$2,317,236 "
Nick Bellore,SEA,FB,"$2,300,000 "
P.J. Williams,NO,CB,"$2,300,000 "
Sam Martin,DEN,P,"$2,300,000 "
Ed Oliver,BUF,DT,"$2,283,650 "
Matt Haack,BUF,P,"$2,275,000 "
Bobby Massie,DEN,RT,"$2,275,000 "
Bradley Roby,NO,CB,"$2,274,130 "
Nick Bolton,KC,LB,"$2,262,932 "
Joe Burrow,CIN,QB,"$2,255,006 "
C.J. Ham,MIN,FB,"$2,250,000 "
Jamaal Williams,DET,RB,"$2,250,000 "
Tavierre Thomas,HOU,CB,"$2,250,000 "
Rakeem Nunez-Roches,TB,DT,"$2,250,000 "
Justin Coleman,MIA,CB,"$2,250,000 "
Devin Bush,PIT,ILB,"$2,210,615 "
Tremaine Edmunds,BUF,ILB,"$2,206,301 "
Chris Wormley,PIT,DT,"$2,200,000 "
Terrace Marshall,CAR,WR,"$2,186,900 "
DJ Chark,JAC,WR,"$2,183,000 "
Marquez Valdes-Scantling,GB,WR,"$2,183,000 "
Chuks Okorafor,PIT,LT,"$2,183,000 "
B.J. Hill,CIN,DT,"$2,183,000 "
Deshon Elliott,BAL,FS,"$2,183,000 "
Brandon Parker,LV,LT,"$2,183,000 "
Bradley Bozeman,BAL,C,"$2,183,000 "
Will Hernandez,NYG,G,"$2,183,000 "
Sebastian Joseph,LAR,DT,"$2,183,000 "
Lorenzo Carter,NYG,OLB,"$2,183,000 "
Dalton Schultz,DAL,TE,"$2,183,000 "
Cedrick Wilson,DAL,WR,"$2,183,000 "
Mason Cole,MIN,C,"$2,183,000 "
Tracy Walker,DET,FS,"$2,183,000 "
Tyrell Crosby,DET,LT,"$2,183,000 "
Jordan Akins,HOU,TE,"$2,183,000 "
James Daniels,CHI,G,"$2,183,000 "
Bilal Nichols,CHI,DE,"$2,183,000 "
Derrick Nnadi,KC,DT,"$2,183,000 "
Ian Thomas,CAR,TE,"$2,183,000 "
Ronnie Harrison,CLE,SS,"$2,183,000 "
Justin Jones,LAC,DT,"$2,183,000 "
Kyzir White,LAC,ILB,"$2,183,000 "
Alex Cappa,TB,G,"$2,183,000 "
Isaiah Oliver,ATL,CB,"$2,183,000 "
Durham Smythe,MIA,TE,"$2,183,000 "
Josey Jewell,DEN,ILB,"$2,183,000 "
Russell Gage,ATL,WR,"$2,183,000 "
Foley Fatukasi,NYJ,DT,"$2,183,000 "
Foyesade Oluokun,ATL,ILB,"$2,183,000 "
Tre'quan Smith,NO,WR,"$2,182,835 "
Chase Young,WAS,DE,"$2,181,072 "
Derwin James,LAC,S,"$2,169,403 "
Pete Werner,NO,LB,"$2,154,312 "
Johnathan Ford,JAC,S,"$2,150,000 "
Christian Kirksey,HOU,ILB,"$2,147,058 "
Elandon Roberts,MIA,OLB,"$2,140,000 "
Jeff Okudah,DET,CB,"$2,134,020 "
Cam Sims,WAS,WR,"$2,133,000 "
George Odum,IND,S,"$2,133,000 "
Chandon Sullivan,GB,CB,"$2,133,000 "
Ike Boettger,BUF,G,"$2,133,000 "
Ezekiel Turner,ARI,ILB,"$2,133,000 "
A.J. Moore,HOU,S,"$2,133,000 "
Byron Pringle,KC,WR,"$2,133,000 "
Brandon Wilson,CIN,S,"$2,125,000 "
Jaire Alexander,GB,CB,"$2,123,238 "
Carlos Basham Jr.,BUF,DE,"$2,110,868 "
Randy Gregory,DAL,DE,"$2,100,000 "
Pat Elflein,CAR,G,"$2,100,000 "
Jonah Williams,CIN,LT,"$2,097,742 "
Leighton Vander Esch,DAL,OLB,"$2,095,606 "
Taylor Heinicke,WAS,QB,"$2,093,750 "
Andrew Thomas,NYG,LT,"$2,080,254 "
Josh Myers,GB,C,"$2,078,280 "
Billy Price,NYG,C,"$2,077,158 "
Justin Houston,BAL,OLB,"$2,075,000 "
Kelvin Beachum,ARI,RT,"$2,075,000 "
Kenny Clark,GB,DT,"$2,070,576 "
Creed Humphrey,KC,C,"$2,067,424 "
Rashaan Evans,TEN,ILB,"$2,058,708 "
Jeff Wilson,SF,RB,"$2,050,000 "
Kyle Trask,TB,QB,"$2,045,700 "
Isaiah Wynn,NE,LT,"$2,040,260 "
T.J. Edwards,PHI,LB,"$2,035,000 "
Travis Carrie,IND,CB,"$2,025,000 "
D.J. Moore,CAR,WR,"$2,003,361 "
Patrick Ricard,BAL,FB,"$2,000,000 "
Tyler Shatley,JAC,C,"$2,000,000 "
Joe Haeg,PIT,RT,"$2,000,000 "
De'Vondre Campbell,GB,ILB,"$2,000,000 "
Jimmy Smith,BAL,CB,"$2,000,000 "
Marlon Mack,IND,RB,"$2,000,000 "
Rigoberto Sanchez,IND,P,"$2,000,000 "
C.J. Goodwin,DAL,CB,"$2,000,000 "
Alvin Kamara,NO,RB,"$2,000,000 "
J.T. Gray,NO,SS,"$2,000,000 "
Chase Daniel,LAC,QB,"$2,000,000 "
Blaine Gabbert,TB,QB,"$2,000,000 "
Tua Tagovailoa,MIA,QB,"$1,986,156 "
Tre Herndon,JAC,CB,"$1,985,294 "
Hayden Hurst,ATL,TE,"$1,984,913 "
Justin McCray,HOU,G,"$1,982,352 "
Dalvin Cook,MIN,RB,"$1,982,343 "
Lucas Patrick,GB,G,"$1,975,000 "
Neville Hewitt,HOU,OLB,"$1,970,588 "
Calvin Ridley,ATL,WR,"$1,966,461 "
Tress Way,WAS,P,"$1,965,000 "
Damien Wilson,JAC,ILB,"$1,964,705 "
Nick Williams,DET,DT,"$1,956,064 "
Rashaad Penny,SEA,RB,"$1,948,014 "
Terrell Edmunds,PIT,SS,"$1,938,789 "
Rashan Gary,GB,OLB,"$1,938,392 "
Allen Hurns,MIA,WR,"$1,925,000 "
Nick Vannett,NO,TE,"$1,900,000 "
Christian Wilkins,MIA,DE,"$1,898,555 "
Rex Burkhead,HOU,RB,"$1,897,059 "
Adam Shaheen,MIA,TE,"$1,866,165 "
Taven Bryan,JAC,DT,"$1,864,767 "
Sam Koch,BAL,P,"$1,850,000 "
John Ross,NYG,WR,"$1,838,233 "
Chris Lindstrom,ATL,G,"$1,832,160 "
Andre Cisco,JAC,S,"$1,828,364 "
Mike Hughes,KC,CB,"$1,825,566 "
Kellen Mond,MIN,QB,"$1,818,848 "
Justin Herbert,LAC,QB,"$1,818,125 "
Davis Mills,HOU,QB,"$1,817,892 "
Jalen Mayfield,ATL,RT,"$1,807,644 "
Samaje Perine,CIN,RB,"$1,800,000 "
Lee Smith,ATL,TE,"$1,800,000 "
Justin Murray,ARI,G,"$1,794,115 "
Tyler Kroft,NYJ,TE,"$1,794,110 "
Sony Michel,LAR,RB,"$1,792,731 "
Brady Christensen,CAR,RT,"$1,775,108 "
Lamar Jackson,BAL,QB,"$1,771,588 "
Alim McNeill,DET,DT,"$1,750,316 "
Nick Martin,LV,C,"$1,750,000 "
Ty Nsekhe,DAL,LT,"$1,750,000 "
Brent Urban,DAL,DE,"$1,750,000 "
Charles Harris,DET,OLB,"$1,750,000 "
Levi Wallace,BUF,CB,"$1,750,000 "
Taiwan Jones,BUF,RB,"$1,750,000 "
James Conner,ARI,RB,"$1,750,000 "
Pat O'Donnell,CHI,P,"$1,750,000 "
Malcolm Brown,MIA,RB,"$1,750,000 "
Danny Amendola,HOU,WR,"$1,747,058 "
Milton Williams,PHI,DT,"$1,736,488 "
Carlos Watkins,DAL,DE,"$1,735,294 "
Xavier Woods,MIN,S,"$1,735,294 "
Alex Anzalone,DET,ILB,"$1,735,294 "
Benjamin St-Juste,WAS,CB,"$1,729,640 "
Brian Burns,CAR,DE,"$1,725,926 "
Nick Vigil,MIN,OLB,"$1,720,588 "
Osa Odighizuwa,DAL,DT,"$1,719,048 "
Dexter Lawrence,NYG,DE,"$1,699,368 "
Paulson Adebo,NO,CB,"$1,685,716 "
Derrick Brown,CAR,DT,"$1,683,700 "
Chris Board,BAL,ILB,"$1,683,000 "
Josh Palmer,LAC,WR,"$1,680,696 "
Terrence Brooks,HOU,FS,"$1,679,406 "
Chazz Surratt,MIN,LB,"$1,667,340 "
Garrett Bradbury,MIN,C,"$1,666,170 "
Aaron Robinson,NYG,CB,"$1,665,298 "
Reid Ferguson,BUF,LS,"$1,665,000 "
Malcolm Koonce,LV,DE,"$1,654,880 "
Jesse James,CHI,TE,"$1,650,000 "
Trenton Scott,CAR,LT,"$1,650,000 "
Jeffery Simmons,TEN,DE,"$1,646,250 "
Divine Deablo,LV,LB,"$1,642,424 "
Noah Fant,DEN,TE,"$1,639,611 "
Kevin Huber,CIN,P,"$1,637,500 "
Hunter Long,MIA,TE,"$1,633,604 "
Darnell Savage,GB,SS,"$1,632,972 "
Andre Dillard,PHI,LT,"$1,619,599 "
Dyami Brown,WAS,WR,"$1,615,636 "
Tytus Howard,HOU,RT,"$1,606,414 "
Tommy Tremble,CAR,TE,"$1,602,860 "
Levine Toilolo,NYG,TE,"$1,600,000 "
Oday Aboushi,LAC,G,"$1,600,000 "
Chauncey Golston,DAL,DE,"$1,595,700 "
Darryl Roberts,WAS,CB,"$1,595,000 "
Darrel Williams,KC,RB,"$1,594,118 "
Nevin Lawson,JAC,CB,"$1,590,000 "
James O'Shaughnessy,JAC,TE,"$1,590,000 "
Ross Dwelley,SF,TE,"$1,588,235 "
Amari Rodgers,GB,WR,"$1,583,560 "
Josh Jacobs,LV,RB,"$1,579,854 "
Tanner Vallejo,ARI,ILB,"$1,578,230 "
Deshazor Everett,WAS,FS,"$1,576,755 "
Tre Flowers,CIN,CB,"$1,576,614 "
Wyatt Davis,MIN,G,"$1,572,212 "
Marquise Brown,BAL,WR,"$1,566,576 "
Kendrick Green,PIT,C,"$1,566,012 "
Trey Sermon,SF,RB,"$1,563,952 "
Patrick Jones,MIN,DE,"$1,561,892 "
Ben Niemann,KC,LB,"$1,558,235 "
Anthony Schwartz,CLE,WR,"$1,556,744 "
Jakeem Grant,CHI,WR,"$1,555,555 "
Shamar Stephen,DEN,DE,"$1,555,000 "
Montez Sweat,WAS,DE,"$1,553,296 "
Joseph Ossai,CIN,LB,"$1,551,448 "
Cornelius Lucas,WAS,LT,"$1,550,000 "
Isaiah Simmons,ARI,ILB,"$1,549,275 "
Monty Rice,TEN,ILB,"$1,546,444 "
Johnathan Abram,LV,FS,"$1,540,018 "
Spencer Brown,BUF,LT,"$1,536,144 "
Jerry Tillery,LAC,DT,"$1,533,378 "
Laurent Duvernay-Tardif,NYJ,G,"$1,527,777 "
Jason Peters,CHI,LT,"$1,525,000 "
Nico Collins,HOU,WR,"$1,522,087 "
Robert Hainsey,TB,C,"$1,515,544 "
Jedrick Wills,CLE,LT,"$1,505,587 "
Austin Corbett,LAR,G,"$1,505,235 "
Baron Browning,DEN,ILB,"$1,500,620 "
Quinn Meinerz,DEN,C,"$1,500,620 "
Ronnie Perkins,NE,DE,"$1,500,620 "
Ernest Jones,LAR,LB,"$1,500,620 "
Brandon Stephens,BAL,S,"$1,500,620 "
Nahshon Wright,DAL,CB,"$1,500,620 "
Elijah Molden,TEN,CB,"$1,500,620 "
Ambry Thomas,SF,CB,"$1,500,620 "
Tre McKitty,LAC,TE,"$1,500,620 "
Ahkello Witherspoon,PIT,CB,"$1,500,000 "
Brandon Allen,CIN,QB,"$1,500,000 "
Rodney McLeod,PHI,FS,"$1,500,000 "
Tarik Cohen,CHI,RB,"$1,500,000 "
Efe Obada,BUF,DE,"$1,500,000 "
Kyle Long,KC,G,"$1,500,000 "
Tanoh Kpassagnon,NO,DE,"$1,500,000 "
Damien Williams,CHI,RB,"$1,500,000 "
Deon Bush,CHI,S,"$1,500,000 "
Andy Lee,ARI,P,"$1,500,000 "
Chris Conley,HOU,WR,"$1,500,000 "
Kyler Fackrell,LAC,OLB,"$1,500,000 "
Ryan Smith,LAC,CB,"$1,500,000 "
Pharaoh Brown,HOU,TE,"$1,494,117 "
Ja'Wuan James,BAL,RT,"$1,490,000 "
L.J. Collier,SEA,DE,"$1,480,098 "
Vincent Taylor,HOU,DT,"$1,470,575 "
Michael Carter,NYJ,RB,"$1,467,368 "
James Winchester,KC,LS,"$1,465,000 "
Darren Hall,ATL,CB,"$1,464,748 "
Ricardo Allen,CIN,FS,"$1,460,584 "
Bobby McCain,WAS,CB,"$1,460,000 "
Ben Cleveland,BAL,G,"$1,457,779 "
DeMarcus Walker,HOU,DT,"$1,452,941 "
James Hudson,CLE,LT,"$1,452,416 "
Mekhi Becton,NYJ,LT,"$1,448,457 "
Cameron Sample,CIN,DE,"$1,448,144 "
Amon-Ra St. Brown,DET,WR,"$1,445,252 "
Ronald Jones II,TB,RB,"$1,444,351 "
Derrick Barnes,DET,ILB,"$1,441,204 "
Andy Janovich,CLE,FB,"$1,437,500 "
Drew Dalman,ATL,C,"$1,436,720 "
Kaleb McGary,ATL,RT,"$1,428,250 "
Elerson Smith,NYG,DE,"$1,418,288 "
Bobby Brown,LAR,DT,"$1,416,532 "
Chris Rumph II,LAC,DE,"$1,413,544 "
N'Keal Harry,NE,WR,"$1,413,032 "
Rhamondre Stevenson,NE,RB,"$1,409,056 "
Josh Norman,SF,CB,"$1,405,882 "
Michael Palardy,MIA,P,"$1,400,000 "
Jordan Smith,JAC,OLB,"$1,399,588 "
Tyler Shelvin,CIN,DT,"$1,396,564 "
Cameron Fleming,DEN,LT,"$1,395,000 "
Tyeler Davison,ATL,DT,"$1,391,165 "
Zech McPhearson,PHI,CB,"$1,389,652 "
John Bates,WAS,TE,"$1,382,416 "
Mike Gesicki,MIA,TE,"$1,381,626 "
Camryn Bynum,MIN,CB,"$1,377,812 "
Mike Glennon,NYG,QB,"$1,375,000 "
Chuba Hubbard,CAR,RB,"$1,373,174 "
Kylen Granson,IND,TE,"$1,366,368 "
Jaelon Darden,TB,WR,"$1,357,904 "
Dan Moore,PIT,LT,"$1,357,904 "
Robert Rochell,LAR,CB,"$1,350,928 "
Erik Harris,ATL,S,"$1,350,000 "
Tristan Wirfs,TB,RT,"$1,347,638 "
Tylan Wallace,BAL,WR,"$1,345,364 "
Tommy Togiai,CLE,DT,"$1,337,144 "
Jay Tufele,JAC,DT,"$1,335,965 "
Kenny Young,DEN,ILB,"$1,334,058 "
Ian Book,NO,QB,"$1,333,584 "
Kene Nwangwu,MIN,RB,"$1,331,133 "
Dennis Kelly,GB,RT,"$1,325,000 "
Javon Kinlaw,SF,DT,"$1,314,031 "
Marco Wilson,ARI,S,"$1,310,380 "
Trent Sieg,LV,LS,"$1,307,500 "
Jerry Jeudy,DEN,WR,"$1,300,590 "
Jabril Cox,DAL,OLB,"$1,295,140 "
Sidney Jones,SEA,CB,"$1,288,235 "
C.J. Henderson,CAR,CB,"$1,285,455 "
Ifeatu Melifonwu,DET,CB,"$1,282,840 "
Uchenna Nwosu,LAC,OLB,"$1,265,397 "
Andre Smith,BUF,OLB,"$1,261,615 "
A.J. Terrell,ATL,CB,"$1,260,261 "
Chad Henne,KC,QB,"$1,250,000 "
Aaron Stinnie,TB,G,"$1,250,000 "
Tyler Lancaster,GB,DE,"$1,247,058 "
CeeDee Lamb,DAL,WR,"$1,246,819 "
Marcell Harris,SF,S,"$1,244,118 "
Tre Brown,SEA,CB,"$1,232,608 "
Austin Jackson,MIA,LT,"$1,230,016 "
Tee Higgins,CIN,WR,"$1,227,123 "
Byron Murphy,ARI,CB,"$1,221,318 "
Richie Incognito,LV,G,"$1,220,000 "
Tremon Smith,HOU,CB,"$1,217,059 "
K’Lavon Chaisson,JAC,OLB,"$1,216,573 "
Tae Davis,HOU,LB,"$1,214,705 "
Rock Ya-Sin,IND,CB,"$1,214,678 "
Jalen Reagor,PHI,WR,"$1,213,213 "
Jason McCourty,MIA,CB,"$1,212,500 "
Duron Harmon,ATL,SS,"$1,212,500 "
A.J. McCarron,ATL,QB,"$1,212,500 "
Clark Harris,CIN,LS,"$1,212,500 "
Nate Ebner,NYG,FS,"$1,212,500 "
Geno Smith,SEA,QB,"$1,212,500 "
Morgan Cox,TEN,LS,"$1,212,500 "
Marquise Goodwin,CHI,WR,"$1,212,500 "
Christian Jones,CHI,ILB,"$1,212,500 "
Colt McCoy,ARI,QB,"$1,212,500 "
Corey Peters,ARI,DT,"$1,212,500 "
Malcolm Smith,CLE,OLB,"$1,212,500 "
J.J. Jansen,CAR,LS,"$1,212,500 "
Jon Weeks,HOU,LS,"$1,212,500 "
Giovani Bernard,TB,RB,"$1,212,500 "
Steve McLendon,TB,DT,"$1,212,500 "
Kevin Minter,TB,ILB,"$1,212,500 "
Jawaan Taylor,JAC,RT,"$1,208,038 "
Justin Jefferson,MIN,WR,"$1,206,491 "
Michael Ford,DEN,CB,"$1,200,000 "
Kenneth Murray,LAC,ILB,"$1,199,770 "
Vernon Hargreaves,CIN,CB,"$1,196,732 "
Deebo Samuel,SF,WR,"$1,194,760 "
Kemoko Turay,IND,DE,"$1,191,600 "
Adam Humphries,WAS,WR,"$1,190,000 "
Greg Little,MIA,LT,"$1,189,448 "
Cesar Ruiz,NO,G,"$1,186,328 "
John Jenkins,MIA,DT,"$1,181,617 "
Brandon Aiyuk,SF,WR,"$1,179,606 "
Cody Ford,BUF,G,"$1,177,498 "
M.J. Stewart,CLE,CB,"$1,173,152 "
Jordan Love,GB,QB,"$1,172,884 "
Aaron Brewer,ARI,LS,"$1,166,202 "
Jordyn Brooks,SEA,OLB,"$1,166,164 "
Sean Bunting,TB,CB,"$1,165,546 "
Patrick Queen,BAL,ILB,"$1,162,803 "
J.D. McKissic,WAS,RB,"$1,160,000 "
Buddy Johnson,PIT,LB,"$1,159,344 "
Tyree Gillespie,LV,S,"$1,159,344 "
Royce Newman,GB,G,"$1,159,344 "
Trayvon Mullen,LV,CB,"$1,154,922 "
Charley Hughlett,CLE,LS,"$1,145,000 "
Dalton Risner,DEN,G,"$1,144,299 "
Mohamed Sanu,SF,WR,"$1,140,000 "
Drew Lock,DEN,QB,"$1,132,347 "
Mack Hollins,MIA,WR,"$1,127,500 "
Duke Riley,MIA,OLB,"$1,127,500 "
Brennan Scarlett,MIA,OLB,"$1,127,500 "
Josh Andrews,ATL,C,"$1,127,500 "
Steven Means,ATL,OLB,"$1,127,500 "
Fabian Moreau,ATL,CB,"$1,127,500 "
Adam Gotsis,JAC,DE,"$1,127,500 "
Miles Killebrew,PIT,S,"$1,127,500 "
Quinton Spain,CIN,G,"$1,127,500 "
Jordan Evans,CIN,OLB,"$1,127,500 "
Reggie Ragland,NYG,ILB,"$1,127,500 "
Danny Shelton,NYG,DT,"$1,127,500 "
Julie'n Davenport,IND,RT,"$1,127,500 "
Chris Reed,IND,G,"$1,127,500 "
L.J. Fort,BAL,ILB,"$1,127,500 "
Noah Brown,DAL,WR,"$1,127,500 "
Damontae Kazee,DAL,S,"$1,127,500 "
Jayron Kearse,DAL,S,"$1,127,500 "
Mackensie Alexander,MIN,CB,"$1,127,500 "
Dede Westbrook,MIN,WR,"$1,127,500 "
Kalif Raymond,DET,WR,"$1,127,500 "
Kwon Alexander,NO,ILB,"$1,127,500 "
Ty Montgomery,NO,RB,"$1,127,500 "
Dwayne Washington,NO,RB,"$1,127,500 "
Damiere Byrd,CHI,WR,"$1,127,500 "
DeAndre Houston-Carson,CHI,S,"$1,127,500 "
Blake Bell,KC,TE,"$1,127,500 "
Patrick Scales,CHI,LS,"$1,127,500 "
Demarcus Robinson,KC,WR,"$1,127,500 "
Elijah Wilkinson,CHI,LT,"$1,127,500 "
Jaquiski Tartt,SF,FS,"$1,127,500 "
Isaiah McKenzie,BUF,WR,"$1,127,500 "
Darrell Daniels,ARI,TE,"$1,127,500 "
Max Garcia,ARI,C,"$1,127,500 "
Charles Washington,ARI,S,"$1,127,500 "
John Miller,CAR,G,"$1,127,500 "
Josh Wells,TB,RT,"$1,127,500 "
Tavon Wilson,SF,SS,"$1,125,000 "
Richard Sherman,TB,CB,"$1,125,000 "
Noah Igbinoghene,MIA,CB,"$1,121,555 "
Rashad Weaver,TEN,DE,"$1,115,495 "
Nick Dzubnar,TEN,ILB,"$1,115,000 "
Elgton Jenkins,GB,LT,"$1,111,602 "
Josh Tupou,CIN,DT,"$1,108,235 "
Clyde Edwards-Helaire,KC,RB,"$1,101,890 "
Tevin Coleman,NYJ,RB,"$1,100,000 "
Brandon King,NE,LB,"$1,100,000 "
Eli Apple,CIN,CB,"$1,100,000 "
Robbie Gould,SF,K,"$1,100,000 "
Frankie Luvu,CAR,OLB,"$1,100,000 "
Conor McDermott,NYJ,LT,"$1,100,000 "
Joejuan Williams,NE,CB,"$1,097,424 "
James Washington,PIT,WR,"$1,093,820 "
Matthias Farley,TEN,SS,"$1,090,000 "
Greedy Williams,CLE,CB,"$1,082,152 "
Phillip Lindsay,MIA,RB,"$1,080,877 "
Janarius Robinson,MIN,DE,"$1,080,404 "
Tyquan Lewis,IND,DT,"$1,075,371 "
Keith Smith,ATL,FB,"$1,075,000 "
Josh Harris,ATL,LS,"$1,075,000 "
Latavius Murray,BAL,RB,"$1,075,000 "
Derek Carrier,LV,TE,"$1,075,000 "
Pernell McPhee,BAL,OLB,"$1,075,000 "
Bryan Anger,DAL,P,"$1,075,000 "
Jake McQuaide,DAL,LS,"$1,075,000 "
Everson Griffen,MIN,DE,"$1,075,000 "
