Name,Team,POS,Salary
Cameron Erving,DAL,G,"$2,540,017"
Sam Martin,DEN,P,"$2,533,461"
Jeff Driskel,DEN,QB,"$2,531,932"
Harrison Butker,KC,K,"$2,525,587"
JK Dobbins,BAL,RB,"$2,505,369"
Mike Iupati,SEA,G,"$2,500,000"
Leonard Fournette,TB,RB,"$2,500,000"
MyCole Pruitt,TEN,TE,"$2,500,000"
Demarcus Robinson,KC,WR,"$2,478,826"
John Simon,NE,DE,"$2,460,514"
Ezra Cleveland,MIN,LT,"$2,458,980"
K'Waun Williams,SF,CB,"$2,434,375"
Haason Reddick,ARI,ILB,"$2,430,341"
Dan Feeney,LAC,G,"$2,428,879"
Jeremy Chinn,CAR,SS,"$2,420,908"
Bashaud Breeland,KC,CB,"$2,418,476"
Sam Tevi,LAC,RT,"$2,414,756"
Marcedes Lewis,GB,TE,"$2,412,443"
John Johnson,LAR,FS,"$2,398,509"
Kendall Lamm,CLE,RT,"$2,393,190"
Van Jefferson,LAR,WR,"$2,390,828"
Adam Shaheen,MIA,TE,"$2,378,862"
Anthony Walker Jr.,IND,ILB,"$2,375,731"
Chris Boswell,PIT,K,"$2,375,000"
Xavier Woods,DAL,FS,"$2,363,276"
Roquan Smith,CHI,ILB,"$2,363,042"
Rayshawn Jenkins,LAC,S,"$2,351,109"
Josh Reynolds,LAR,WR,"$2,330,288"
Larry Ogunjobi,CLE,DT,"$2,324,951"
Matt Skura,BAL,C,"$2,322,999"
Al-Quadin Muhammad,IND,DE,"$2,318,457"
Carl Lawson,CIN,DE,"$2,310,020"
Jourdan Lewis,DAL,CB,"$2,305,817"
Joe Haeg,TB,RT,"$2,300,000"
Deatrich Wise,NE,DE,"$2,298,064"
Ronald Blair,SF,DE,"$2,297,500"
Aaron Jones,GB,RB,"$2,283,641"
Samson Ebukam,LAR,OLB,"$2,275,919"
Jamaal Williams,GB,RB,"$2,273,876"
Cethan Carter,CIN,TE,"$2,272,362"
Jermaine Eluemunor,NE,G,"$2,267,797"
Kyler Murray,ARI,QB,"$2,260,852"
Brian Hill,ATL,RB,"$2,255,034"
Colt McCoy,NYG,QB,"$2,250,000"
Matt Milano,BUF,OLB,"$2,246,291"
Cedric Ogbuehi,SEA,RT,"$2,237,500"
Mike McGlinchey,SF,RT,"$2,237,444"
Brandon Wilson,CIN,CB,"$2,219,122"
Derek Barnett,PHI,DE,"$2,217,378"
Keith Smith,ATL,FB,"$2,213,033"
Willie Gay Jr.,KC,OLB,"$2,203,600"
Damontae Kazee,ATL,SS,"$2,203,007"
Malik Hooker,IND,FS,"$2,194,305"
Davon Godchaux,MIA,DT,"$2,191,232"
Kenny Golladay,DET,WR,"$2,191,087"
Matt Haack,MIA,P,"$2,178,312"
Nick Gates,NYG,G,"$2,175,000"
Julie'n Davenport,MIA,LT,"$2,172,230"
Dylan Cole,HOU,ILB,"$2,165,272"
Andrew Billings,CLE,DT,"$2,150,000"
Jonah Jackson,DET,G,"$2,145,882"
Dede Westbrook,JAC,WR,"$2,139,109"
Marlon Mack,IND,RB,"$2,136,131"
Fabian Moreau,WAS,CB,"$2,133,000"
Jeremy Sprinkle,WAS,TE,"$2,133,000"
David Sharpe,WAS,RT,"$2,133,000"
Shaquill Griffin,SEA,CB,"$2,133,000"
Christopher Carson,SEA,RB,"$2,133,000"
Chris Godwin,TB,WR,"$2,133,000"
Chris Wormley,PIT,DT,"$2,133,000"
Jonnu Smith,TEN,TE,"$2,133,000"
Jayon Brown,TEN,ILB,"$2,133,000"
Ahkello Witherspoon,SF,CB,"$2,133,000"
Vince Biegel,MIA,OLB,"$2,133,000"
Elandon Roberts,MIA,ILB,"$2,132,725"
Cornelius Lucas,WAS,LT,"$2,128,750"
Josh Uche,NE,OLB,"$2,125,398"
J.D. McKissic,WAS,RB,"$2,110,000"
Senio Kelemete,HOU,G,"$2,106,887"
Miles Killebrew,DET,SS,"$2,105,149"
Justin Bethel,NE,CB,"$2,101,379"
Patrick Robinson,NO,CB,"$2,100,000"
A.J. Dillon,GB,RB,"$2,084,806"
Darryl Roberts,DET,CB,"$2,064,321"
Josh Hill,NO,TE,"$2,063,750"
Rigoberto Sanchez,IND,P,"$2,060,505"
Denzel Mims,NYJ,WR,"$2,060,019"
Zach Sieler,MIA,DT,"$2,058,670"
Jonathan Allen,WAS,DT,"$2,046,324"
Andy Lee,ARI,P,"$2,041,348"
Jarrad Davis,DET,ILB,"$2,039,214"
Justin Murray,ARI,T,"$2,033,007"
Chad Henne,KC,QB,"$2,025,365"
Brandon Jones,MIA,FS,"$2,018,880"
Robert Griffin III,BAL,QB,"$2,013,353"
Julian Blackmon,IND,FS,"$2,008,474"
P.J. Williams,NO,CB,"$2,007,500"
Adoree' Jackson,TEN,CB,"$2,003,561"
Matt Schaub,ATL,QB,"$2,002,268"
Rex Burkhead,NE,RB,"$2,000,489"
Carlos Dunlap,SEA,DE,"$2,000,000"
Cody Core,NYG,WR,"$2,000,000"
Nate Ebner,NYG,SS,"$2,000,000"
Neville Hewitt,NYJ,ILB,"$2,000,000"
Patrick Onwuasor,NYJ,ILB,"$2,000,000"
Ben Garland,SF,C,"$2,000,000"
Logan Wilson,CIN,OLB,"$1,993,911"
Lloyd Cushenberry,DEN,C,"$1,983,992"
Brennan Scarlett,HOU,OLB,"$1,982,829"
Derek Carrier,LV,TE,"$1,982,335"
Alex Erickson,CIN,WR,"$1,981,806"
O.J. Howard,TB,TE,"$1,977,903"
Minkah Fitzpatrick,PIT,FS,"$1,975,252"
Michael Ojemudia,DEN,CB,"$1,971,716"
Clelin Ferrell,LV,DE,"$1,965,684"
Nevin Lawson,LV,CB,"$1,947,184"
Charles Harris,ATL,DE,"$1,943,692"
Evan Engram,NYG,TE,"$1,926,587"
Devin White,TB,ILB,"$1,917,537"
Chris Jones,DAL,P,"$1,912,497"
Kristian Fulton,TEN,CB,"$1,910,622"
Anthony Levine,BAL,SS,"$1,906,351"
LeShaun Sims,CIN,CB,"$1,903,871"
Gareon Conley,HOU,CB,"$1,892,376"
Nick Bosa,SF,DE,"$1,889,497"
Kolton Miller,LV,LT,"$1,888,923"
Josh Bynes,CIN,ILB,"$1,886,135"
Jabrill Peppers,NYG,SS,"$1,875,271"
Damion Square,LAC,DT,"$1,858,629"
David Njoku,CLE,TE,"$1,853,148"
Terrence Brooks,NE,FS,"$1,849,825"
Jeremiah Attaochu,DEN,OLB,"$1,846,649"
Roderick Johnson,HOU,RT,"$1,844,848"
Matt Barkley,BUF,QB,"$1,843,686"
Tremaine Edmunds,BUF,ILB,"$1,832,885"
Blake Bell,DAL,TE,"$1,830,305"
Vita Vea,TB,DT,"$1,827,658"
Damiere Byrd,NE,WR,"$1,810,321"
Justin Madubuike,BAL,DT,"$1,807,296"
DaVon Hamilton,JAC,DT,"$1,795,628"
Pat O'Donnell,CHI,P,"$1,793,325"
Kelvin Beachum,ARI,LT,"$1,791,685"
Da'Ron Payne,WAS,DT,"$1,790,760"
Denzel Perryman,LAC,ILB,"$1,786,858"
Solomon Kindley,MIA,G,"$1,784,478"
Taiwan Jones,BUF,RB,"$1,782,310"
Cameron Dantzler,MIN,CB,"$1,772,146"
Harrison Bryant,CLE,TE,"$1,760,811"
Antonio Gibson,WAS,RB,"$1,757,372"
Daniel Jones,NYG,QB,"$1,751,548"
Ryan Smith,TB,CB,"$1,750,000"
Craig Robertson,NO,ILB,"$1,750,000"
Zach Banner,PIT,G,"$1,750,000"
Zack Moss,BUF,RB,"$1,749,314"
Jaire Alexander,GB,CB,"$1,745,064"
Matt Hennessy,ATL,C,"$1,739,537"
Christian Covington,CIN,DE,"$1,738,307"
Austin Corbett,LAR,G,"$1,736,226"
Damien Lewis,SEA,G,"$1,735,192"
Chris Reed,CAR,C,"$1,733,510"
Neville Gallimore,DAL,DT,"$1,733,459"
Frank Ragnow,DET,C,"$1,731,454"
Josh Jones,ARI,RT,"$1,730,560"
Tyler Shatley,JAC,G,"$1,729,558"
Marcus Davenport,NO,DE,"$1,729,263"
T.J. Watt,PIT,OLB,"$1,727,532"
Joe Dahl,DET,G,"$1,722,660"
Bryan Edwards,LV,WR,"$1,714,012"
Vernon Hargreaves,HOU,CB,"$1,709,439"
Devin Duvernay,BAL,WR,"$1,708,696"
Jonathan Greenard,HOU,OLB,"$1,706,202"
Forrest Lamp,LAC,G,"$1,703,760"
Anfernee Jennings,NE,LB,"$1,700,446"
Reuben Foster,WAS,ILB,"$1,697,088"
Ashtyn Davis,NYJ,FS,"$1,696,868"
Akeem Davis-Gaither,CIN,OLB,"$1,696,134"
Troy Pride Jr.,CAR,CB,"$1,695,056"
Chris Moore,BAL,WR,"$1,690,795"
Nate Sudfeld,PHI,QB,"$1,690,000"
Malik Harrison,BAL,ILB,"$1,681,549"
Ryan Ramczyk,NO,RT,"$1,677,485"
Jordan Elliott,CLE,DT,"$1,671,945"
Julian Okwara,DET,DE,"$1,670,868"
Zack Baun,NO,OLB,"$1,669,048"
Tyler Larsen,CAR,C,"$1,668,904"
T.J. Yeldon,BUF,RB,"$1,665,782"
Peyton Barber,WAS,RB,"$1,660,000"
Rick Lovato,PHI,LS,"$1,660,000"
Randy Bullock,CIN,K,"$1,657,773"
D.J. Moore,CAR,WR,"$1,653,112"
Isaiah Wynn,NE,LT,"$1,652,107"
Ryan Griffin,TB,QB,"$1,645,000"
Cam Robinson,JAC,LT,"$1,644,163"
Calvin Ridley,ATL,WR,"$1,637,155"
D.J. Wonnum,MIN,DE,"$1,633,433"
Leighton Vander Esch,DAL,OLB,"$1,632,758"
Mykal Walker,ATL,ILB,"$1,631,746"
Shilique Calhoun,NE,OLB,"$1,630,595"
Zach Kerr,CAR,DE,"$1,630,000"
Ke'Shawn Vaughn,TB,RB,"$1,628,908"
Germain Ifedi,CHI,G,"$1,618,071"
Michael Schofield,CAR,G,"$1,616,356"
Kevin King,GB,CB,"$1,612,341"
Cody Davis,NE,FS,"$1,606,868"
Devin Asiasi,NE,TE,"$1,606,503"
Derwin James,LAC,S,"$1,606,269"
Tom Compton,SF,G,"$1,600,000"
Lucas Patrick,GB,G,"$1,596,267"
Billy Price,CIN,C,"$1,592,577"
Hayden Hurst,ATL,TE,"$1,589,359"
Darian Thompson,DAL,FS,"$1,581,893"
Jacob Phillips,CLE,OLB,"$1,574,429"
Josh Kelley,LAC,RB,"$1,572,155"
Josh Allen,JAC,DE,"$1,569,069"
Ty Sambrailo,TEN,RT,"$1,568,750"
Barkevious Mingo,CHI,OLB,"$1,568,048"
Dakota Dozier,MIN,G,"$1,561,951"
John Simpson,LV,G,"$1,556,345"
Terrell Lewis,LAR,OLB,"$1,550,550"
Dion Lewis,NYG,RB,"$1,550,000"
Vinny Curry,PHI,DE,"$1,550,000"
Tyre Phillips,BAL,G,"$1,546,729"
Aldon Smith,DAL,DE,"$1,540,040"
Mike Remmers,KC,RT,"$1,539,561"
Lamar Jackson,BAL,QB,"$1,535,980"
Rashaan Evans,TEN,ILB,"$1,532,472"
McTelvin Agim,DEN,DT,"$1,529,403"
Curtis Samuel,CAR,WR,"$1,528,480"
Zay Jones,LV,WR,"$1,525,125"
Zach Wood,NO,LS,"$1,525,000"
Jabari Zuniga,NYJ,DE,"$1,520,894"
Deon Bush,CHI,S,"$1,508,824"
Taylor Moton,CAR,RT,"$1,501,816"
Austin Johnson,NYG,DE,"$1,500,000"
Justin Hardee,NO,CB,"$1,500,000"
Rakeem Nunez-Roches,TB,DE,"$1,500,000"
Kerry Hyder,SF,DE,"$1,500,000"
Mark Nzeocha,SF,OLB,"$1,500,000"
Tyrell Adams,HOU,ILB,"$1,497,108"
Taven Bryan,JAC,DT,"$1,493,922"
Chris Banjo,ARI,SS,"$1,491,927"
T.J. Hockenson,DET,TE,"$1,485,965"
Ed Oliver,BUF,DT,"$1,482,894"
Dalton Keene,NE,TE,"$1,477,550"
Ben Bartch,JAC,G,"$1,477,526"
Gerald Everett,LAR,TE,"$1,475,558"
B.J. Finney,CIN,C,"$1,470,836"
Malcolm Brown,LAR,RB,"$1,462,468"
Braden Smith,IND,RT,"$1,461,179"
Rashaad Penny,SEA,RB,"$1,458,676"
Tashaun Gipson,CHI,FS,"$1,456,889"
Avery Williamson,PIT,ILB,"$1,455,885"
Malcolm Smith,CLE,OLB,"$1,453,196"
Terrell Edmunds,PIT,SS,"$1,452,526"
Dean Marlowe,BUF,FS,"$1,450,173"
Ezekiel Ansah,SF,DE,"$1,450,000"
Nelson Agholor,LV,WR,"$1,449,757"
Mike Daniels,CIN,DT,"$1,444,485"
Matt Peart,NYG,LT,"$1,442,296"
Davion Taylor,PHI,OLB,"$1,442,296"
Adam Trautman,NO,TE,"$1,442,296"
Alex Highsmith,PIT,OLB,"$1,442,296"
Tyus Bowser,BAL,OLB,"$1,436,201"
Chris Thompson,JAC,RB,"$1,425,840"
Shaquille Leonard,IND,OLB,"$1,420,487"
Mike Hughes,MIN,CB,"$1,416,945"
Saahdiq Charles,WAS,G,"$1,409,372"
Pernell McPhee,BAL,OLB,"$1,406,673"
Tanner Muse,LV,OLB,"$1,405,236"
Darnay Holmes,NYG,CB,"$1,401,888"
Sony Michel,NE,RB,"$1,401,349"
Terrell Burgess,LAR,SS,"$1,400,435"
Andy Janovich,CLE,FB,"$1,399,379"
Oday Aboushi,DET,G,"$1,395,325"
Jonah Williams,CIN,LT,"$1,390,023"
Jaylinn Hawkins,ATL,FS,"$1,387,987"
Troy Dye,MIN,OLB,"$1,384,393"
Charlie Heck,HOU,G,"$1,381,879"
Darrynton Evans,TEN,RB,"$1,377,659"
Chris Lindstrom,ATL,G,"$1,376,715"
Tanoh Kpassagnon,KC,DE,"$1,373,504"
Mike Onwenu,NE,G,"$1,367,268"
Reggie Robinson,DAL,CB,"$1,365,188"
Connor Williams,DAL,G,"$1,361,237"
Blidi Wreh-Wilson,ATL,CB,"$1,360,903"
Kameron Canaday,PIT,LS,"$1,360,000"
Steven Means,ATL,DE,"$1,359,349"
Marcus Maye,NYJ,FS,"$1,358,733"
L'Jarius Sneed,KC,CB,"$1,357,865"
Gabriel Davis,BUF,WR,"$1,357,690"
Logan Stenberg,DET,G,"$1,355,007"
Devin Bush,PIT,ILB,"$1,352,808"
Jessie Bates III,CIN,FS,"$1,350,343"
Nickell Robey-Coleman,PHI,CB,"$1,350,000"
Josiah Deguara,GB,TE,"$1,348,014"
Chris Manhertz,CAR,TE,"$1,346,105"
Christian Wilkins,MIA,DE,"$1,344,687"
Brian O'Neill,MIN,RT,"$1,342,528"
Jacob Eason,IND,QB,"$1,342,264"
Michael Thomas,HOU,SS,"$1,333,934"
Anthony Sherman,KC,FB,"$1,333,499"
James Lynch,MIN,DT,"$1,332,980"
Anthony McFarland,PIT,RB,"$1,332,428"
Kelechi Osemele,KC,G,"$1,328,844"
Taron Johnson,BUF,CB,"$1,328,749"
James Morgan,NYJ,QB,"$1,325,264"
Pharoh Cooper,CAR,WR,"$1,321,818"
Christian Kirk,ARI,WR,"$1,318,260"
K'Von Wallace,PHI,SS,"$1,316,112"
Marcus Williams,NO,SS,"$1,315,969"
Joe Thomas,DAL,OLB,"$1,312,072"
Justin Reid,HOU,FS,"$1,308,075"
DeMarcus Walker,DEN,DE,"$1,307,897"
Le'Raven Clark,IND,RT,"$1,307,539"
Deshon Elliott,BAL,FS,"$1,307,477"
Tavon Wilson,IND,SS,"$1,306,692"
La'Mical Perine,NYJ,RB,"$1,305,927"
Mike Gesicki,MIA,TE,"$1,305,046"
Raekwon McMillan,LV,ILB,"$1,304,035"
Sherrick McManis,CHI,CB,"$1,301,111"
Isaiah Oliver,ATL,CB,"$1,301,030"
Sam Young,LV,LT,"$1,301,018"
Rashan Gary,GB,OLB,"$1,300,860"
Andre Roberts,BUF,WR,"$1,300,000"
Albert Okwuegbunam,DEN,TE,"$1,294,993"
Bradley Bozeman,BAL,G,"$1,293,002"
Andrew Wylie,KC,G,"$1,292,979"
Luke Stocker,ATL,TE,"$1,290,733"
A.J. Johnson,DEN,ILB,"$1,289,136"
Foyesade Oluokun,ATL,OLB,"$1,288,001"
Garrett Bradbury,MIN,C,"$1,287,309"
Brycen Hopkins,LAR,TE,"$1,287,194"
D.J. Fluker,BAL,G,"$1,286,556"
Josiah Scott,JAC,CB,"$1,285,961"
Nick Chubb,CLE,RB,"$1,285,521"
Max Garcia,ARI,G,"$1,284,077"
Zach Pascal,IND,WR,"$1,280,606"
Kyle Wilber,LV,OLB,"$1,280,569"
Mike Glennon,JAC,QB,"$1,280,132"
Brent Urban,CHI,DT,"$1,275,901"
Joe Flacco,NYJ,QB,"$1,275,000"
Sharrod Neasman,ATL,FS,"$1,272,364"
Kevin Dotson,PIT,G,"$1,268,816"
Rashard Lawrence,ARI,DE,"$1,267,415"
Darnell Savage,GB,SS,"$1,263,418"
Brian Burns,CAR,OLB,"$1,262,725"
Antonio Hamilton,KC,CB,"$1,261,458"
Jerome Baker,MIA,ILB,"$1,257,106"
Johnathan Abram,LV,FS,"$1,255,876"
Reggie Ragland,DET,ILB,"$1,254,430"
J.C. Jackson,NE,CB,"$1,251,632"
Chandon Sullivan,GB,CB,"$1,250,291"
Antonio Brown,TB,WR,"$1,250,000"
Antony Auclair,TB,TE,"$1,250,000"
Tytus Howard,HOU,RT,"$1,247,674"
John Jenkins,CHI,DT,"$1,247,131"
Amani Oruwariye,DET,CB,"$1,247,067"
L.P. Ladouceur,DAL,LS,"$1,242,393"
DeAndre Houston-Carson,CHI,S,"$1,239,303"
Tyler Biadasz,DAL,C,"$1,236,986"
Tre Herndon,JAC,CB,"$1,236,671"
Demetrius Harris,CHI,TE,"$1,235,411"
Rashard Higgins,CLE,WR,"$1,235,027"
Kavon Frazier,MIA,FS,"$1,234,377"
John Reid,HOU,CB,"$1,233,441"
Darious Williams,LAR,CB,"$1,231,948"
Phillip Gaines,HOU,CB,"$1,229,482"
Orlando Brown Jr.,BAL,RT,"$1,227,211"
Mason Cole,ARI,C,"$1,226,948"
Cameron Clark,NYJ,G,"$1,226,871"
Chidobe Awuzie,DAL,CB,"$1,225,719"
LaRoy Reynolds,ATL,OLB,"$1,225,559"
Devontae Booker,LV,RB,"$1,223,903"
Justin Ellis,BAL,DT,"$1,218,920"
Matthias Farley,NYJ,SS,"$1,218,750"
Josh Jackson,GB,CB,"$1,217,266"
Dawuane Smoot,JAC,DE,"$1,216,957"
Ike Boettger,BUF,G,"$1,216,609"
Wyatt Teller,CLE,G,"$1,216,111"
Adam Gotsis,JAC,DE,"$1,215,515"
Rasul Douglas,CAR,CB,"$1,215,344"
David Edwards,LAR,G,"$1,214,762"
James Daniels,CHI,G,"$1,213,452"
Elijhaa Penny,NYG,FB,"$1,210,000"
Don Muhlbach,DET,LS,"$1,208,709"
Deshazor Everett,WAS,FS,"$1,206,875"
Josey Jewell,DEN,ILB,"$1,205,274"
Anthony Miller,CHI,WR,"$1,200,228"
Devin Funchess,GB,WR,"$1,200,000"
Darqueze Dennard,ATL,CB,"$1,199,011"
Ameer Abdullah,MIN,RB,"$1,198,585"
Kaleb McGary,ATL,RT,"$1,197,478"
Noah Fant,DEN,TE,"$1,195,542"
Jalen Guyton,LAC,WR,"$1,194,772"
Marquise Brown,BAL,WR,"$1,194,250"
Colby Parkinson,SEA,TE,"$1,193,966"
Jerry Tillery,LAC,DT,"$1,191,513"
Ryan Anderson,WAS,DE,"$1,191,099"
Devonta Freeman,NYG,RB,"$1,189,118"
Trayvon Mullen,LV,CB,"$1,188,736"
James O'Shaughnessy,JAC,TE,"$1,187,935"
Geno Smith,SEA,QB,"$1,187,500"
Neiko Thorpe,SEA,CB,"$1,187,500"
Johnson Bademosi,NO,CB,"$1,187,500"
Blaine Gabbert,TB,QB,"$1,187,500"
Kevin Minter,TB,ILB,"$1,187,500"
Jack Crawford,TEN,DT,"$1,187,500"
Marquez Valdes-Scantling,GB,WR,"$1,186,719"
Josh Jacobs,LV,RB,"$1,185,804"
Travis Carrie,IND,CB,"$1,185,133"
Angelo Blackson,ARI,DE,"$1,184,609"
Elgton Jenkins,GB,G,"$1,183,497"
Isaac Rochell,LAC,DE,"$1,180,746"
Kerryon Johnson,DET,RB,"$1,179,710"
Uchenna Nwosu,LAC,OLB,"$1,179,689"
Daniel Kilgore,KC,C,"$1,177,778"
Jihad Ward,BAL,DE,"$1,176,507"
Aaron Brewer,ARI,LS,"$1,170,478"
Justin McCray,ATL,G,"$1,169,624"
Russell Gage,ATL,WR,"$1,168,595"
Donte Jackson,CAR,CB,"$1,166,815"
Carlos Watkins,HOU,DE,"$1,165,360"
Jaleel Johnson,MIN,DT,"$1,163,580"
Dre Kirkpatrick,ARI,CB,"$1,163,167"
Dalton Schultz,DAL,TE,"$1,162,911"
