Name,Team,POS,Salary
Chase Daniel,KC,QB,"$3,800,000"
Brodrick Bunkley,NO,DT,"$3,800,000"
Michael Oher,BAL,RT,"$3,785,000"
Brandon Gibson,MIA,WR,"$3,785,000"
Travis Frederick,DAL,C,"$3,781,384"
Trent Cole,PHI,OLB,"$3,750,000"
Rey Maualuga,CIN,ILB,"$3,750,000"
Kory Lichtensteiger,WAS,C,"$3,750,000"
Steve Smith,CAR,WR,"$3,750,000"
Matt Elam,BAL,SS,"$3,706,456"
Matt Cassel,MIN,QB,"$3,700,000"
Connor Barwin,PHI,OLB,"$3,700,000"
Brian Orakpo,WAS,OLB,"$3,694,000"
Richie Incognito,MIA,G,"$3,629,411"
Cameron Wake,MIA,DE,"$3,615,000"
Koa Misi,MIA,OLB,"$3,609,405"
A.J. Hawk,GB,OLB,"$3,600,000"
Andy Lee,SF,P,"$3,575,000"
Ahmad Brooks,SF,OLB,"$3,550,000"
Rob Bironas,TEN,K,"$3,550,000"
Stephen Tulloch,DET,ILB,"$3,500,000"
Doug Free,DAL,RT,"$3,500,000"
Jason Jones,DET,DE,"$3,500,000"
Junior Galette,NO,OLB,"$3,500,000"
Ryan Clark,PIT,S,"$3,500,000"
Reggie Nelson,CIN,FS,"$3,500,000"
Chris Chester,WAS,G,"$3,500,000"
Derrick Johnson,KC,ILB,"$3,500,000"
Cory Redding,IND,DE,"$3,500,000"
Donald Thomas,IND,G,"$3,500,000"
Tyson Clabo,MIA,RT,"$3,500,000"
Chris Myers,HOU,C,"$3,500,000"
Glenn Dorsey,SF,DE,"$3,350,000"
Brent Celek,PHI,TE,"$3,331,000"
Jeremy Maclin,PHI,WR,"$3,303,000"
Charles Woodson,OAK,SS,"$3,300,000"
Lance Moore,NO,WR,"$3,300,000"
Ray McDonald,SF,DT,"$3,250,000"
LeSean McCoy,PHI,RB,"$3,250,000"
Robert Geathers,CIN,DE,"$3,250,000"
John Sullivan,MIN,C,"$3,250,000"
Charlie Johnson,MIN,G,"$3,250,000"
James Jones,GB,WR,"$3,250,000"
Ryan Fitzpatrick,TEN,QB,"$3,250,000"
Michael Koenen,TB,P,"$3,250,000"
Brett Keisel,PIT,DE,"$3,225,000"
Jonathan Stewart,CAR,RB,"$3,215,000"
Cullen Jenkins,NYG,DE,"$3,150,000"
Chad Henne,JAC,QB,"$3,150,000"
Eugene Monroe,BAL,LT,"$3,110,882"
Jordy Nelson,GB,WR,"$3,100,000"
Paul McQuistan,SEA,LT,"$3,000,000"
Jarret Johnson,SD,OLB,"$3,000,000"
Eddie Royal,SD,WR,"$3,000,000"
Mike Scifres,SD,P,"$3,000,000"
Mathias Kiwanuka,NYG,DE,"$3,000,000"
Todd Herremans,PHI,G,"$3,000,000"
Evan Mathis,PHI,G,"$3,000,000"
Terence Newman,CIN,CB,"$3,000,000"
Patrick Chung,PHI,SS,"$3,000,000"
Jamaal Charles,KC,RB,"$3,000,000"
Chris Ivory,NYJ,RB,"$3,000,000"
Drew Stanton,ARI,QB,"$3,000,000"
Joel Dreessen,DEN,TE,"$3,000,000"
Wesley Woodyard,DEN,ILB,"$3,000,000"
Kevin Vickerson,DEN,DT,"$3,000,000"
Darren Sproles,NO,RB,"$3,000,000"
Kevin Kolb,BUF,QB,"$3,000,000"
Wade Smith,HOU,G,"$3,000,000"
Pat McAfee,IND,P,"$2,977,000"
Wallace Gilberry,CIN,DE,"$2,950,000"
Jerome Felton,MIN,FB,"$2,941,178"
Patrick Willis,SF,ILB,"$2,937,000"
Chris Canty,BAL,DE,"$2,840,000"
Joe Staley,SF,LT,"$2,800,000"
Donnie Avery,KC,WR,"$2,800,000"
Kaluka Maiava,OAK,ILB,"$2,765,000"
John Cyprien,JAC,SS,"$2,762,528"
Harvey Dahl,STL,G,"$2,750,000"
Harry Douglas,ATL,WR,"$2,750,000"
Shaun Hill,DET,QB,"$2,750,000"
BenJarvus Green-Ellis,CIN,RB,"$2,750,000"
Chris Clemons,MIA,FS,"$2,750,000"
Justin Hunter,TEN,WR,"$2,729,836"
Hakeem Nicks,NYG,WR,"$2,725,000"
Kyle Cook,CIN,C,"$2,700,000"
Fred Jackson,BUF,RB,"$2,700,000"
Zach Ertz,PHI,TE,"$2,697,144"
Davone Bess,CLE,WR,"$2,683,334"
John Phillips,SD,TE,"$2,650,000"
Darius Slay,DET,CB,"$2,631,764"
Jacob Tamme,DEN,TE,"$2,625,000"
Nick Hardwick,SD,C,"$2,600,000"
Stephen Gostkowski,NE,K,"$2,600,000"
Steve McLendon,PIT,DT,"$2,575,000"
Lyle Sendlein,ARI,C,"$2,550,000"
Manti Te'o,SD,ILB,"$2,546,760"
Mike Tolbert,CAR,FB,"$2,525,000"
Malcolm Jenkins,NO,FS,"$2,514,000"
Pierre Thomas,NO,RB,"$2,500,000"
Stephen Nicholas,ATL,OLB,"$2,500,000"
Jonathan Goodwin,SF,C,"$2,500,000"
Emmanuel Sanders,PIT,WR,"$2,500,000"
Fred Davis,WAS,TE,"$2,500,000"
Letroy Guion,MIN,DE,"$2,500,000"
Kevin Burnett,OAK,OLB,"$2,500,000"
Jamarca Sanford,MIN,SS,"$2,500,000"
Tommy Kelly,NE,DT,"$2,500,000"
Darrius Heyward-Bey,IND,WR,"$2,500,000"
Rashard Mendenhall,ARI,RB,"$2,500,000"
Matt Prater,DEN,K,"$2,500,000"
Craig Stevens,TEN,TE,"$2,500,000"
Duane Brown,HOU,LT,"$2,500,000"
Benjamin Watson,NO,TE,"$2,450,000"
Geno Smith,NYJ,QB,"$2,435,620"
Kroy Biermann,ATL,OLB,"$2,400,000"
Matt Bryant,ATL,K,"$2,400,000"
Rob Ninkovich,NE,OLB,"$2,400,000"
Russell Allen,JAC,OLB,"$2,400,000"
Cornellius Carradine,SF,DE,"$2,383,312"
Cam Newton,CAR,QB,"$2,377,318"
Phil Dawson,SF,K,"$2,350,000"
Bradley Fletcher,PHI,CB,"$2,350,000"
Mike McGlynn,IND,G,"$2,350,000"
John Kuhn,GB,FB,"$2,350,000"
Josh Scobee,JAC,K,"$2,350,000"
Scott Chandler,BUF,TE,"$2,350,000"
Zach Strief,NO,RT,"$2,325,000"
Robert Woods,BUF,WR,"$2,324,472"
Jerod Mayo,NE,ILB,"$2,300,000"
King Dunlap,SD,LT,"$2,300,000"
Menelik Watson,OAK,RT,"$2,272,164"
Thomas Morstead,NO,P,"$2,250,000"
Mackenzy Bernadeau,DAL,C,"$2,250,000"
Craig Dahl,SF,SS,"$2,250,000"
Dan Connolly,NE,G,"$2,250,000"
Nick Novak,SD,K,"$2,250,000"
Brandon Myers,NYG,TE,"$2,250,000"
Erik Pears,BUF,RT,"$2,250,000"
Brice McCain,HOU,CB,"$2,250,000"
Marcell Dareus,BUF,DT,"$2,230,210"
Rob Sims,DET,G,"$2,225,000"
Johnthan Banks,TB,CB,"$2,222,324"
Adam Vinatieri,IND,K,"$2,200,000"
Dwan Edwards,CAR,DT,"$2,200,000"
Brandon Pettigrew,DET,TE,"$2,196,250"
A.J. Green,CIN,WR,"$2,164,826"
Heath Miller,PIT,TE,"$2,162,000"
Kawann Short,CAR,DT,"$2,152,516"
Earl Thomas,SEA,FS,"$2,150,000"
Roberto Garza,CHI,C,"$2,125,000"
Devin Hester,CHI,WR,"$2,107,523"
Ramon Foster,PIT,G,"$2,100,000"
Adam-Pacman Jones,CIN,CB,"$2,100,000"
John Abraham,ARI,OLB,"$2,100,000"
Jon Beason,NYG,ILB,"$2,078,125"
Tyson Alualu,JAC,DE,"$2,072,500"
Lorenzo Alexander,ARI,OLB,"$2,065,000"
Patrick Peterson,ARI,CB,"$2,050,409"
Adam Carriker,WAS,DE,"$2,050,000"
Corey Graham,BAL,FS,"$2,050,000"
John Greco,CLE,G,"$2,040,000"
Brian De La Puente,NO,C,"$2,023,000"
Stevie Brown,NYG,SS,"$2,023,000"
Andre Brown,NYG,RB,"$2,023,000"
Austin Howard,NYJ,RT,"$2,023,000"
Arthur Jones,BAL,DT,"$2,023,000"
Dennis Pitta,BAL,TE,"$2,023,000"
Sam Shields,GB,CB,"$2,023,000"
Josh Freeman,MIN,QB,"$2,000,001"
Orlando Scandrick,DAL,CB,"$2,000,000"
Jason Hatcher,DAL,DE,"$2,000,000"
Josh Wilson,WAS,CB,"$2,000,000"
Vance Walker,OAK,DE,"$2,000,000"
Ryan Succop,KC,K,"$2,000,000"
Darius Butler,IND,FS,"$2,000,000"
Adrian Wilson,NE,S,"$2,000,000"
Vonta Leach,BAL,FB,"$2,000,000"
T.J. Lang,GB,G,"$2,000,000"
Eric Winston,ARI,RT,"$2,000,000"
Mike Adams,DEN,SS,"$2,000,000"
Terrance Knighton,DEN,DT,"$2,000,000"
David Bruton,DEN,SS,"$2,000,000"
George Wilson,TEN,S,"$2,000,000"
Demar Dotson,TB,RT,"$2,000,000"
Roy Miller,JAC,DT,"$2,000,000"
Shane Lechler,HOU,P,"$2,000,000"
Evander Hood,PIT,DE,"$1,992,325"
Kevin Minter,ARI,ILB,"$1,977,944"
Daryl Washington,ARI,ILB,"$1,935,294"
Ahmad Bradshaw,IND,RB,"$1,918,750"
Kiko Alonso,BUF,OLB,"$1,912,564"
Thomas DeCoud,ATL,S,"$1,900,000"
Sam Koch,BAL,P,"$1,900,000"
Vontae Davis,IND,CB,"$1,861,250"
Bruce Gradkowski,PIT,QB,"$1,850,000"
Steve Weatherford,NYG,P,"$1,850,000"
Will Montgomery,WAS,C,"$1,850,000"
Julio Jones,ATL,WR,"$1,846,250"
Dez Bryant,DAL,WR,"$1,807,500"
Mario Manningham,SF,WR,"$1,800,000"
Anthony Collins,CIN,LT,"$1,800,000"
Jay Feely,ARI,K,"$1,800,000"
Rashad Johnson,ARI,FS,"$1,800,000"
Danny Woodhead,SD,RB,"$1,750,000"
Pat Sims,OAK,DT,"$1,750,000"
Le'Veon Bell,PIT,RB,"$1,741,305"
Logan Paulsen,WAS,TE,"$1,730,000"
Johnathan Hankins,NYG,DT,"$1,716,408"
Louis Delmas,DET,FS,"$1,715,000"
Donald Brown,IND,RB,"$1,705,000"
Charles Godfrey,CAR,SS,"$1,700,000"
Knowshon Moreno,DEN,RB,"$1,700,000"
Michael Otto,TEN,LT,"$1,700,000"
Aldon Smith,SF,OLB,"$1,682,636"
Jon Bostic,CHI,ILB,"$1,651,036"
Darrel Young,WAS,FB,"$1,650,000"
Antwan Barnes,NYJ,OLB,"$1,650,000"
Alex Boone,SF,G,"$1,600,000"
Mike Nugent,CIN,K,"$1,600,000"
Jerome Simpson,MIN,WR,"$1,600,000"
Matthew Slater,NE,WR,"$1,600,000"
Nate Garner,MIA,RT,"$1,600,000"
David Amerson,WAS,CB,"$1,585,656"
Manuel Ramirez,DEN,G,"$1,565,000"
Ian Williams,SF,DT,"$1,555,000"
C.J. Spiller,BUF,RB,"$1,550,834"
John Carlson,MIN,TE,"$1,550,000"
Jon Condo,OAK,LS,"$1,550,000"
Jeff King,ARI,TE,"$1,550,000"
Chris Clark,DEN,LT,"$1,548,666"
Paris Lenon,DEN,ILB,"$1,540,000"
Jamie Collins,NE,OLB,"$1,520,272"
Jake Locker,TEN,QB,"$1,519,182"
Tyron Smith,DAL,LT,"$1,511,009"
Willie Young,DET,OLB,"$1,500,000"
Heath Farwell,SEA,ILB,"$1,500,000"
Brian Waters,DAL,G,"$1,500,000"
Victor Butler,NO,OLB,"$1,500,000"
Dan Skuta,SF,OLB,"$1,500,000"
William Gay,PIT,CB,"$1,500,000"
E.J. Biggers,WAS,CB,"$1,500,000"
Reed Doughty,WAS,S,"$1,500,000"
Fred Evans,MIN,DT,"$1,500,000"
Erin Henderson,MIN,ILB,"$1,500,000"
Mike Jenkins,OAK,CB,"$1,500,000"
Dawan Landry,NYJ,S,"$1,500,000"
Jameel McClain,BAL,ILB,"$1,500,000"
Dave Zastudil,ARI,P,"$1,500,000"
Antoine Cason,ARI,CB,"$1,500,000"
Jasper Brinkley,ARI,ILB,"$1,500,000"
Jason Campbell,CLE,QB,"$1,500,000"
Quentin Jammer,DEN,S,"$1,500,000"
Robert Turner,TEN,C,"$1,500,000"
Michael Bush,CHI,RB,"$1,500,000"
Brad Meester,JAC,C,"$1,500,000"
Sen'Derrick Marks,JAC,DT,"$1,500,000"
Von Miller,DEN,OLB,"$1,477,964"
Blaine Gabbert,JAC,QB,"$1,466,058"
L.P. Ladouceur,DAL,LS,"$1,465,000"
Margus Hunt,CIN,DT,"$1,454,892"
Jarrett Bush,GB,CB,"$1,450,000"
Don Carey,DET,SS,"$1,430,000"
Tarell Brown,SF,CB,"$1,425,000"
Shaun Suisham,PIT,K,"$1,425,000"
Jamar Taylor,MIA,CB,"$1,422,200"
Vance McDonald,SF,TE,"$1,402,584"
James Harrison,CIN,OLB,"$1,400,000"
Shaun Phillips,DEN,DE,"$1,400,000"
Jonathan Casillas,TB,OLB,"$1,400,000"
Moise Fokou,TEN,ILB,"$1,400,000"
J.J. Watt,HOU,DE,"$1,396,590"
Andrew Luck,IND,QB,"$1,394,909"
Adam Snyder,SF,G,"$1,393,000"
Chris Williams,STL,G,"$1,376,154"
Arthur Brown,BAL,ILB,"$1,369,896"
Kyle Orton,DAL,QB,"$1,350,000"
Brandon LaFell,CAR,WR,"$1,350,000"
Earl Bennett,CHI,WR,"$1,350,000"
Robert Griffin III,WAS,QB,"$1,349,959"
Clark Harris,CIN,LS,"$1,340,000"
Jon Dorenbos,PHI,LS,"$1,340,000"
Mike Goodson,NYJ,RB,"$1,331,941"
D.J. Williams,CHI,ILB,"$1,328,125"
Adam Podlesh,CHI,P,"$1,325,000"
D.J. Swearinger,HOU,FS,"$1,324,128"
Corey Peters,ATL,DT,"$1,323,000"
Jason Fox,DET,RT,"$1,323,000"
Jimmy Graham,NO,TE,"$1,323,000"
Donald Butler,SD,ILB,"$1,323,000"
Cam Thomas,SD,DT,"$1,323,000"
Danario Alexander,SD,WR,"$1,323,000"
Perry Riley,WAS,ILB,"$1,323,000"
