Name,Team,POS,Salary
Wallace Gilberry,CIN,DE,"$1,600,000"
Ryan Mundy,CHI,SS,"$1,598,246"
C.J. Mosley,DET,DT,"$1,594,807"
Dominic Raiola,DET,C,"$1,589,021"
Michael Hoomanawanui,NE,TE,"$1,587,500"
Ryan Kerrigan,WAS,OLB,"$1,564,131"
Taiwan Jones,OAK,RB,"$1,550,000"
Bruce Gradkowski,PIT,QB,"$1,550,000"
Ryan Tannehill,MIA,QB,"$1,541,682"
Nate Solder,NE,LT,"$1,539,612"
Bishop Sankey,TEN,RB,"$1,535,272"
Luke Kuechly,CAR,ILB,"$1,533,510"
Dave Zastudil,ARI,P,"$1,525,000"
Andrew Quarless,GB,TE,"$1,511,443"
Corey Liuget,SD,DT,"$1,508,964"
Husain Abdullah,KC,FS,"$1,505,000"
Dan Skuta,SF,OLB,"$1,500,000"
Alex Carrington,STL,DT,"$1,500,000"
Jerome Felton,MIN,FB,"$1,500,000"
Kellen Clemens,SD,QB,"$1,500,000"
Heath Farwell,SEA,ILB,"$1,500,000"
Dawan Landry,NYJ,S,"$1,500,000"
Barry Church,DAL,SS,"$1,500,000"
Jermey Parnell,DAL,RT,"$1,500,000"
Jason Campbell,CIN,QB,"$1,500,000"
Jeremy Mincey,DAL,DE,"$1,500,000"
Clay Harbor,JAC,TE,"$1,500,000"
William Gay,PIT,CB,"$1,500,000"
Brett Keisel,PIT,DE,"$1,500,000"
Lance Moore,PIT,WR,"$1,500,000"
Adrian Clayborn,TB,DE,"$1,494,567"
Prince Amukamara,NYG,CB,"$1,490,577"
Stephon Gilmore,BUF,CB,"$1,488,559"
John Carlson,ARI,TE,"$1,487,500"
Phil Taylor,CLE,DT,"$1,478,625"
Garrison Sanborn,BUF,LS,"$1,475,000"
Christopher Conte,CHI,FS,"$1,474,574"
Jamari Lattimore,GB,ILB,"$1,472,479"
Jeremy Hill,CIN,RB,"$1,469,892"
Jarvis Landry,MIA,WR,"$1,468,786"
Corey Peters,ATL,DT,"$1,468,750"
Anthony Castonzo,IND,LT,"$1,466,058"
Jeron Johnson,SEA,SS,"$1,453,125"
Dwan Edwards,CAR,DT,"$1,437,500"
Cody Latimer,DEN,WR,"$1,437,200"
Chris Culliver,SF,CB,"$1,431,000"
Denarius Moore,OAK,WR,"$1,431,000"
Jacquian Williams,NYG,OLB,"$1,431,000"
Spencer Paysinger,NYG,ILB,"$1,431,000"
Jacquizz Rodgers,ATL,RB,"$1,431,000"
Robert McClain,ATL,CB,"$1,431,000"
Jordan Cameron,CLE,TE,"$1,431,000"
Buster Skrine,CLE,CB,"$1,431,000"
Colin McCarthy,TEN,ILB,"$1,431,000"
Da'Norris Searcy,BUF,SS,"$1,431,000"
Josh Gordy,IND,CB,"$1,431,000"
Joe Reitz,IND,G,"$1,431,000"
Mitch Unrein,DEN,DE,"$1,431,000"
Justin Houston,KC,OLB,"$1,431,000"
Robert Housler,ARI,TE,"$1,431,000"
Sam Acho,ARI,OLB,"$1,431,000"
Mason Foster,TB,ILB,"$1,431,000"
Demarcus Dobbs,SEA,DE,"$1,431,000"
Bilal Powell,NYJ,RB,"$1,431,000"
Nick Bellore,NYJ,ILB,"$1,431,000"
Derek Newton,HOU,RT,"$1,431,000"
Roy Helu,WAS,RB,"$1,431,000"
DeMarco Murray,DAL,RB,"$1,431,000"
Clint Boling,CIN,G,"$1,431,000"
Cecil Shorts,JAC,WR,"$1,431,000"
Charles Clay,MIA,TE,"$1,431,000"
Jimmy Wilson,MIA,SS,"$1,431,000"
Cameron Jordan,NO,DE,"$1,429,282"
Dontari Poe,KC,DT,"$1,419,092"
Carlos Hyde,SF,RB,"$1,417,584"
James Carpenter,SEA,G,"$1,417,000"
Eric Fisher,KC,LT,"$1,413,659"
D.J. Williams,CHI,ILB,"$1,400,910"
Sergio Brown,IND,FS,"$1,400,000"
Jon Ryan,SEA,P,"$1,400,000"
Mike Nugent,CIN,K,"$1,400,000"
Jimmy Smith,BAL,CB,"$1,392,504"
Mark Ingram,NO,RB,"$1,386,375"
Stanley Jean-Baptiste,NO,CB,"$1,384,896"
Kenny Britt,STL,WR,"$1,375,000"
Nate Chandler,CAR,LT,"$1,370,000"
Luke Joeckel,JAC,G,"$1,368,709"
Preston Brown,BUF,ILB,"$1,361,179"
Trumaine McBride,NYG,CB,"$1,359,375"
Patrick Robinson,NO,CB,"$1,357,500"
Josh Brown,NYG,K,"$1,350,000"
Anthony Dixon,BUF,RB,"$1,350,000"
Andre Caldwell,DEN,WR,"$1,350,000"
Anthony McCoy,SEA,TE,"$1,350,000"
Chris Maragos,PHI,FS,"$1,350,000"
Jack Mewhort,IND,G,"$1,339,128"
Allen Barbre,PHI,G,"$1,330,000"
Johnny Hekker,STL,P,"$1,327,757"
Nick Novak,SD,K,"$1,325,000"
Fletcher Cox,PHI,DT,"$1,321,000"
Kony Ealy,CAR,DE,"$1,319,512"
Muhammad Wilkerson,NYJ,DE,"$1,312,500"
Mario Addison,CAR,DE,"$1,305,000"
Ted Larsen,ARI,G,"$1,300,000"
Darian Stewart,BAL,FS,"$1,300,000"
Bryan Braman,PHI,OLB,"$1,300,000"
Derek Anderson,CAR,QB,"$1,300,000"
Anthony Spencer,DAL,OLB,"$1,296,875"
Michael Floyd,ARI,WR,"$1,296,500"
Allen Robinson,JAC,WR,"$1,293,360"
Kyle Wilson,NYJ,CB,"$1,290,000"
Ashlee Palmer,DET,OLB,"$1,289,334"
Cameron Heyward,PIT,DE,"$1,289,322"
Benjamin Watson,NO,TE,"$1,284,375"
Jimmy Garoppolo,NE,QB,"$1,273,744"
Ezekiel Ansah,DET,DE,"$1,271,349"
Michael Brockers,STL,DT,"$1,255,636"
Alan Ball,JAC,CB,"$1,255,000"
Justin Britt,SEA,C,"$1,254,132"
David Bruton,DEN,SS,"$1,250,000"
Tarvaris Jackson,SEA,QB,"$1,250,000"
Justin Durant,DAL,OLB,"$1,250,000"
Tramaine Brock,SF,CB,"$1,250,000"
Rashean Mathis,DET,CB,"$1,247,241"
Bruce Irvin,SEA,OLB,"$1,239,290"
Usama Young,OAK,S,"$1,235,000"
Ryan Clark,WAS,S,"$1,231,987"
Dion Jordan,MIA,DE,"$1,223,631"
Roman Harper,CAR,SS,"$1,218,750"
Will Blackmon,JAC,CB,"$1,205,000"
Dane Fletcher,TB,ILB,"$1,200,000"
Albert McClellan,BAL,OLB,"$1,200,000"
Dane Sanzenbacher,CIN,WR,"$1,200,000"
Russell Bodine,CIN,C,"$1,195,068"
Lane Johnson,PHI,RT,"$1,190,943"
Quinton Coples,NYJ,OLB,"$1,190,254"
Cody Wallace,PIT,C,"$1,180,000"
Tyson Clabo,HOU,RT,"$1,180,000"
Riley Reiff,DET,LT,"$1,175,822"
John Phillips,SD,TE,"$1,175,000"
Dre Kirkpatrick,CIN,CB,"$1,173,908"
Shea McClellin,CHI,OLB,"$1,170,577"
Adam Hayward,WAS,OLB,"$1,155,000"
Melvin Ingram,SD,OLB,"$1,153,476"
Gary Barnidge,CLE,TE,"$1,150,000"
Marcus Sherels,MIN,CB,"$1,150,000"
Brad Smith,PHI,WR,"$1,150,000"
Barkevious Mingo,CLE,OLB,"$1,148,046"
Cullen Loeffler,MIN,LS,"$1,145,000"
Travis Swanson,DET,C,"$1,144,525"
Kendall Wright,TEN,WR,"$1,137,132"
Bashaud Breeland,WAS,CB,"$1,136,905"
Chandler Jones,NE,OLB,"$1,133,045"
Bryan Stork,NE,C,"$1,129,728"
Mike McGlynn,KC,G,"$1,125,000"
Kedric Golston,WAS,DT,"$1,125,000"
C.J. Fiedorowicz,HOU,TE,"$1,123,304"
Colin Cole,CAR,DT,"$1,121,875"
Will Sutton,CHI,DT,"$1,121,759"
Dezmen Southward,ATL,CB,"$1,110,832"
Nick Perry,GB,OLB,"$1,101,996"
David DeCastro,PIT,G,"$1,100,354"
Steve Weatherford,NYG,P,"$1,100,000"
Eugene Sims,STL,DE,"$1,100,000"
Vincent Rey,CIN,ILB,"$1,100,000"
Aldon Smith,SF,OLB,"$1,099,507"
John Kuhn,GB,FB,"$1,093,809"
Dont'a Hightower,NE,OLB,"$1,092,182"
Marcus Martin,SF,G,"$1,091,248"
Whitney Mercilus,HOU,OLB,"$1,084,008"
Christian Kirksey,CLE,ILB,"$1,082,500"
Scott Crichton,MIN,DE,"$1,076,324"
Kevin Zeitler,CIN,G,"$1,075,836"
Patrick Chung,NE,SS,"$1,070,000"
Jabaal Sheard,CLE,OLB,"$1,069,125"
Jonathan Cooper,ARI,G,"$1,066,318"
Letroy Guion,GB,DE,"$1,064,911"
Jay Bromley,NYG,DT,"$1,063,876"
Tre Mason,STL,RB,"$1,057,500"
Richard Rodgers,GB,TE,"$1,056,839"
Craig Dahl,SF,SS,"$1,050,000"
Reggie Walker,SD,ILB,"$1,050,000"
Cedric Peerman,CIN,RB,"$1,050,000"
Terrell McClain,DAL,DE,"$1,050,000"
Charles Sims,TB,RB,"$1,049,033"
Don Muhlbach,DET,LS,"$1,048,788"
Jake McQuaide,STL,LS,"$1,045,000"
Dan Williams,ARI,DT,"$1,040,000"
Harrison Smith,MIN,FS,"$1,038,958"
Crockett Gillmore,BAL,T,"$1,037,640"
Bruce Carter,DAL,ILB,"$1,036,991"
Darrel Young,WAS,FB,"$1,034,375"
Spencer Long,WAS,C,"$1,033,800"
Jarvis Jenkins,WAS,DE,"$1,027,184"
Mike Leach,ARI,LS,"$1,025,000"
A.J.  Jenkins,KC,WR,"$1,021,594"
Will Allen,PIT,SS,"$1,020,000"
James Harrison,PIT,OLB,"$1,020,000"
Mike Adams,IND,SS,"$1,020,000"
Jonathan Goodwin,NO,C,"$1,020,000"
Santana Moss,WAS,WR,"$1,020,000"
Tim Masthay,GB,P,"$1,017,356"
Brooks Reed,HOU,DE,"$1,016,148"
Billy Turner,MIA,G,"$1,014,250"
Terrence Brooks,BAL,FS,"$1,012,611"
Gabe Jackson,OAK,G,"$1,011,376"
John Jerry,NYG,G,"$1,008,418"
Doug Martin,TB,RB,"$1,007,048"
Brandon Lloyd,SF,WR,"$1,005,000"
Lorenzo Alexander,ARI,OLB,"$1,005,000"
Kendrick Lewis,HOU,FS,"$1,004,465"
Brock Vereen,CHI,FS,"$1,001,971"
Morgan Moses,WAS,RT,"$1,000,576"
Henry Hynoski,NYG,FB,"$1,000,000"
Quintin Demps,NYG,SS,"$1,000,000"
Mark Herzlich,NYG,OLB,"$1,000,000"
Gosder Cherilus,IND,RT,"$1,000,000"
Frostee Rucker,ARI,DT,"$1,000,000"
Sean Lissemore,SD,DT,"$1,000,000"
Kavell Conner,SD,ILB,"$1,000,000"
Chris Ivory,NYJ,RB,"$1,000,000"
Owen Daniels,BAL,TE,"$1,000,000"
Leger Douzable,NYJ,DT,"$1,000,000"
Darrin Walls,NYJ,CB,"$1,000,000"
David Wilson,NYG,RB,"$997,682"
Brandon Meriweather,WAS,SS,"$989,345"
Vincent Brown,OAK,WR,"$988,339"
Dante Rosario,CHI,TE,"$987,827"
Kareem Martin,ARI,OLB,"$987,560"
Tavon Austin,STL,WR,"$984,591"
Rahim Moore,DEN,FS,"$981,563"
Dee Milliner,NYJ,CB,"$980,505"
Josh Huff,PHI,WR,"$975,944"
Josh Harris,ATL,LS,"$970,000"
Phillip Gaines,KC,CB,"$969,112"
Orlando Franklin,DEN,G,"$969,000"
Will Clarke,CIN,DE,"$965,380"
Stephen Paea,CHI,DT,"$964,866"
Chris Watt,SD,C,"$964,140"
Donte Moncrief,IND,WR,"$963,520"
John Brown,ARI,WR,"$962,900"
Jay Feely,CHI,K,"$960,474"
Trai Turner,CAR,G,"$959,800"
Chance Warmack,TEN,G,"$958,029"
Tommy Kelly,ARI,DT,"$955,000"
Larry Foote,ARI,ILB,"$955,000"
Jon Dorenbos,PHI,LS,"$955,000"
Shayne Graham,NO,K,"$955,000"
Mat McBriar,SD,P,"$955,000"
Brandon Linder,JAC,C,"$953,600"
Lance Kendricks,STL,TE,"$951,177"
Randall Cobb,GB,WR,"$950,017"
Ian Williams,SF,DT,"$950,000"
Zak DeOssie,NYG,LS,"$950,000"
David Johnson,SD,TE,"$950,000"
Chase Blackburn,CAR,OLB,"$950,000"
Darryl Tapp,DET,DE,"$950,000"
Terrance West,CLE,RB,"$947,400"
Colin Jones,CAR,FS,"$945,000"
Corey Linsley,GB,C,"$944,566"
Darryl Tapp,DET,DE,"$943,906"
Michael Schofield,DEN,RT,"$941,200"
Stefen Wisniewski,OAK,C,"$938,919"
Brett Kern,TEN,P,"$937,500"
Jerick McKinnon,MIN,RB,"$935,000"
Avery Williamson,TEN,ILB,"$929,572"
Torrey Smith,BAL,WR,"$927,684"
Benjamin Ijalana,NYJ,RT,"$926,658"
Dri Archer,PIT,RB,"$926,016"
Brandon Thomas,SF,G,"$926,016"
Brandon Tate,CIN,WR,"$924,000"
D.J. Fluker,SD,G,"$923,294"
E.J. Biggers,WAS,CB,"$920,498"
Jeromy Miles,BAL,SS,"$920,164"
Greg Warren,PIT,LS,"$920,000"
Josh Wilson,ATL,CB,"$920,000"
Mike Patterson,NYG,DT,"$920,000"
Leon Washington,TEN,RB,"$920,000"
Chris Spencer,TEN,G,"$920,000"
Joe Berger,MIN,G,"$920,000"
Parys Haralson,NO,DE,"$920,000"
Luke McCown,NO,QB,"$920,000"
Dan Orlovsky,DET,QB,"$920,000"
Jaylen Watkins,PHI,S,"$917,028"
Alex Smith,CIN,TE,"$915,000"
Marcus Gilchrist,SD,SS,"$914,400"
Lance Louis,IND,G,"$905,000"
Jason Trusnik,MIA,ILB,"$905,000"
Devonta Freeman,ATL,RB,"$904,424"
Alshon Jeffery,CHI,WR,"$903,868"
Mark Barron,STL,ILB,"$902,646"
Dexter McDougle,NYJ,CB,"$901,876"
Da'Quan Bowers,TB,DT,"$900,768"
Jon Condo,OAK,LS,"$900,000"
Jeff Linkenbach,KC,RT,"$900,000"
Matt Spaeth,PIT,TE,"$900,000"
Louis Nix,HOU,DT,"$898,899"
Bruce Ellington,SF,WR,"$894,428"
Justin Ellis,OAK,DT,"$892,688"
Ka'Deem Carey,CHI,RB,"$889,833"
Ross Cockrell,BUF,CB,"$887,552"
L.P. Ladouceur,DAL,LS,"$885,000"
Maurice Alexander,STL,SS,"$884,260"
Jeremy Cain,CHI,LS,"$884,199"
Justin Forsett,BAL,RB,"$883,781"
Danny McCray,CHI,SS,"$882,761"
JoLonn Dunbar,STL,OLB,"$879,978"
Brian Quick,STL,WR,"$879,690"
Brian De La Puente,CHI,C,"$877,181"
Coby Fleener,IND,TE,"$875,604"
DaQuan Jones,TEN,DE,"$875,400"
John Denney,MIA,LS,"$875,087"
D.J. Hayden,OAK,CB,"$874,259"
Andre Williams,NYG,RB,"$873,600"
George Johnson,DET,DE,"$871,548"
Courtney Upshaw,BAL,DT,"$871,518"
Kelvin Beachum,PIT,LT,"$867,687"
Khyri Thornton,GB,DT,"$866,252"
Keith McGill,OAK,S,"$865,200"
Derek Wolfe,DEN,DE,"$863,345"
Montell Owens,CHI,FB,"$862,451"
Michael Wilhoite,SF,ILB,"$862,406"
Sheldon Richardson,NYJ,DT,"$862,000"
Mitchell Schwartz,CLE,RT,"$860,076"
Peyton Hillis,NYG,RB,"$855,000"
Alan Branch,NE,DT,"$855,000"
Jim Leonhard,CLE,S,"$855,000"
Adam Snyder,NYG,G,"$855,000"
Jackie Battle,TEN,FB,"$855,000"
Derek Hagan,TEN,WR,"$855,000"
Jonathan Scott,ATL,LT,"$855,000"
Ahmad Bradshaw,IND,RB,"$855,000"
Frank Zombo,KC,OLB,"$855,000"
Kevin Vickerson,KC,DT,"$855,000"
Robert Meachem,NO,WR,"$855,000"
Will Yeatman,HOU,LT,"$855,000"
J.J. Jansen,CAR,LS,"$855,000"
Aaron Ross,BAL,CB,"$855,000"
Danieal Manning,HOU,S,"$855,000"
Anthony Hitchens,DAL,ILB,"$854,864"
Kyle Long,CHI,G,"$854,538"
Rodney Hudson,KC,C,"$853,104"
Andre Branch,JAC,DE,"$852,722"
Logan Thomas,ARI,TE,"$852,092"
Carl Bradford,GB,OLB,"$849,300"
Shane Vereen,NE,RB,"$846,975"
Tom Johnson,MIN,DT,"$845,000"
Janoris Jenkins,STL,CB,"$843,664"
George Iloka,CIN,FS,"$843,612"
Ryan Pickett,HOU,DT,"$842,647"
Cassius Vaughn,DET,CB,"$842,447"
Star Lotulelei,CAR,DT,"$841,568"
Seantrel Henderson,BUF,RT,"$841,519"
De'Anthony Thomas,KC,WR,"$840,108"
Kevin Norwood,SEA,WR,"$840,108"
Marqueston Huff,TEN,FS,"$838,951"
Amini Silatolu,CAR,G,"$838,828"
E.J. Gaines,STL,CB,"$836,010"
Walt Aikens,MIA,FS,"$835,908"
Kenny Vaccaro,NO,SS,"$833,396"
Gabe Carimi,ATL,G,"$832,500"
Cordy Glenn,BUF,LT,"$832,289"
Rodney McLeod,STL,FS,"$831,611"
Jasper Brinkley,MIN,ILB,"$830,000"
Richie Brockel,CAR,TE,"$830,000"
J.R. Sweezy,SEA,G,"$829,704"
Kelechi Osemele,BAL,G,"$829,227"
Pierre Desir,CLE,CB,"$827,612"
Zach Fulton,KC,G,"$827,572"
Tre Boston,CAR,FS,"$825,468"
Josh Morgan,CHI,WR,"$825,328"
Jonathan Martin,SF,RT,"$824,933"
Brandon Harris,TEN,CB,"$824,907"
Shareece Wright,SD,CB,"$821,714"
Dontae Johnson,SF,CB,"$820,544"
Aaron Colvin,JAC,CB,"$819,840"
James White,NE,RB,"$817,088"
Jeff Allen,KC,G,"$812,166"
Robert Blanton,MIN,SS,"$811,264"
E.J. Manuel,BUF,QB,"$808,877"
Isa Abdul-Quddus,DET,FS,"$805,842"
Marshall Newhouse,CIN,RT,"$805,000"
Jarvis Jones,PIT,OLB,"$800,705"
Christopher Owens,KC,CB,"$800,000"
Andrew Sendejo,MIN,SS,"$800,000"
Darrius Heyward-Bey,PIT,WR,"$795,000"
Brice McCain,PIT,CB,"$795,000"
Arthur Moats,PIT,OLB,"$795,000"
C.J. Wilson,OAK,DT,"$795,000"
Javier Arenas,ATL,CB,"$795,000"
Zackary Bowman,NYG,CB,"$795,000"
Jarius Wynn,BUF,OLB,"$795,000"
Colt Anderson,IND,SS,"$795,000"
Jonathan Dwyer,ARI,RB,"$795,000"
Vladimir Ducasse,MIN,G,"$795,000"
Seyi Ajirotutu,SD,WR,"$795,000"
Rich Ohrnberger,SD,C,"$795,000"
Oniel Cousins,TB,G,"$795,000"
Major Wright,TB,S,"$795,000"
Ramon Humber,NO,OLB,"$795,000"
Ed Dickson,CAR,TE,"$795,000"
Fernando Velasco,CAR,G,"$795,000"
Joe Webb,CAR,QB,"$795,000"
Taylor Mays,CIN,SS,"$795,000"
Colt McCoy,WAS,QB,"$795,000"
Jason Fox,MIA,RT,"$795,000"
Mychal Kendricks,PHI,OLB,"$794,040"
Niles Paul,WAS,TE,"$791,553"
Jed Collins,DET,FB,"$791,489"
Eric Reid,SF,SS,"$790,489"
Datone Jones,GB,DE,"$786,776"
Olivier Vernon,MIA,DE,"$786,000"
Justin Pugh,NYG,G,"$784,359"
Paul Worrilow,ATL,OLB,"$782,413"
Sherrick McManis,CHI,CB,"$781,873"
Ron Leary,DAL,G,"$781,813"
Bobby Wagner,SEA,ILB,"$781,618"
Brett Goode,GB,LS,"$780,384"
Tyler Eifert,CIN,TE,"$780,273"
Paul Fanaika,ARI,G,"$780,000"
Sam Young,JAC,LT,"$780,000"
Julius Thomas,DEN,TE,"$779,585"
Don Carey,DET,SS,"$779,026"
