Year,Name,POS,Salary,Team Abbv.,Team Name,Division
2016,Christopher Conte,FS,"$3,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Colt McCoy,QB,"$3,000,000 ",WAS,Washington Commanders,NFC East
2016,Steve Smith,WR,"$3,000,000 ",BAL,Baltimore Ravens,AFC North
2016,Earl Mitchell,DT,"$3,000,000 ",MIA,Miami Dolphins,AFC East
2016,Rob Gronkowski,TE,"$2,977,829 ",NE,New England Patriots,AFC East
2016,Sterling Shepard,WR,"$2,973,324 ",NYG,New  York Giants,NFC East
2016,Ezekiel Ansah,DE,"$2,940,621 ",DET,Detroit Lions,NFC North
2016,John Greco,G,"$2,925,000 ",CLE,Cleveland Browns,AFC North
2016,Justin Blackmon,WR,"$2,914,365 ",JAC,Jacksonville Jaguars,AFC South
2016,Stevie Johnson,WR,"$2,900,000 ",SD,San Diego Chargers,AFC West
2016,Reggie Ragland,ILB,"$2,898,269 ",BUF,Buffalo Bills,AFC East
2016,Tony Bergstrom,C,"$2,875,000 ",HOU,Houston Texans,AFC South
2016,James Starks,RB,"$2,868,750 ",GB,Green Bay Packers,NFC North
2016,Tim Barnes,C,"$2,850,000 ",LAR,Los Angeles Rams,NFC West
2016,Matt Bryant,K,"$2,850,000 ",ATL,Atlanta Falcons,NFC South
2016,Andy Lee,P,"$2,833,000 ",CAR,Carolina Panthers,NFC South
2016,Kamalei Correa,ILB,"$2,831,555 ",BAL,Baltimore Ravens,AFC North
2016,Charles Johnson,DE,"$2,812,500 ",CAR,Carolina Panthers,NFC South
2016,Rob Ninkovich,OLB,"$2,783,125 ",NE,New England Patriots,AFC East
2016,Chad Greenway,OLB,"$2,782,665 ",MIN,Minnesota Vikings,NFC North
2016,Austin Johnson,DT,"$2,767,985 ",TEN,Tennessee Titans,AFC South
2016,Stefen Wisniewski,C,"$2,760,000 ",PHI,Philadelphia Eagles,NFC East
2016,Andre Branch,DE,"$2,750,000 ",MIA,Miami Dolphins,AFC East
2016,Donnie Jones,P,"$2,750,000 ",PHI,Philadelphia Eagles,NFC East
2016,Pat McAfee,P,"$2,750,000 ",IND,Indianapolis Colts,AFC South
2016,Nick Folk,K,"$2,750,000 ",NYJ,New York Jets,AFC East
2016,Jonathan Casillas,OLB,"$2,750,000 ",NYG,New  York Giants,NFC East
2016,Lee Smith,TE,"$2,750,000 ",OAK,Oakland Raiders,AFC West
2016,Emmanuel Lamur,OLB,"$2,750,000 ",MIN,Minnesota Vikings,NFC North
2016,Kevin Huber,P,"$2,700,000 ",CIN,Cincinnati Bengals,AFC North
2016,Dwight Lowery,FS,"$2,700,000 ",SD,San Diego Chargers,AFC West
2016,Steven Hauschka,K,"$2,700,000 ",SEA,Seattle Seahawks,NFC West
2016,Jeff Heath,FS,"$2,700,000 ",DAL,Dallas Cowboys,NFC East
2016,Jihad Ward,DE,"$2,678,945 ",OAK,Oakland Raiders,AFC West
2016,Anthony Fasano,TE,"$2,625,000 ",TEN,Tennessee Titans,AFC South
2016,Keenan Robinson,OLB,"$2,615,000 ",NYG,New  York Giants,NFC East
2016,Stephen Gostkowski,K,"$2,607,002 ",NE,New England Patriots,AFC East
2016,Ed Dickson,TE,"$2,600,000 ",CAR,Carolina Panthers,NFC South
2016,Ron Parker,FS,"$2,600,000 ",KC,Kansas City Chiefs,AFC West
2016,Zach Strief,RT,"$2,600,000 ",NO,New Orleans Saints,NFC South
2016,Chris Chester,G,"$2,600,000 ",ATL,Atlanta Falcons,NFC South
2016,Jacob Tamme,TE,"$2,584,375 ",ATL,Atlanta Falcons,NFC South
2016,Derrick Henry,RB,"$2,583,038 ",TEN,Tennessee Titans,AFC South
2016,Mike Remmers,RT,"$2,553,000 ",CAR,Carolina Panthers,NFC South
2016,Jahleel Addae,SS,"$2,553,000 ",SD,San Diego Chargers,AFC West
2016,Abry Jones,DT,"$2,553,000 ",JAC,Jacksonville Jaguars,AFC South
2016,Matt McGloin,QB,"$2,553,000 ",OAK,Oakland Raiders,AFC West
2016,Ron Leary,G,"$2,553,000 ",DAL,Dallas Cowboys,NFC East
2016,Bradley McDougald,SS,"$2,553,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Paul Worrilow,OLB,"$2,553,000 ",ATL,Atlanta Falcons,NFC South
2016,Kamar Aiken,WR,"$2,553,000 ",BAL,Baltimore Ravens,AFC North
2016,Jared Cook,TE,"$2,550,000 ",GB,Green Bay Packers,NFC North
2016,Jonathan Freeny,OLB,"$2,549,131 ",NE,New England Patriots,AFC East
2016,Vontaze Burfict,OLB,"$2,547,059 ",CIN,Cincinnati Bengals,AFC North
2016,Michael Thomas,WR,"$2,511,357 ",NO,New Orleans Saints,NFC South
2016,Stephen Tulloch,ILB,"$2,500,000 ",PHI,Philadelphia Eagles,NFC East
2016,Chris Maragos,FS,"$2,500,000 ",PHI,Philadelphia Eagles,NFC East
2016,Justin Bethel,CB,"$2,500,000 ",ARI,Arizona Cardinals,NFC West
2016,Darius Butler,FS,"$2,500,000 ",IND,Indianapolis Colts,AFC South
2016,Rashad Johnson,FS,"$2,500,000 ",TEN,Tennessee Titans,AFC South
2016,Arthur Moats,OLB,"$2,500,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Dannell Ellerbe,OLB,"$2,500,000 ",NO,New Orleans Saints,NFC South
2016,Dan Bailey,K,"$2,500,000 ",DAL,Dallas Cowboys,NFC East
2016,Brooks Reed,DE,"$2,500,000 ",ATL,Atlanta Falcons,NFC South
2016,Evan Smith,C,"$2,500,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Sean Spence,ILB,"$2,468,750 ",TEN,Tennessee Titans,AFC South
2016,A'Shawn Robinson,DT,"$2,456,280 ",DET,Detroit Lions,NFC North
2016,Jadeveon Clowney,OLB,"$2,444,818 ",HOU,Houston Texans,AFC South
2016,Alan Branch,DT,"$2,442,734 ",NE,New England Patriots,AFC East
2016,Morris Claiborne,CB,"$2,437,500 ",DAL,Dallas Cowboys,NFC East
2016,Chris Long,DE,"$2,414,002 ",NE,New England Patriots,AFC East
2016,Virgil Green,TE,"$2,400,000 ",DEN,Denver Broncos,AFC West
2016,Tom Johnson,DT,"$2,391,060 ",MIN,Minnesota Vikings,NFC North
2016,Vernon Davis,TE,"$2,381,250 ",WAS,Washington Commanders,NFC East
2016,Nolan Carroll,CB,"$2,360,000 ",PHI,Philadelphia Eagles,NFC East
2016,Cole Beasley,WR,"$2,356,000 ",DAL,Dallas Cowboys,NFC East
2016,Greg Robinson,LT,"$2,354,918 ",LAR,Los Angeles Rams,NFC West
2016,Cornellius Carradine,DE,"$2,329,684 ",SF,San Francisco 49ers,NFC West
2016,Mike Adams,SS,"$2,303,125 ",IND,Indianapolis Colts,AFC South
2016,Sam Koch,P,"$2,300,000 ",BAL,Baltimore Ravens,AFC North
2016,Blake Bortles,QB,"$2,297,710 ",JAC,Jacksonville Jaguars,AFC South
2016,Dion Jordan,DE,"$2,290,209 ",MIA,Miami Dolphins,AFC East
2016,Jason Spriggs,T,"$2,289,486 ",GB,Green Bay Packers,NFC North
2016,Akeem Dent,ILB,"$2,250,000 ",HOU,Houston Texans,AFC South
2016,Byron Bell,RT,"$2,250,000 ",TEN,Tennessee Titans,AFC South
2016,Rashad Jennings,RB,"$2,250,000 ",NYG,New  York Giants,NFC East
2016,Jared Crick,DE,"$2,250,000 ",DEN,Denver Broncos,AFC West
2016,Sammy Watkins,WR,"$2,232,328 ",BUF,Buffalo Bills,AFC East
2016,Johnny Hekker,P,"$2,222,222 ",LAR,Los Angeles Rams,NFC West
2016,Jarran Reed,DT,"$2,206,099 ",SEA,Seattle Seahawks,NFC West
2016,Brett Kern,P,"$2,200,000 ",TEN,Tennessee Titans,AFC South
2016,Brice McCain,CB,"$2,200,000 ",TEN,Tennessee Titans,AFC South
2016,Matt Bosher,P,"$2,200,000 ",ATL,Atlanta Falcons,NFC South
2016,Vince Williams,ILB,"$2,175,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Joe Berger,G,"$2,172,497 ",MIN,Minnesota Vikings,NFC North
2016,Brad Nortman,P,"$2,150,000 ",JAC,Jacksonville Jaguars,AFC South
2016,Nick Martin,C,"$2,122,708 ",HOU,Houston Texans,AFC South
2016,Khalil Mack,DE,"$2,117,909 ",OAK,Oakland Raiders,AFC West
2016,Ryan Hewitt,FB,"$2,100,000 ",CIN,Cincinnati Bengals,AFC North
2016,Glenn Dorsey,DE,"$2,100,000 ",SF,San Francisco 49ers,NFC West
2016,Brad Wing,P,"$2,100,000 ",NYG,New  York Giants,NFC East
2016,Kory Lichtensteiger,C,"$2,078,125 ",WAS,Washington Commanders,NFC East
2016,Chance Warmack,G,"$2,064,088 ",TEN,Tennessee Titans,AFC South
2016,Craig Robertson,ILB,"$2,063,716 ",NO,New Orleans Saints,NFC South
2016,Ryan Succop,K,"$2,050,000 ",TEN,Tennessee Titans,AFC South
2016,Blaine Gabbert,QB,"$2,050,000 ",SF,San Francisco 49ers,NFC West
2016,Dan Carpenter,K,"$2,050,000 ",BUF,Buffalo Bills,AFC East
2016,Christian Hackenberg,QB,"$2,039,311 ",NYJ,New York Jets,AFC East
2016,Robert Golden,FS,"$2,010,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Karlos Dansby,ILB,"$2,000,000 ",CIN,Cincinnati Bengals,AFC North
2016,Danny Woodhead,RB,"$2,000,000 ",SD,San Diego Chargers,AFC West
2016,Cory Harkey,FB,"$2,000,000 ",LAR,Los Angeles Rams,NFC West
2016,Harry Douglas,WR,"$2,000,000 ",TEN,Tennessee Titans,AFC South
2016,Matt Cassel,QB,"$2,000,000 ",TEN,Tennessee Titans,AFC South
2016,DeAngelo Williams,RB,"$2,000,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Jamize Olawale,FB,"$2,000,000 ",OAK,Oakland Raiders,AFC West
2016,Ryan Harris,LT,"$2,000,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Andre Holmes,WR,"$2,000,000 ",OAK,Oakland Raiders,AFC West
2016,Mark Sanchez,QB,"$2,000,000 ",DAL,Dallas Cowboys,NFC East
2016,Josh Robinson,CB,"$2,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,George Johnson,DE,"$2,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Ricky Jean Francois,DT,"$2,000,000 ",WAS,Washington Commanders,NFC East
2016,Jonathan Babineaux,DT,"$2,000,000 ",ATL,Atlanta Falcons,NFC South
2016,Kyle Wilber,OLB,"$2,000,000 ",DAL,Dallas Cowboys,NFC East
2016,Jarius Wright,WR,"$2,000,000 ",MIN,Minnesota Vikings,NFC North
2016,Brian Hoyer,QB,"$2,000,000 ",CHI,Chicago Bears,NFC North
2016,Marcus Sherels,CB,"$2,000,000 ",MIN,Minnesota Vikings,NFC North
2016,Nathan Stupar,OLB,"$1,980,586 ",NO,New Orleans Saints,NFC South
2016,D.J. Fluker,G,"$1,959,885 ",SD,San Diego Chargers,AFC West
2016,Deion Jones,ILB,"$1,955,919 ",ATL,Atlanta Falcons,NFC South
2016,Josh Mauga,ILB,"$1,950,000 ",KC,Kansas City Chiefs,AFC West
2016,Ted Ginn Jr.,WR,"$1,925,000 ",CAR,Carolina Panthers,NFC South
2016,Jake Matthews,LT,"$1,913,591 ",ATL,Atlanta Falcons,NFC South
2016,Arthur Jones,DT,"$1,911,764 ",IND,Indianapolis Colts,AFC South
2016,Corey Peters,DT,"$1,900,000 ",ARI,Arizona Cardinals,NFC West
2016,Michael Hoomanawanui,TE,"$1,900,000 ",NO,New Orleans Saints,NFC South
2016,Stephen Paea,DT,"$1,900,000 ",CLE,Cleveland Browns,AFC North
2016,Rhett Ellison,TE,"$1,898,305 ",MIN,Minnesota Vikings,NFC North
2016,Jaron Brown,WR,"$1,895,882 ",ARI,Arizona Cardinals,NFC West
2016,Su'a Cravens,S,"$1,872,522 ",WAS,Washington Commanders,NFC East
2016,Tress Way,P,"$1,850,000 ",WAS,Washington Commanders,NFC East
2016,Alvin Bailey,G,"$1,843,136 ",CLE,Cleveland Browns,AFC North
2016,Mackensie Alexander,CB,"$1,832,539 ",MIN,Minnesota Vikings,NFC North
2016,Mike Tolbert,FB,"$1,825,000 ",CAR,Carolina Panthers,NFC South
2016,D.J. Hayden,CB,"$1,812,777 ",OAK,Oakland Raiders,AFC West
2016,Allen Barbre,G,"$1,800,000 ",PHI,Philadelphia Eagles,NFC East
2016,Shane Lechler,P,"$1,800,000 ",HOU,Houston Texans,AFC South
2016,Alfred Morris,RB,"$1,800,000 ",DAL,Dallas Cowboys,NFC East
2016,Vonn Bell,SS,"$1,782,164 ",NO,New Orleans Saints,NFC South
2016,Matt Moore,QB,"$1,775,000 ",MIA,Miami Dolphins,AFC East
2016,Logan Ryan,CB,"$1,756,433 ",NE,New England Patriots,AFC East
2016,Mike Evans,WR,"$1,750,137 ",TB,Tampa Bay Buccaneers,NFC South
2016,Jerraud Powers,CB,"$1,750,000 ",BAL,Baltimore Ravens,AFC North
2016,Sean Lissemore,DT,"$1,750,000 ",SD,San Diego Chargers,AFC West
2016,Brian Quick,WR,"$1,750,000 ",LAR,Los Angeles Rams,NFC West
2016,Nick Foles,QB,"$1,750,000 ",KC,Kansas City Chiefs,AFC West
2016,Scott Tolzien,QB,"$1,750,000 ",IND,Indianapolis Colts,AFC South
2016,Karl Klug,DT,"$1,750,000 ",TEN,Tennessee Titans,AFC South
2016,Josh Kline,G,"$1,750,000 ",TEN,Tennessee Titans,AFC South
2016,Lane Taylor,G,"$1,750,000 ",GB,Green Bay Packers,NFC North
2016,Gary Barnidge,TE,"$1,750,000 ",CLE,Cleveland Browns,AFC North
2016,Brandon Myers,TE,"$1,750,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Bryan Anger,P,"$1,750,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Matt Schaub,QB,"$1,750,000 ",ATL,Atlanta Falcons,NFC South
2016,Tyler Boyd,WR,"$1,747,432 ",CIN,Cincinnati Bengals,AFC North
2016,Duron Harmon,SS,"$1,731,143 ",NE,New England Patriots,AFC East
2016,Cody Whitehair,G,"$1,722,412 ",CHI,Chicago Bears,NFC North
2016,Tim Lelito,G,"$1,716,240 ",NO,New Orleans Saints,NFC South
2016,Star Lotulelei,DT,"$1,714,704 ",CAR,Carolina Panthers,NFC South
2016,Zach Line,FB,"$1,709,137 ",MIN,Minnesota Vikings,NFC North
2016,Sherrick McManis,CB,"$1,700,000 ",CHI,Chicago Bears,NFC North
2016,Britton Colquitt,P,"$1,700,000 ",CLE,Cleveland Browns,AFC North
2016,Rolando McClain,ILB,"$1,683,823 ",DAL,Dallas Cowboys,NFC East
2016,T.J. Green,S,"$1,680,719 ",IND,Indianapolis Colts,AFC South
2016,Sheldon Richardson,DT,"$1,671,530 ",NYJ,New York Jets,AFC East
2016,Ricky Wagner,RT,"$1,671,000 ",BAL,Baltimore Ravens,AFC North
2016,Jelani Jenkins,OLB,"$1,671,000 ",MIA,Miami Dolphins,AFC East
2016,Dion Sims,TE,"$1,671,000 ",MIA,Miami Dolphins,AFC East
2016,Kenny Stills,WR,"$1,671,000 ",MIA,Miami Dolphins,AFC East
2016,Bennie Logan,DT,"$1,671,000 ",PHI,Philadelphia Eagles,NFC East
2016,T.J. McDonald,FS,"$1,671,000 ",LAR,Los Angeles Rams,NFC West
2016,Benny Cunningham,RB,"$1,671,000 ",LAR,Los Angeles Rams,NFC West
2016,Luke Willson,TE,"$1,671,000 ",SEA,Seattle Seahawks,NFC West
2016,Alex Okafor,DE,"$1,671,000 ",ARI,Arizona Cardinals,NFC West
2016,Andre Ellington,RB,"$1,671,000 ",ARI,Arizona Cardinals,NFC West
2016,Tony Jefferson,SS,"$1,671,000 ",ARI,Arizona Cardinals,NFC West
2016,Hugh Thornton,G,"$1,671,000 ",IND,Indianapolis Colts,AFC South
2016,D.J. Swearinger,FS,"$1,671,000 ",ARI,Arizona Cardinals,NFC West
2016,Jack Doyle,TE,"$1,671,000 ",IND,Indianapolis Colts,AFC South
2016,Brian Schwenke,C,"$1,671,000 ",TEN,Tennessee Titans,AFC South
2016,A.J. Bouye,CB,"$1,671,000 ",HOU,Houston Texans,AFC South
2016,John Simon,OLB,"$1,671,000 ",HOU,Houston Texans,AFC South
2016,Micah Hyde,SS,"$1,671,000 ",GB,Green Bay Packers,NFC North
2016,Larry Warford,G,"$1,671,000 ",DET,Detroit Lions,NFC North
2016,Brian Winters,G,"$1,671,000 ",NYJ,New York Jets,AFC East
2016,Markus Wheaton,WR,"$1,671,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Larry Donnell,TE,"$1,671,000 ",NYG,New  York Giants,NFC East
2016,Mychal Rivera,TE,"$1,671,000 ",OAK,Oakland Raiders,AFC West
2016,Gerald Hodges,OLB,"$1,671,000 ",SF,San Francisco 49ers,NFC West
2016,Michael Wilhoite,ILB,"$1,671,000 ",SF,San Francisco 49ers,NFC West
2016,Mike Glennon,QB,"$1,671,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Akeem Spence,DT,"$1,671,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Terrance Williams,WR,"$1,671,000 ",DAL,Dallas Cowboys,NFC East
2016,William Gholston,DE,"$1,671,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,J.J. Wilcox,FS,"$1,671,000 ",DAL,Dallas Cowboys,NFC East
2016,Russell Shepard,WR,"$1,671,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Austin Pasztor,T,"$1,671,000 ",CLE,Cleveland Browns,AFC North
2016,Terrelle Pryor,WR,"$1,671,000 ",CLE,Cleveland Browns,AFC North
2016,Corbin Bryant,DT,"$1,671,000 ",BUF,Buffalo Bills,AFC East
2016,Jordan Mills,RT,"$1,671,000 ",BUF,Buffalo Bills,AFC East
2016,Levine Toilolo,TE,"$1,671,000 ",ATL,Atlanta Falcons,NFC South
2016,Kemal Ishmael,SS,"$1,671,000 ",ATL,Atlanta Falcons,NFC South
2016,Marquess Wilson,WR,"$1,671,000 ",CHI,Chicago Bears,NFC North
2016,Brandon Williams,DT,"$1,671,000 ",BAL,Baltimore Ravens,AFC North
2016,Ted Larsen,G,"$1,650,000 ",CHI,Chicago Bears,NFC North
2016,Darren McFadden,RB,"$1,643,750 ",DAL,Dallas Cowboys,NFC East
2016,Anthony Barr,OLB,"$1,638,303 ",MIN,Minnesota Vikings,NFC North
2016,Matthew Slater,WR,"$1,628,277 ",NE,New England Patriots,AFC East
2016,Spencer Ware,RB,"$1,625,000 ",KC,Kansas City Chiefs,AFC West
2016,Charcandrick West,RB,"$1,625,000 ",KC,Kansas City Chiefs,AFC West
2016,Sean Davis,SS,"$1,622,342 ",PIT,Pittsburgh Steelers,AFC North
2016,E.J. Manuel,QB,"$1,616,632 ",BUF,Buffalo Bills,AFC East
2016,Cyrus Jones,CB,"$1,610,871 ",NE,New England Patriots,AFC East
2016,Mike Harris,G,"$1,600,000 ",MIN,Minnesota Vikings,NFC North
2016,Luke Stocker,TE,"$1,600,000 ",TB,Tampa Bay Buccaneers,NFC South
2016,Roberto Aguayo,K,"$1,597,322 ",TB,Tampa Bay Buccaneers,NFC South
2016,Jarvis Jones,OLB,"$1,592,115 ",PIT,Pittsburgh Steelers,AFC North
2016,J.J. Jansen,LS,"$1,585,000 ",CAR,Carolina Panthers,NFC South
2016,Eric Reid,SS,"$1,561,464 ",SF,San Francisco 49ers,NFC West
2016,Danny Amendola,WR,"$1,555,100 ",NE,New England Patriots,AFC East
2016,Ron Brooks,CB,"$1,550,000 ",PHI,Philadelphia Eagles,NFC East
2016,Marshall Newhouse,RT,"$1,550,000 ",NYG,New  York Giants,NFC East
2016,Justin Pugh,G,"$1,543,077 ",NYG,New  York Giants,NFC East
2016,Marcus Mariota,QB,"$1,535,635 ",TEN,Tennessee Titans,AFC South
2016,Eric Ebron,TE,"$1,533,558 ",DET,Detroit Lions,NFC North
2016,J.T. Thomas,OLB,"$1,531,260 ",NYG,New  York Giants,NFC East
2016,Xavier Rhodes,CB,"$1,530,973 ",MIN,Minnesota Vikings,NFC North
2016,Tyler Eifert,TE,"$1,530,818 ",CIN,Cincinnati Bengals,AFC North
2016,James Bradberry,CB,"$1,530,608 ",CAR,Carolina Panthers,NFC South
2016,Joe Thuney,G,"$1,528,634 ",NE,New England Patriots,AFC East
2016,Desmond Trufant,CB,"$1,518,558 ",ATL,Atlanta Falcons,NFC South
2016,Adam Gotsis,DE,"$1,513,930 ",DEN,Denver Broncos,AFC West
2016,Sharrif Floyd,DT,"$1,506,300 ",MIN,Minnesota Vikings,NFC North
2016,Dante Fowler Jr.,DE,"$1,502,739 ",JAC,Jacksonville Jaguars,AFC South
2016,LeGarrette Blount,RB,"$1,500,609 ",NE,New England Patriots,AFC East
2016,Ryan Mallett,QB,"$1,500,000 ",BAL,Baltimore Ravens,AFC North
2016,Albert McClellan,OLB,"$1,500,000 ",BAL,Baltimore Ravens,AFC North
2016,Jermon Bushrod,G,"$1,500,000 ",MIA,Miami Dolphins,AFC East
2016,Morgan Cox,LS,"$1,500,000 ",BAL,Baltimore Ravens,AFC North
2016,Matt Slauson,G,"$1,500,000 ",SD,San Diego Chargers,AFC West
2016,Anthony Sherman,FB,"$1,500,000 ",KC,Kansas City Chiefs,AFC West
2016,Chris Johnson,RB,"$1,500,000 ",ARI,Arizona Cardinals,NFC West
2016,Rafael Bush,FS,"$1,500,000 ",DET,Detroit Lions,NFC North
2016,John Jerry,G,"$1,500,000 ",NYG,New  York Giants,NFC East
2016,Vance Walker,DE,"$1,500,000 ",DEN,Denver Broncos,AFC West
2016,Luke McCown,QB,"$1,500,000 ",NO,New Orleans Saints,NFC South
2016,Greg Olsen,TE,"$1,500,000 ",CAR,Carolina Panthers,NFC South
2016,Reggie Bush,RB,"$1,500,000 ",BUF,Buffalo Bills,AFC East
2016,Sean Weatherspoon,ILB,"$1,468,750 ",ATL,Atlanta Falcons,NFC South
2016,Amari Cooper,WR,"$1,465,142 ",OAK,Oakland Raiders,AFC West
2016,Taylor Lewan,LT,"$1,464,091 ",TEN,Tennessee Titans,AFC South
2016,Datone Jones,DE,"$1,457,264 ",GB,Green Bay Packers,NFC North
2016,Quintin Demps,SS,"$1,455,000 ",HOU,Houston Texans,AFC South
2016,DeAndre Hopkins,WR,"$1,445,005 ",HOU,Houston Texans,AFC South
2016,Derek Anderson,QB,"$1,443,750 ",CAR,Carolina Panthers,NFC South
2016,Cordarrelle Patterson,WR,"$1,443,322 ",MIN,Minnesota Vikings,NFC North
2016,Sylvester Williams,DT,"$1,438,875 ",DEN,Denver Broncos,AFC West
2016,Mario Addison,DE,"$1,400,000 ",CAR,Carolina Panthers,NFC South
2016,Frank Zombo,OLB,"$1,400,000 ",KC,Kansas City Chiefs,AFC West
2016,Darrius Heyward-Bey,WR,"$1,400,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Kendrick Lewis,FS,"$1,400,000 ",BAL,Baltimore Ravens,AFC North
2016,Brandon Scherff,G,"$1,399,347 ",WAS,Washington Commanders,NFC East
2016,Courtney Upshaw,DT,"$1,381,250 ",ATL,Atlanta Falcons,NFC South
2016,Senio Kelemete,G,"$1,380,592 ",NO,New Orleans Saints,NFC South
2016,Tyrunn Walker,DT,"$1,378,125 ",DET,Detroit Lions,NFC North
2016,Chris Hairston,LT,"$1,375,000 ",SD,San Diego Chargers,AFC West
2016,Leon Hall,CB,"$1,375,000 ",NYG,New  York Giants,NFC East
2016,"Odell Beckham, Jr.",WR,"$1,366,018 ",NYG,New  York Giants,NFC East
2016,Alec Ogletree,ILB,"$1,363,641 ",LAR,Los Angeles Rams,NFC West
2016,Frostee Rucker,DT,"$1,353,125 ",ARI,Arizona Cardinals,NFC West
2016,Demetrius Harris,TE,"$1,350,000 ",KC,Kansas City Chiefs,AFC West
2016,Kevin Byard,FS,"$1,347,060 ",TEN,Tennessee Titans,AFC South
2016,Aaron Donald,DT,"$1,341,500 ",LAR,Los Angeles Rams,NFC West
2016,Carl Nassib,DE,"$1,339,752 ",CLE,Cleveland Browns,AFC North
2016,Jon Dorenbos,LS,"$1,335,000 ",PHI,Philadelphia Eagles,NFC East
2016,Maliek Collins,DT,"$1,331,152 ",DAL,Dallas Cowboys,NFC East
2016,Matt Elam,SS,"$1,327,773 ",BAL,Baltimore Ravens,AFC North
2016,Brandon Weeden,QB,"$1,325,000 ",HOU,Houston Texans,AFC South
2016,Will Redmond,CB,"$1,322,556 ",SF,San Francisco 49ers,NFC West
2016,Yannick Ngakoue,DE,"$1,306,176 ",JAC,Jacksonville Jaguars,AFC South
2016,Cody Davis,FS,"$1,305,555 ",LAR,Los Angeles Rams,NFC West
2016,Kendall Fuller,CB,"$1,302,246 ",WAS,Washington Commanders,NFC East
2016,Kyle Fuller,CB,"$1,300,637 ",CHI,Chicago Bears,NFC North
2016,Antwon Blake,CB,"$1,300,000 ",TEN,Tennessee Titans,AFC South
2016,Tavon Wilson,SS,"$1,300,000 ",DET,Detroit Lions,NFC North
2016,Andrew Gachkar,OLB,"$1,300,000 ",DAL,Dallas Cowboys,NFC East
2016,Michael Floyd,WR,"$1,293,245 ",NE,New England Patriots,AFC East
2016,Kenny Vaccaro,SS,"$1,292,495 ",NO,New Orleans Saints,NFC South
2016,Darian Thompson,FS,"$1,287,136 ",NYG,New  York Giants,NFC East
2016,Max Tuerk,C,"$1,286,724 ",SD,San Diego Chargers,AFC West
2016,Ryan Shazier,ILB,"$1,284,292 ",PIT,Pittsburgh Steelers,AFC North
2016,Leonard Williams,DE,"$1,281,858 ",NYJ,New York Jets,AFC East
2016,Jonathan Bullard,DE,"$1,276,520 ",CHI,Chicago Bears,NFC North
2016,Mason Foster,ILB,"$1,275,000 ",WAS,Washington Commanders,NFC East
2016,Kenyan Drake,RB,"$1,271,260 ",MIA,Miami Dolphins,AFC East
2016,Mitch Unrein,DE,"$1,260,000 ",CHI,Chicago Bears,NFC North
2016,Nate Ebner,FS,"$1,254,219 ",NE,New England Patriots,AFC East
2016,Kraig Urbik,G,"$1,250,000 ",MIA,Miami Dolphins,AFC East
2016,Gino Gradkowski,C,"$1,250,000 ",CAR,Carolina Panthers,NFC South
2016,Greg Zuerlein,K,"$1,250,000 ",LAR,Los Angeles Rams,NFC West
2016,Erin Henderson,ILB,"$1,250,000 ",NYJ,New York Jets,AFC East
2016,James Harrison,OLB,"$1,250,000 ",PIT,Pittsburgh Steelers,AFC North
2016,Desmond Bryant,DE,"$1,250,000 ",CLE,Cleveland Browns,AFC North
2016,Niles Paul,TE,"$1,250,000 ",WAS,Washington Commanders,NFC East
2016,Tank Carder,ILB,"$1,250,000 ",CLE,Cleveland Browns,AFC North
2016,Zach Brown,ILB,"$1,250,000 ",BUF,Buffalo Bills,AFC East
2016,Shilique Calhoun,OLB,"$1,240,132 ",OAK,Oakland Raiders,AFC West
2016,Brandin Cooks,WR,"$1,239,182 ",NO,New Orleans Saints,NFC South
2016,Shon Coleman,T,"$1,237,536 ",CLE,Cleveland Browns,AFC North
2016,Zack Martin,G,"$1,235,255 ",DAL,Dallas Cowboys,NFC East
2016,Darrell Stuckey,FS,"$1,235,000 ",SD,San Diego Chargers,AFC West
2016,Daryl Worley,CB,"$1,233,684 ",CAR,Carolina Panthers,NFC South
2016,Pat Sims,DT,"$1,225,000 ",CIN,Cincinnati Bengals,AFC North
2016,Will Johnson,FB,"$1,225,000 ",NYG,New  York Giants,NFC East
2016,Nickell Robey-Coleman,CB,"$1,225,000 ",BUF,Buffalo Bills,AFC East
2016,Austin Hooper,TE,"$1,223,428 ",ATL,Atlanta Falcons,NFC South
2016,C.J. Mosley,ILB,"$1,218,910 ",BAL,Baltimore Ravens,AFC North
2016,Ryan Allen,P,"$1,214,734 ",NE,New England Patriots,AFC East
