Year,Name,POS,Salary,Team Abbv.,Team Name,Division
2014,Ndamukong Suh,DT,"$12,680,451 ",DET,Detroit Lions,NFC North
2014,Richard Sherman,CB,"$12,431,000 ",SEA,Seattle Seahawks,NFC West
2014,Khalil Mack,DE,"$12,323,272 ",OAK,Oakland Raiders,AFC West
2014,Jairus Byrd,FS,"$12,300,000 ",NO,New Orleans Saints,NFC South
2014,Chris Harris,CB,"$12,187,000 ",DEN,Denver Broncos,AFC West
2014,Ben Roethlisberger,QB,"$12,100,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Jason Peters,LT,"$12,000,000 ",PHI,Philadelphia Eagles,NFC East
2014,Terrell Suggs,OLB,"$12,000,000 ",BAL,Baltimore Ravens,AFC North
2014,Eugene Monroe,LT,"$12,000,000 ",BAL,Baltimore Ravens,AFC North
2014,Dennis Pitta,TE,"$12,000,000 ",BAL,Baltimore Ravens,AFC North
2014,Darrelle Revis,CB,"$12,000,000 ",NE,New England Patriots,AFC East
2014,Aqib Talib,CB,"$11,906,250 ",DEN,Denver Broncos,AFC West
2014,Donald Butler,ILB,"$11,900,000 ",SD,San Diego Chargers,AFC West
2014,Brian Orakpo,OLB,"$11,455,000 ",WAS,Washington Commanders,NFC East
2014,Jadeveon Clowney,OLB,"$11,308,908 ",HOU,Houston Texans,AFC South
2014,Joe Thomas,LT,"$11,100,000 ",CLE,Cleveland Browns,AFC North
2014,Tyron Smith,LT,"$11,079,013 ",DAL,Dallas Cowboys,NFC East
2014,Branden Albert,LT,"$11,025,000 ",MIA,Miami Dolphins,AFC East
2014,Donte Whitner,SS,"$11,000,000 ",CLE,Cleveland Browns,AFC North
2014,Drew Brees,QB,"$11,000,000 ",NO,New Orleans Saints,NFC South
2014,Andre Johnson,WR,"$11,000,000 ",HOU,Houston Texans,AFC South
2014,Thomas Davis,OLB,"$11,000,000 ",CAR,Carolina Panthers,NFC South
2014,Paul Soliai,DT,"$11,000,000 ",ATL,Atlanta Falcons,NFC South
2014,Aaron Rodgers,QB,"$10,908,256 ",GB,Green Bay Packers,NFC North
2014,J.J. Watt,DE,"$10,907,385 ",HOU,Houston Texans,AFC South
2014,Dominique Rodgers-Cromartie,CB,"$10,750,000 ",NYG,New  York Giants,NFC East
2014,Jake Matthews,LT,"$10,688,728 ",ATL,Atlanta Falcons,NFC South
2014,Allen Bailey,DE,"$10,670,000 ",KC,Kansas City Chiefs,AFC West
2014,Roddy White,WR,"$10,550,000 ",ATL,Atlanta Falcons,NFC South
2014,Jason Hatcher,DE,"$10,500,000 ",WAS,Washington Commanders,NFC East
2014,Alex Mack,C,"$10,000,000 ",CLE,Cleveland Browns,AFC North
2014,Karlos Dansby,ILB,"$10,000,000 ",CLE,Cleveland Browns,AFC North
2014,Vontae Davis,CB,"$10,000,000 ",IND,Indianapolis Colts,AFC South
2014,Vincent Jackson,WR,"$10,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2014,Michael Bennett,DE,"$10,000,000 ",SEA,Seattle Seahawks,NFC West
2014,Eric Decker,WR,"$10,000,000 ",NYJ,New York Jets,AFC East
2014,Austin Howard,RT,"$10,000,000 ",OAK,Oakland Raiders,AFC West
2014,Arthur Jones,DT,"$9,935,294 ",IND,Indianapolis Colts,AFC South
2014,Adrian Peterson,RB,"$9,926,471 ",MIN,Minnesota Vikings,NFC North
2014,Jason Worilds,OLB,"$9,754,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Brian Robison,DE,"$9,700,000 ",MIN,Minnesota Vikings,NFC North
2014,Golden Tate,WR,"$9,538,850 ",DET,Detroit Lions,NFC North
2014,Tyson Jackson,DE,"$9,500,000 ",ATL,Atlanta Falcons,NFC South
2014,Cliff Avril,DE,"$9,500,000 ",SEA,Seattle Seahawks,NFC West
2014,Mike Evans,WR,"$9,381,092 ",TB,Tampa Bay Buccaneers,NFC South
2014,Lamarr Houston,OLB,"$9,011,518 ",CHI,Chicago Bears,NFC North
2014,Linval Joseph,DT,"$9,000,000 ",MIN,Minnesota Vikings,NFC North
2014,Michael Johnson,DE,"$9,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2014,Dashon Goldson,FS,"$9,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2014,Charles Johnson,DE,"$9,000,000 ",CAR,Carolina Panthers,NFC South
2014,Trent Williams,LT,"$9,000,000 ",WAS,Washington Commanders,NFC East
2014,James Laurinaitis,ILB,"$9,000,000 ",STL,St. Louis Rams,NFC West
2014,Russell Okung,LT,"$8,960,000 ",SEA,Seattle Seahawks,NFC West
2014,Brian Cushing,ILB,"$8,937,500 ",HOU,Houston Texans,AFC South
2014,Aaron Williams,SS,"$8,850,000 ",BUF,Buffalo Bills,AFC East
2014,Eric Berry,FS,"$8,717,000 ",KC,Kansas City Chiefs,AFC West
2014,Julius Peppers,DE,"$8,535,880 ",GB,Green Bay Packers,NFC North
2014,Tamba Hali,OLB,"$8,500,000 ",KC,Kansas City Chiefs,AFC West
2014,Haloti Ngata,DT,"$8,500,000 ",BAL,Baltimore Ravens,AFC North
2014,Brent Grimes,CB,"$8,500,000 ",MIA,Miami Dolphins,AFC East
2014,Dwayne Bowe,WR,"$8,485,294 ",KC,Kansas City Chiefs,AFC West
2014,Jonathan Stewart,RB,"$8,375,000 ",CAR,Carolina Panthers,NFC South
2014,Jamaal Charles,RB,"$8,300,000 ",KC,Kansas City Chiefs,AFC West
2014,Alterraun Verner,CB,"$8,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2014,Troy Polamalu,S,"$8,250,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Justin Gilbert,CB,"$8,073,456 ",CLE,Cleveland Browns,AFC North
2014,Anthony Barr,OLB,"$8,008,000 ",MIN,Minnesota Vikings,NFC North
2014,Rodger Saffold,G,"$8,000,000 ",STL,St. Louis Rams,NFC West
2014,Ryan Clady,LT,"$8,000,000 ",DEN,Denver Broncos,AFC West
2014,LeSean McCoy,RB,"$8,000,000 ",PHI,Philadelphia Eagles,NFC East
2014,DeSean Jackson,WR,"$8,000,000 ",WAS,Washington Commanders,NFC East
2014,Matt Schaub,QB,"$8,000,000 ",OAK,Oakland Raiders,AFC West
2014,Jake Long,LT,"$8,000,000 ",STL,St. Louis Rams,NFC West
2014,Marcus Gilbert,RT,"$7,940,000 ",PIT,Pittsburgh Steelers,AFC North
2014,D'Brickashaw Ferguson,LT,"$7,700,000 ",NYJ,New York Jets,AFC East
2014,Eric Ebron,TE,"$7,680,486 ",DET,Detroit Lions,NFC North
2014,Vontaze Burfict,OLB,"$7,600,000 ",CIN,Cincinnati Bengals,AFC North
2014,Tim Jennings,CB,"$7,527,520 ",CHI,Chicago Bears,NFC North
2014,Vince Wilfork,DT,"$7,525,000 ",NE,New England Patriots,AFC East
2014,Tramon Williams,CB,"$7,519,419 ",GB,Green Bay Packers,NFC North
2014,Kyle Rudolph,TE,"$7,506,343 ",MIN,Minnesota Vikings,NFC North
2014,Daryl Washington,ILB,"$7,500,000 ",ARI,Arizona Cardinals,NFC West
2014,Jared Veldheer,RT,"$7,500,000 ",ARI,Arizona Cardinals,NFC West
2014,Eric Weddle,FS,"$7,500,000 ",SD,San Diego Chargers,AFC West
2014,Jahri Evans,G,"$7,500,000 ",NO,New Orleans Saints,NFC South
2014,Lardarius Webb,CB,"$7,500,000 ",BAL,Baltimore Ravens,AFC North
2014,Johnathan Joseph,CB,"$7,500,000 ",HOU,Houston Texans,AFC South
2014,Pierre Garcon,WR,"$7,500,000 ",WAS,Washington Commanders,NFC East
2014,Brandon Carr,CB,"$7,500,000 ",DAL,Dallas Cowboys,NFC East
2014,Paul Posluszny,OLB,"$7,500,000 ",JAC,Jacksonville Jaguars,AFC South
2014,Zane Beadles,G,"$7,500,000 ",JAC,Jacksonville Jaguars,AFC South
2014,Cortez Allen,CB,"$7,400,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Jason Kelce,C,"$7,398,000 ",PHI,Philadelphia Eagles,NFC East
2014,Antrel Rolle,SS,"$7,250,000 ",NYG,New  York Giants,NFC East
2014,Sam Baker,LT,"$7,250,000 ",ATL,Atlanta Falcons,NFC South
2014,Taylor Lewan,LT,"$7,092,730 ",TEN,Tennessee Titans,AFC South
2014,Blake Bortles,QB,"$7,090,836 ",JAC,Jacksonville Jaguars,AFC South
2014,Paul Kruger,OLB,"$7,000,000 ",CLE,Cleveland Browns,AFC North
2014,T.J. Ward,SS,"$7,000,000 ",DEN,Denver Broncos,AFC West
2014,Carlos Dunlap,DE,"$7,000,000 ",CIN,Cincinnati Bengals,AFC North
2014,Clay Matthews Jr.,OLB,"$6,918,713 ",GB,Green Bay Packers,NFC North
2014,Matt Forte,RB,"$6,916,031 ",CHI,Chicago Bears,NFC North
2014,DeMeco Ryans,ILB,"$6,900,000 ",PHI,Philadelphia Eagles,NFC East
2014,Leon Hall,CB,"$6,900,000 ",CIN,Cincinnati Bengals,AFC North
2014,Marcedes Lewis,TE,"$6,850,000 ",JAC,Jacksonville Jaguars,AFC South
2014,Ahtyba Rubin,DT,"$6,800,000 ",CLE,Cleveland Browns,AFC North
2014,Lawrence Timmons,ILB,"$6,750,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Antoine Bethea,SS,"$6,750,000 ",SF,San Francisco 49ers,NFC West
2014,Michael Roos,LT,"$6,625,000 ",TEN,Tennessee Titans,AFC South
2014,Rob Ninkovich,OLB,"$6,600,000 ",NE,New England Patriots,AFC East
2014,Andy Levitre,G,"$6,500,000 ",TEN,Tennessee Titans,AFC South
2014,Jason McCourty,CB,"$6,500,000 ",TEN,Tennessee Titans,AFC South
2014,Marshawn Lynch,RB,"$6,500,000 ",SEA,Seattle Seahawks,NFC West
2014,Zach Strief,RT,"$6,500,000 ",NO,New Orleans Saints,NFC South
2014,Percy Harvin,WR,"$6,470,588 ",NYJ,New York Jets,AFC East
2014,Frank Gore,RB,"$6,450,000 ",SF,San Francisco 49ers,NFC West
2014,Patrick Willis,ILB,"$6,441,250 ",SF,San Francisco 49ers,NFC West
2014,K.J. Wright,OLB,"$6,431,000 ",SEA,Seattle Seahawks,NFC West
2014,"Odell Beckham, Jr.",WR,"$6,308,144 ",NYG,New  York Giants,NFC East
2014,Logan Mankins,G,"$6,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2014,Michael Griffin,FS,"$6,200,000 ",TEN,Tennessee Titans,AFC South
2014,Doug Baldwin,WR,"$6,200,000 ",SEA,Seattle Seahawks,NFC West
2014,Aaron Donald,DT,"$6,112,000 ",STL,St. Louis Rams,NFC West
2014,Ben Grubbs,G,"$6,100,000 ",NO,New Orleans Saints,NFC South
2014,Jon Beason,ILB,"$6,075,000 ",NYG,New  York Giants,NFC East
2014,Dannell Ellerbe,OLB,"$6,025,000 ",MIA,Miami Dolphins,AFC East
2014,Heath Miller,TE,"$6,020,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Jon Asamoah,G,"$6,000,000 ",ATL,Atlanta Falcons,NFC South
2014,Kyle Orton,QB,"$6,000,000 ",BUF,Buffalo Bills,AFC East
2014,Michael Oher,RT,"$6,000,000 ",TEN,Tennessee Titans,AFC South
2014,Louis Vasquez,G,"$6,000,000 ",DEN,Denver Broncos,AFC West
2014,Emmanuel Sanders,WR,"$6,000,000 ",DEN,Denver Broncos,AFC West
2014,Anthony Collins,LT,"$6,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2014,Malcolm Jenkins,FS,"$6,000,000 ",PHI,Philadelphia Eagles,NFC East
2014,Duane Brown,LT,"$6,000,000 ",HOU,Houston Texans,AFC South
2014,Arian Foster,RB,"$6,000,000 ",HOU,Houston Texans,AFC South
2014,Geno Atkins,DT,"$6,000,000 ",CIN,Cincinnati Bengals,AFC North
2014,Shawn Lauvao,G,"$6,000,000 ",WAS,Washington Commanders,NFC East
2014,Antonio Brown,WR,"$6,000,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Mike Mitchell,FS,"$6,000,000 ",PIT,Pittsburgh Steelers,AFC North
2014,Anquan Boldin,WR,"$6,000,000 ",SF,San Francisco 49ers,NFC West
2014,Jared Cook,TE,"$6,000,000 ",STL,St. Louis Rams,NFC West
2014,Domata Peko,DT,"$5,900,000 ",CIN,Cincinnati Bengals,AFC North
2014,Cameron Wake,DE,"$5,885,000 ",MIA,Miami Dolphins,AFC East
2014,Kyle Fuller,CB,"$5,857,652 ",CHI,Chicago Bears,NFC North
2014,Andrew Hawkins,WR,"$5,800,000 ",CLE,Cleveland Browns,AFC North
2014,Calais Campbell,DE,"$5,750,000 ",ARI,Arizona Cardinals,NFC West
2014,Darnell Dockett,DE,"$5,750,000 ",ARI,Arizona Cardinals,NFC West
2014,Matt Cassel,QB,"$5,750,000 ",MIN,Minnesota Vikings,NFC North
2014,Ryan Shazier,ILB,"$5,654,336 ",PIT,Pittsburgh Steelers,AFC North
2014,Wes Welker,WR,"$5,647,059 ",DEN,Denver Broncos,AFC West
2014,Sen'Derrick Marks,DT,"$5,625,000 ",JAC,Jacksonville Jaguars,AFC South
2014,Marques Colston,WR,"$5,600,000 ",NO,New Orleans Saints,NFC South
2014,Corey Graham,FS,"$5,550,000 ",BUF,Buffalo Bills,AFC East
2014,Cortland Finnegan,CB,"$5,525,000 ",MIA,Miami Dolphins,AFC East
2014,Victor Cruz,WR,"$5,524,000 ",NYG,New  York Giants,NFC East
2014,Lance Briggs,OLB,"$5,510,083 ",CHI,Chicago Bears,NFC North
2014,D'Qwell Jackson,ILB,"$5,500,000 ",IND,Indianapolis Colts,AFC South
2014,Chad Greenway,OLB,"$5,500,000 ",MIN,Minnesota Vikings,NFC North
2014,Brandon Mebane,DT,"$5,500,000 ",SEA,Seattle Seahawks,NFC West
2014,Marshal Yanda,G,"$5,500,000 ",BAL,Baltimore Ravens,AFC North
2014,Elvis Dumervil,OLB,"$5,500,000 ",BAL,Baltimore Ravens,AFC North
2014,Greg Olsen,TE,"$5,500,000 ",CAR,Carolina Panthers,NFC South
2014,Sean Lee,OLB,"$5,500,000 ",DAL,Dallas Cowboys,NFC East
2014,Robert Quinn,OLB,"$5,483,131 ",STL,St. Louis Rams,NFC West
2014,Jeremy Maclin,WR,"$5,468,750 ",PHI,Philadelphia Eagles,NFC East
2014,Red Bryant,DE,"$5,468,750 ",JAC,Jacksonville Jaguars,AFC South
2014,Keenan Lewis,CB,"$5,450,000 ",NO,New Orleans Saints,NFC South
2014,Brandon Fusco,G,"$5,431,000 ",MIN,Minnesota Vikings,NFC North
2014,Ahmad Brooks,OLB,"$5,409,375 ",SF,San Francisco 49ers,NFC West
2014,Kyle Williams,DT,"$5,300,000 ",BUF,Buffalo Bills,AFC East
2014,Vernon Davis,TE,"$5,300,000 ",SF,San Francisco 49ers,NFC West
2014,Zack Martin,G,"$5,262,036 ",DAL,Dallas Cowboys,NFC East
2014,Andre Roberts,WR,"$5,250,000 ",WAS,Washington Commanders,NFC East
2014,Brandon Pettigrew,TE,"$5,238,227 ",DET,Detroit Lions,NFC North
2014,Josh Sitton,G,"$5,223,563 ",GB,Green Bay Packers,NFC North
2014,Chris Clemons,DE,"$5,218,750 ",JAC,Jacksonville Jaguars,AFC South
2014,Andrew Whitworth,LT,"$5,200,000 ",CIN,Cincinnati Bengals,AFC North
2014,Evan Mathis,G,"$5,150,000 ",PHI,Philadelphia Eagles,NFC East
2014,C.J. Mosley,ILB,"$5,131,272 ",BAL,Baltimore Ravens,AFC North
2014,Jermon Bushrod,G,"$5,117,170 ",CHI,Chicago Bears,NFC North
2014,Daryl Smith,ILB,"$5,100,000 ",BAL,Baltimore Ravens,AFC North
2014,Michael Neal,OLB,"$5,027,305 ",GB,Green Bay Packers,NFC North
2014,Chris Williams,G,"$5,025,000 ",BUF,Buffalo Bills,AFC East
2014,Calvin Johnson,WR,"$5,006,924 ",DET,Detroit Lions,NFC North
2014,Greg Jennings,WR,"$5,000,000 ",MIN,Minnesota Vikings,NFC North
2014,Antonio Gates,TE,"$5,000,000 ",SD,San Diego Chargers,AFC West
2014,Trent Cole,OLB,"$5,000,000 ",PHI,Philadelphia Eagles,NFC East
2014,Max Unger,C,"$5,000,000 ",SEA,Seattle Seahawks,NFC West
2014,David Harris,ILB,"$5,000,000 ",NYJ,New York Jets,AFC East
2014,Riley Cooper,WR,"$5,000,000 ",PHI,Philadelphia Eagles,NFC East
2014,Ryan Kalil,C,"$5,000,000 ",CAR,Carolina Panthers,NFC South
2014,Chris Myers,C,"$5,000,000 ",HOU,Houston Texans,AFC South
2014,Barry Cofield,DT,"$5,000,000 ",WAS,Washington Commanders,NFC East
2014,Jason Witten,TE,"$5,000,000 ",DAL,Dallas Cowboys,NFC East
2014,Perry Riley,ILB,"$5,000,000 ",WAS,Washington Commanders,NFC East
2014,Philip Wheeler,OLB,"$5,000,000 ",MIA,Miami Dolphins,AFC East
2014,Randy Starks,DE,"$5,000,000 ",MIA,Miami Dolphins,AFC East
2014,Earl Mitchell,DT,"$5,000,000 ",MIA,Miami Dolphins,AFC East
2014,Donald Penn,LT,"$5,000,000 ",OAK,Oakland Raiders,AFC West
2014,Justin Tuck,DE,"$5,000,000 ",OAK,Oakland Raiders,AFC West
2014,Kendall Langford,DE,"$5,000,000 ",STL,St. Louis Rams,NFC West
2014,Calvin Pryor,FS,"$4,967,820 ",NYJ,New York Jets,AFC East
2014,Antonio Smith,DE,"$4,946,875 ",OAK,Oakland Raiders,AFC West
2014,Martellus Bennett,TE,"$4,921,624 ",CHI,Chicago Bears,NFC North
2014,HaHa Clinton-Dix,FS,"$4,904,019 ",GB,Green Bay Packers,NFC North
2014,Dan Bailey,K,"$4,900,000 ",DAL,Dallas Cowboys,NFC East
2014,William Beatty,LT,"$4,900,000 ",NYG,New  York Giants,NFC East
2014,Ja'Wuan James,RT,"$4,869,744 ",MIA,Miami Dolphins,AFC East
2014,Junior Galette,OLB,"$4,850,000 ",NO,New Orleans Saints,NFC South
2014,LaMarr Woodley,OLB,"$4,843,750 ",OAK,Oakland Raiders,AFC West
2014,Brandin Cooks,WR,"$4,837,056 ",NO,New Orleans Saints,NFC South
2014,Kam Chancellor,SS,"$4,825,000 ",SEA,Seattle Seahawks,NFC West
2014,Brian Hartline,WR,"$4,810,000 ",MIA,Miami Dolphins,AFC East
2014,Nate Washington,WR,"$4,800,000 ",TEN,Tennessee Titans,AFC South
2014,Wesley Woodyard,ILB,"$4,750,000 ",TEN,Tennessee Titans,AFC South
2014,Cary Williams,CB,"$4,750,000 ",PHI,Philadelphia Eagles,NFC East
2014,Josh McCown,QB,"$4,750,000 ",TB,Tampa Bay Buccaneers,NFC South
2014,Justin Smith,DE,"$4,750,000 ",SF,San Francisco 49ers,NFC West
2014,Navorro Bowman,ILB,"$4,750,000 ",SF,San Francisco 49ers,NFC West
2014,Johnny Manziel,QB,"$4,738,980 ",CLE,Cleveland Browns,AFC North
2014,Geoff Schwartz,G,"$4,725,000 ",NYG,New  York Giants,NFC East
2014,Glenn Dorsey,DE,"$4,725,000 ",SF,San Francisco 49ers,NFC West
2014,Garrett Graham,TE,"$4,703,125 ",HOU,Houston Texans,AFC South
2014,Dee Ford,OLB,"$4,673,600 ",KC,Kansas City Chiefs,AFC West
2014,Derrick Johnson,ILB,"$4,550,000 ",KC,Kansas City Chiefs,AFC West
2014,Darqueze Dennard,CB,"$4,542,835 ",CIN,Cincinnati Bengals,AFC North
2014,Ricky Jean Francois,DT,"$4,500,000 ",IND,Indianapolis Colts,AFC South
2014,Greg Toler,CB,"$4,500,000 ",IND,Indianapolis Colts,AFC South
2014,Breno Giacomini,RT,"$4,500,000 ",NYJ,New York Jets,AFC East
2014,Steve Smith,WR,"$4,500,000 ",BAL,Baltimore Ravens,AFC North
2014,Jacoby Jones,WR,"$4,500,000 ",BAL,Baltimore Ravens,AFC North
2014,Jeremy Zuttah,C,"$4,500,000 ",BAL,Baltimore Ravens,AFC North
2014,DeAngelo Hall,CB,"$4,500,000 ",WAS,Washington Commanders,NFC East
2014,Chad Henne,QB,"$4,500,000 ",JAC,Jacksonville Jaguars,AFC South
2014,Justin Blalock,G,"$4,500,000 ",ATL,Atlanta Falcons,NFC South
2014,Jeremy Kerley,WR,"$4,431,000 ",NYJ,New York Jets,AFC East
2014,Marcus Smith,DE,"$4,412,064 ",PHI,Philadelphia Eagles,NFC East
2014,Orlando Scandrick,CB,"$4,411,764 ",DAL,Dallas Cowboys,NFC East
2014,Nick Hardwick,C,"$4,400,000 ",SD,San Diego Chargers,AFC West
2014,Jason Verrett,CB,"$4,360,456 ",SD,San Diego Chargers,AFC West
2014,Deone Bucannon,ILB,"$4,346,692 ",ARI,Arizona Cardinals,NFC West
2014,Joique Bell,RB,"$4,334,755 ",DET,Detroit Lions,NFC North
2014,Kelvin Benjamin,WR,"$4,314,000 ",CAR,Carolina Panthers,NFC South
2014,Connor Barwin,OLB,"$4,300,000 ",PHI,Philadelphia Eagles,NFC East
2014,Robert Mathis,OLB,"$4,294,117 ",IND,Indianapolis Colts,AFC South
2014,Nick Mangold,C,"$4,220,000 ",NYJ,New York Jets,AFC East
2014,Curtis Lofton,ILB,"$4,200,000 ",NO,New Orleans Saints,NFC South
2014,Andre Smith,G,"$4,200,000 ",CIN,Cincinnati Bengals,AFC North
2014,Anthony Davis,RT,"$4,165,600 ",SF,San Francisco 49ers,NFC West
2014,Eric Wood,C,"$4,150,000 ",BUF,Buffalo Bills,AFC East
2014,Dwight Freeney,OLB,"$4,078,125 ",SD,San Diego Chargers,AFC West
2014,Brent Celek,TE,"$4,075,000 ",PHI,Philadelphia Eagles,NFC East
2014,Dominique Easley,DT,"$4,051,672 ",NE,New England Patriots,AFC East
2014,Dexter McCluster,RB,"$4,050,000 ",TEN,Tennessee Titans,AFC South
2014,T.J. Lang,G,"$4,028,673 ",GB,Green Bay Packers,NFC North
2014,Evander Hood,DE,"$4,025,000 ",JAC,Jacksonville Jaguars,AFC South
2014,Matt Slauson,G,"$4,013,109 ",CHI,Chicago Bears,NFC North
2014,Jonathan Babineaux,DT,"$4,000,000 ",ATL,Atlanta Falcons,NFC South
2014,Reggie Wayne,WR,"$4,000,000 ",IND,Indianapolis Colts,AFC South
2014,Erik Walden,OLB,"$4,000,000 ",IND,Indianapolis Colts,AFC South
2014,Antonio Cromartie,CB,"$4,000,000 ",ARI,Arizona Cardinals,NFC West
2014,Phillip Loadholt,RT,"$4,000,000 ",MIN,Minnesota Vikings,NFC North
2014,Captain Munnerlyn,CB,"$4,000,000 ",MIN,Minnesota Vikings,NFC North
2014,Donald Brown,RB,"$4,000,000 ",SD,San Diego Chargers,AFC West
2014,Michael Vick,QB,"$4,000,000 ",NYJ,New York Jets,AFC East
2014,Darren Sproles,RB,"$4,000,000 ",PHI,Philadelphia Eagles,NFC East
2014,Ryan Fitzpatrick,QB,"$4,000,000 ",HOU,Houston Texans,AFC South
2014,Graham Gano,K,"$4,000,000 ",CAR,Carolina Panthers,NFC South
2014,Chris Baker,DT,"$4,000,000 ",WAS,Washington Commanders,NFC East
2014,Toby Gerhart,RB,"$4,000,000 ",JAC,Jacksonville Jaguars,AFC South
2014,Matt Moore,QB,"$4,000,000 ",MIA,Miami Dolphins,AFC East
2014,Michael Crabtree,WR,"$4,000,000 ",SF,San Francisco 49ers,NFC West
2014,Tyvon Branch,SS,"$4,000,000 ",OAK,Oakland Raiders,AFC West
2014,Brandon LaFell,WR,"$4,000,000 ",NE,New England Patriots,AFC East
2014,Jerry Hughes,DE,"$3,995,000 ",BUF,Buffalo Bills,AFC East
2014,James Casey,FB,"$3,985,000 ",PHI,Philadelphia Eagles,NFC East
2014,Hakeem Nicks,WR,"$3,975,000 ",IND,Indianapolis Colts,AFC South
2014,Devin McCourty,FS,"$3,970,000 ",NE,New England Patriots,AFC East
2014,Stevie Johnson,WR,"$3,925,000 ",SF,San Francisco 49ers,NFC West
2014,Jimmie Ward,FS,"$3,912,752 ",SF,San Francisco 49ers,NFC West
2014,Marcus Cannon,RT,"$3,893,843 ",NE,New England Patriots,AFC East
2014,Reggie Nelson,FS,"$3,850,000 ",CIN,Cincinnati Bengals,AFC North
2014,Tracy Porter,CB,"$3,800,000 ",WAS,Washington Commanders,NFC East
2014,James Jones,WR,"$3,800,000 ",OAK,Oakland Raiders,AFC West
2014,Bradley Roby,CB,"$3,796,384 ",DEN,Denver Broncos,AFC West
2014,Stephen Tulloch,ILB,"$3,753,820 ",DET,Detroit Lions,NFC North
2014,Pat McAfee,P,"$3,750,000 ",IND,Indianapolis Colts,AFC South
2014,Jerraud Powers,CB,"$3,750,000 ",ARI,Arizona Cardinals,NFC West
2014,Vance Walker,DE,"$3,750,000 ",KC,Kansas City Chiefs,AFC West
2014,Ted Ginn Jr.,WR,"$3,750,000 ",ARI,Arizona Cardinals,NFC West
2014,John Sullivan,C,"$3,750,000 ",MIN,Minnesota Vikings,NFC North
2014,Danny Woodhead,RB,"$3,750,000 ",SD,San Diego Chargers,AFC West
