Year,Name,POS,Salary,Team Abbv.,Team Name,Division
2017,Philip Rivers,QB,"$14,000,000 ",LAC,Los Angeles Chargers,AFC West
2017,Matt Kalil,LT,"$13,600,000 ",CAR,Carolina Panthers,NFC South
2017,Eli Manning,QB,"$13,500,000 ",NYG,New  York Giants,NFC East
2017,Kelechi Osemele,G,"$13,500,000 ",OAK,Oakland Raiders,AFC West
2017,Malik Jackson,DT,"$13,500,000 ",JAC,Jacksonville Jaguars,AFC South
2017,A.J. Bouye,CB,"$13,500,000 ",JAC,Jacksonville Jaguars,AFC South
2017,Russell Okung,LT,"$13,468,750 ",LAC,Los Angeles Chargers,AFC West
2017,Aaron Rodgers,QB,"$13,312,500 ",GB,Green Bay Packers,NFC North
2017,Alex Smith,QB,"$13,300,000 ",KC,Kansas City Chiefs,AFC West
2017,Andy Dalton,QB,"$13,300,000 ",CIN,Cincinnati Bengals,AFC North
2017,Gerald McCoy,DT,"$13,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2017,Kam Chancellor,SS,"$13,182,808 ",SEA,Seattle Seahawks,NFC West
2017,Tony Jefferson,SS,"$13,000,000 ",BAL,Baltimore Ravens,AFC North
2017,Dez Bryant,WR,"$13,000,000 ",DAL,Dallas Cowboys,NFC East
2017,Drew Brees,QB,"$13,000,000 ",NO,New Orleans Saints,NFC South
2017,Mike Williams,WR,"$12,968,584 ",LAC,Los Angeles Chargers,AFC West
2017,Ezekiel Ansah,DE,"$12,734,000 ",DET,Detroit Lions,NFC North
2017,Russell Wilson,QB,"$12,600,000 ",SEA,Seattle Seahawks,NFC West
2017,DeSean Jackson,WR,"$12,500,000 ",TB,Tampa Bay Buccaneers,NFC South
2017,Andrew Whitworth,LT,"$12,500,000 ",LAR,Los Angeles Rams,NFC West
2017,Demaryius Thomas,WR,"$12,500,000 ",DEN,Denver Broncos,AFC West
2017,Dont'a Hightower,OLB,"$12,398,435 ",NE,New England Patriots,AFC East
2017,Janoris Jenkins,CB,"$12,241,176 ",NYG,New  York Giants,NFC East
2017,Le'Veon Bell,RB,"$12,120,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Alec Ogletree,ILB,"$12,119,000 ",LAR,Los Angeles Rams,NFC West
2017,Olivier Vernon,DE,"$12,000,000 ",NYG,New  York Giants,NFC East
2017,Ben Roethlisberger,QB,"$12,000,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Tyron Smith,LT,"$11,745,000 ",DAL,Dallas Cowboys,NFC East
2017,Joel Bitonio,G,"$11,664,777 ",CLE,Cleveland Browns,AFC North
2017,Julio Jones,WR,"$11,500,000 ",ATL,Atlanta Falcons,NFC South
2017,Richard Sherman,CB,"$11,431,000 ",SEA,Seattle Seahawks,NFC West
2017,Trent Williams,LT,"$11,406,250 ",WAS,Washington Commanders,NFC East
2017,Jason Peters,LT,"$11,250,000 ",PHI,Philadelphia Eagles,NFC East
2017,T.J. Lang,G,"$11,203,125 ",DET,Detroit Lions,NFC North
2017,Christian McCaffrey,RB,"$11,144,128 ",CAR,Carolina Panthers,NFC South
2017,Morgan Moses,RT,"$11,047,000 ",WAS,Washington Commanders,NFC East
2017,John Ross,WR,"$11,025,369 ",CIN,Cincinnati Bengals,AFC North
2017,Timmy Jernigan,DT,"$11,017,284 ",PHI,Philadelphia Eagles,NFC East
2017,Eric Berry,FS,"$11,000,000 ",KC,Kansas City Chiefs,AFC West
2017,Larry Fitzgerald,WR,"$11,000,000 ",ARI,Arizona Cardinals,NFC West
2017,Cordy Glenn,LT,"$11,000,000 ",BUF,Buffalo Bills,AFC East
2017,Ron Leary,G,"$11,000,000 ",DEN,Denver Broncos,AFC West
2017,Clay Matthews Jr.,OLB,"$10,943,750 ",GB,Green Bay Packers,NFC North
2017,Brandon Linder,C,"$10,906,250 ",JAC,Jacksonville Jaguars,AFC South
2017,Micah Hyde,SS,"$10,800,000 ",BUF,Buffalo Bills,AFC East
2017,Laurent Duvernay-Tardif,G,"$10,698,500 ",KC,Kansas City Chiefs,AFC West
2017,Patrick Mahomes,QB,"$10,551,026 ",KC,Kansas City Chiefs,AFC West
2017,A.J. Green,WR,"$10,500,000 ",CIN,Cincinnati Bengals,AFC North
2017,Gabe Jackson,G,"$10,500,000 ",OAK,Oakland Raiders,AFC West
2017,J.J. Watt,DE,"$10,500,000 ",HOU,Houston Texans,AFC South
2017,Johnathan Hankins,DT,"$10,468,750 ",IND,Indianapolis Colts,AFC South
2017,Aqib Talib,CB,"$10,352,941 ",DEN,Denver Broncos,AFC West
2017,Michael Brockers,DT,"$10,250,000 ",LAR,Los Angeles Rams,NFC West
2017,Rob Gronkowski,TE,"$10,187,500 ",NE,New England Patriots,AFC East
2017,Reshad Jones,SS,"$10,150,000 ",MIA,Miami Dolphins,AFC East
2017,Larry Warford,G,"$10,100,000 ",NO,New Orleans Saints,NFC South
2017,Jimmy Graham,TE,"$10,000,000 ",SEA,Seattle Seahawks,NFC West
2017,Logan Ryan,CB,"$10,000,000 ",TEN,Tennessee Titans,AFC South
2017,Jay Cutler,QB,"$10,000,000 ",MIA,Miami Dolphins,AFC East
2017,Patrick Peterson,CB,"$10,000,000 ",ARI,Arizona Cardinals,NFC West
2017,Anthony Castonzo,LT,"$10,000,000 ",IND,Indianapolis Colts,AFC South
2017,Jabaal Sheard,OLB,"$10,000,000 ",IND,Indianapolis Colts,AFC South
2017,Mark Barron,ILB,"$10,000,000 ",LAR,Los Angeles Rams,NFC West
2017,Vontaze Burfict,OLB,"$9,841,411 ",CIN,Cincinnati Bengals,AFC North
2017,Corey Linsley,C,"$9,803,450 ",GB,Green Bay Packers,NFC North
2017,Eric Wood,C,"$9,800,000 ",BUF,Buffalo Bills,AFC East
2017,Christian Kirksey,ILB,"$9,797,000 ",CLE,Cleveland Browns,AFC North
2017,Robert Quinn,OLB,"$9,794,979 ",LAR,Los Angeles Rams,NFC West
2017,Marshon Lattimore,CB,"$9,775,591 ",NO,New Orleans Saints,NFC South
2017,Mario Addison,DE,"$9,687,500 ",CAR,Carolina Panthers,NFC South
2017,Sean Smith,CB,"$9,500,000 ",OAK,Oakland Raiders,AFC West
2017,Darian Stewart,FS,"$9,500,000 ",DEN,Denver Broncos,AFC West
2017,Randall Cobb,WR,"$9,468,750 ",GB,Green Bay Packers,NFC North
2017,Terron Armstead,LT,"$9,300,000 ",NO,New Orleans Saints,NFC South
2017,Jordy Nelson,WR,"$9,218,750 ",GB,Green Bay Packers,NFC North
2017,Malcolm Smith,OLB,"$9,050,000 ",SF,San Francisco 49ers,NFC West
2017,Damon Harrison,DT,"$9,000,000 ",NYG,New  York Giants,NFC East
2017,Andre Branch,DE,"$9,000,000 ",MIA,Miami Dolphins,AFC East
2017,Kenny Stills,WR,"$9,000,000 ",MIA,Miami Dolphins,AFC East
2017,Jermaine Gresham,TE,"$9,000,000 ",ARI,Arizona Cardinals,NFC West
2017,Sean Lee,OLB,"$9,000,000 ",DAL,Dallas Cowboys,NFC East
2017,Everson Griffen,DE,"$9,000,000 ",MIN,Minnesota Vikings,NFC North
2017,Nick Fairley,DT,"$9,000,000 ",NO,New Orleans Saints,NFC South
2017,Fletcher Cox,DT,"$9,000,000 ",PHI,Philadelphia Eagles,NFC East
2017,Robert Alford,CB,"$9,000,000 ",ATL,Atlanta Falcons,NFC South
2017,Joe Staley,LT,"$8,918,750 ",SF,San Francisco 49ers,NFC West
2017,Justin Pugh,G,"$8,821,000 ",NYG,New  York Giants,NFC East
2017,Charles Leno,LT,"$8,797,000 ",CHI,Chicago Bears,NFC North
2017,David Amerson,CB,"$8,687,500 ",OAK,Oakland Raiders,AFC West
2017,Deshaun Watson,QB,"$8,618,895 ",HOU,Houston Texans,AFC South
2017,Chris Harris,CB,"$8,600,000 ",DEN,Denver Broncos,AFC West
2017,Earl Thomas,FS,"$8,500,000 ",SEA,Seattle Seahawks,NFC West
2017,Greg Olsen,TE,"$8,500,000 ",CAR,Carolina Panthers,NFC South
2017,Ryan Kerrigan,OLB,"$8,500,000 ",WAS,Washington Commanders,NFC East
2017,Haason Reddick,ILB,"$8,407,157 ",ARI,Arizona Cardinals,NFC West
2017,Lane Taylor,G,"$8,400,000 ",GB,Green Bay Packers,NFC North
2017,Linval Joseph,DT,"$8,250,000 ",MIN,Minnesota Vikings,NFC North
2017,Brian Orakpo,OLB,"$8,200,000 ",TEN,Tennessee Titans,AFC South
2017,Kiko Alonso,OLB,"$8,150,000 ",MIA,Miami Dolphins,AFC East
2017,Sheldon Richardson,DT,"$8,069,000 ",SEA,Seattle Seahawks,NFC West
2017,Cameron Wake,DE,"$8,000,000 ",MIA,Miami Dolphins,AFC East
2017,Cameron Heyward,DE,"$8,000,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Alejandro Villanueva,LT,"$8,000,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Mike Iupati,G,"$8,000,000 ",ARI,Arizona Cardinals,NFC West
2017,Barry Church,SS,"$8,000,000 ",JAC,Jacksonville Jaguars,AFC South
2017,T.Y. Hilton,WR,"$8,000,000 ",IND,Indianapolis Colts,AFC South
2017,Corey Liuget,DT,"$8,000,000 ",LAC,Los Angeles Chargers,AFC West
2017,Brent Grimes,CB,"$8,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2017,Brian Winters,G,"$8,000,000 ",NYJ,New York Jets,AFC East
2017,Kelvin Beachum,LT,"$8,000,000 ",NYJ,New York Jets,AFC East
2017,Dontari Poe,DT,"$8,000,000 ",ATL,Atlanta Falcons,NFC South
2017,Bennie Logan,DT,"$7,984,375 ",KC,Kansas City Chiefs,AFC West
2017,Lane Johnson,RT,"$7,984,375 ",PHI,Philadelphia Eagles,NFC East
2017,Mike Pouncey,C,"$7,975,000 ",MIA,Miami Dolphins,AFC East
2017,Jack Doyle,TE,"$7,968,750 ",IND,Indianapolis Colts,AFC South
2017,Derek Barnett,DE,"$7,951,016 ",PHI,Philadelphia Eagles,NFC East
2017,Mike Daniels,DT,"$7,937,500 ",GB,Green Bay Packers,NFC North
2017,Julian Edelman,WR,"$7,857,843 ",NE,New England Patriots,AFC East
2017,David DeCastro,G,"$7,850,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Darius Slay,CB,"$7,800,000 ",DET,Detroit Lions,NFC North
2017,Luke Kuechly,ILB,"$7,763,324 ",CAR,Carolina Panthers,NFC South
2017,LeSean McCoy,RB,"$7,750,000 ",BUF,Buffalo Bills,AFC East
2017,Malik Hooker,S,"$7,699,741 ",IND,Indianapolis Colts,AFC South
2017,Luke Joeckel,G,"$7,687,500 ",SEA,Seattle Seahawks,NFC West
2017,Jimmy Smith,CB,"$7,669,017 ",BAL,Baltimore Ravens,AFC North
2017,Josh McCown,QB,"$7,625,000 ",NYJ,New York Jets,AFC East
2017,Geno Atkins,DT,"$7,600,000 ",CIN,Cincinnati Bengals,AFC North
2017,Jerry Hughes,DE,"$7,550,000 ",BUF,Buffalo Bills,AFC East
2017,Maurkice Pouncey,C,"$7,500,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Mike Remmers,RT,"$7,500,000 ",MIN,Minnesota Vikings,NFC North
2017,Adam Thielen,WR,"$7,496,000 ",MIN,Minnesota Vikings,NFC North
2017,Kyle Juszczyk,FB,"$7,450,000 ",SF,San Francisco 49ers,NFC West
2017,Terrell McClain,DE,"$7,437,500 ",WAS,Washington Commanders,NFC East
2017,Jason Witten,TE,"$7,400,000 ",DAL,Dallas Cowboys,NFC East
2017,Pernell McPhee,OLB,"$7,325,000 ",CHI,Chicago Bears,NFC North
2017,Matt Prater,K,"$7,300,000 ",DET,Detroit Lions,NFC North
2017,Duron Harmon,SS,"$7,250,000 ",NE,New England Patriots,AFC East
2017,Tyrone Crawford,DE,"$7,250,000 ",DAL,Dallas Cowboys,NFC East
2017,Marlon Humphrey,CB,"$7,221,348 ",BAL,Baltimore Ravens,AFC North
2017,Donald Penn,LT,"$7,150,000 ",OAK,Oakland Raiders,AFC West
2017,Cameron Jordan,DE,"$7,100,000 ",NO,New Orleans Saints,NFC South
2017,Devin McCourty,FS,"$7,000,000 ",NE,New England Patriots,AFC East
2017,John Cyprien,SS,"$7,000,000 ",TEN,Tennessee Titans,AFC South
2017,Joe Haden,CB,"$7,000,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Captain Munnerlyn,CB,"$7,000,000 ",CAR,Carolina Panthers,NFC South
2017,Bruce Irvin,OLB,"$7,000,000 ",OAK,Oakland Raiders,AFC West
2017,Marvin Jones,WR,"$7,000,000 ",DET,Detroit Lions,NFC North
2017,Allen Hurns,WR,"$7,000,000 ",JAC,Jacksonville Jaguars,AFC South
2017,Vinny Curry,DE,"$7,000,000 ",PHI,Philadelphia Eagles,NFC East
2017,Prince Amukamara,CB,"$7,000,000 ",CHI,Chicago Bears,NFC North
2017,William Gholston,DE,"$7,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2017,Johnathan Joseph,CB,"$7,000,000 ",HOU,Houston Texans,AFC South
2017,Robert Woods,WR,"$7,000,000 ",LAR,Los Angeles Rams,NFC West
2017,Ryan Schraeder,RT,"$7,000,000 ",ATL,Atlanta Falcons,NFC South
2017,Nate Solder,LT,"$6,999,750 ",NE,New England Patriots,AFC East
2017,Jonathan Allen,DE,"$6,963,022 ",WAS,Washington Commanders,NFC East
2017,DeMarco Murray,RB,"$6,950,000 ",TEN,Tennessee Titans,AFC South
2017,Rodney Hudson,C,"$6,950,000 ",OAK,Oakland Raiders,AFC West
2017,Tamba Hali,OLB,"$6,937,500 ",KC,Kansas City Chiefs,AFC West
2017,Eric Fisher,LT,"$6,907,977 ",KC,Kansas City Chiefs,AFC West
2017,Glover Quin,FS,"$6,900,000 ",DET,Detroit Lions,NFC North
2017,Emmanuel Sanders,WR,"$6,850,000 ",DEN,Denver Broncos,AFC West
2017,Adoree' Jackson,CB,"$6,810,661 ",TEN,Tennessee Titans,AFC South
2017,Kyle Williams,DT,"$6,800,000 ",BUF,Buffalo Bills,AFC East
2017,Star Lotulelei,DT,"$6,757,000 ",CAR,Carolina Panthers,NFC South
2017,Jared Veldheer,RT,"$6,750,000 ",ARI,Arizona Cardinals,NFC West
2017,Keenan Allen,WR,"$6,750,000 ",LAC,Los Angeles Chargers,AFC West
2017,Brandon Graham,DE,"$6,750,000 ",PHI,Philadelphia Eagles,NFC East
2017,Kareem Jackson,CB,"$6,750,000 ",HOU,Houston Texans,AFC South
2017,Alex Mack,C,"$6,750,000 ",ATL,Atlanta Falcons,NFC South
2017,J.C. Tretter,C,"$6,750,000 ",CLE,Cleveland Browns,AFC North
2017,O.J. Howard,TE,"$6,660,048 ",TB,Tampa Bay Buccaneers,NFC South
2017,Garett Bolles,LT,"$6,628,203 ",DEN,Denver Broncos,AFC West
2017,Dominique Rodgers-Cromartie,CB,"$6,589,411 ",NYG,New  York Giants,NFC East
2017,Jarrad Davis,ILB,"$6,582,587 ",DET,Detroit Lions,NFC North
2017,Michael Crabtree,WR,"$6,569,853 ",OAK,Oakland Raiders,AFC West
2017,Adam-Pacman Jones,CB,"$6,504,779 ",CIN,Cincinnati Bengals,AFC North
2017,Jermey Parnell,RT,"$6,500,000 ",JAC,Jacksonville Jaguars,AFC South
2017,Stacy McGee,DT,"$6,500,000 ",WAS,Washington Commanders,NFC East
2017,Kyle Long,G,"$6,500,000 ",CHI,Chicago Bears,NFC North
2017,Charles Harris,DE,"$6,491,356 ",MIA,Miami Dolphins,AFC East
2017,Lawrence Timmons,ILB,"$6,466,176 ",MIA,Miami Dolphins,AFC East
2017,Derrick Morgan,OLB,"$6,437,500 ",TEN,Tennessee Titans,AFC South
2017,Evan Engram,TE,"$6,400,130 ",NYG,New  York Giants,NFC East
2017,Robert Ayers,DE,"$6,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2017,Corey Peters,DT,"$6,212,500 ",ARI,Arizona Cardinals,NFC West
2017,Gareon Conley,CB,"$6,169,496 ",OAK,Oakland Raiders,AFC West
2017,Josh Sitton,G,"$6,156,250 ",CHI,Chicago Bears,NFC North
2017,Jabrill Peppers,S,"$6,126,446 ",CLE,Cleveland Browns,AFC North
2017,Thomas Davis,OLB,"$6,058,824 ",CAR,Carolina Panthers,NFC South
2017,Takkarist McKinley,DE,"$6,035,204 ",ATL,Atlanta Falcons,NFC South
2017,T.J. McDonald,FS,"$6,004,445 ",MIA,Miami Dolphins,AFC East
2017,Marshal Yanda,G,"$6,000,000 ",BAL,Baltimore Ravens,AFC North
2017,Jeremy Maclin,WR,"$6,000,000 ",BAL,Baltimore Ravens,AFC North
2017,Sylvester Williams,DT,"$6,000,000 ",TEN,Tennessee Titans,AFC South
2017,Brandon Carr,CB,"$6,000,000 ",BAL,Baltimore Ravens,AFC North
2017,Rhett Ellison,TE,"$6,000,000 ",NYG,New  York Giants,NFC East
2017,Reggie Nelson,FS,"$6,000,000 ",OAK,Oakland Raiders,AFC West
2017,Golden Tate,WR,"$6,000,000 ",DET,Detroit Lions,NFC North
2017,Terrelle Pryor,WR,"$6,000,000 ",WAS,Washington Commanders,NFC East
2017,John Simon,OLB,"$6,000,000 ",IND,Indianapolis Colts,AFC South
2017,Vernon Davis,TE,"$6,000,000 ",WAS,Washington Commanders,NFC East
2017,D.J. Swearinger,FS,"$6,000,000 ",WAS,Washington Commanders,NFC East
2017,Paul Posluszny,OLB,"$6,000,000 ",JAC,Jacksonville Jaguars,AFC South
2017,Malcolm Jenkins,FS,"$6,000,000 ",PHI,Philadelphia Eagles,NFC East
2017,Chris Baker,DT,"$6,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2017,Dion Sims,TE,"$6,000,000 ",CHI,Chicago Bears,NFC North
2017,Lavonte David,OLB,"$6,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2017,Markus Wheaton,WR,"$6,000,000 ",CHI,Chicago Bears,NFC North
2017,Marcus Cooper,CB,"$6,000,000 ",CHI,Chicago Bears,NFC North
2017,Buster Skrine,CB,"$6,000,000 ",NYJ,New York Jets,AFC East
2017,Terrance Williams,WR,"$6,000,000 ",DAL,Dallas Cowboys,NFC East
2017,Jahleel Addae,SS,"$6,000,000 ",LAC,Los Angeles Chargers,AFC West
2017,Mohamed Sanu,WR,"$6,000,000 ",ATL,Atlanta Falcons,NFC South
2017,Tre'Davious White,CB,"$5,943,989 ",BUF,Buffalo Bills,AFC East
2017,Menelik Watson,RT,"$5,937,500 ",DEN,Denver Broncos,AFC West
2017,Coby Fleener,TE,"$5,900,000 ",NO,New Orleans Saints,NFC South
2017,Taco Charlton,DE,"$5,898,373 ",DAL,Dallas Cowboys,NFC East
2017,Derek Wolfe,DE,"$5,893,750 ",DEN,Denver Broncos,AFC West
2017,Justin Britt,C,"$5,891,400 ",SEA,Seattle Seahawks,NFC West
2017,Bryan Bulaga,RT,"$5,837,500 ",GB,Green Bay Packers,NFC North
2017,K.J. Wright,OLB,"$5,800,000 ",SEA,Seattle Seahawks,NFC West
2017,A.J. Klein,ILB,"$5,800,000 ",NO,New Orleans Saints,NFC South
2017,Doug Martin,RB,"$5,764,705 ",TB,Tampa Bay Buccaneers,NFC South
2017,Mike Wallace,WR,"$5,750,000 ",BAL,Baltimore Ravens,AFC North
2017,Marcell Dareus,DT,"$5,735,294 ",JAC,Jacksonville Jaguars,AFC South
2017,Eric Reid,SS,"$5,676,000 ",SF,San Francisco 49ers,NFC West
2017,Kenny Vaccaro,SS,"$5,676,000 ",NO,New Orleans Saints,NFC South
2017,Benjamin Ijalana,RT,"$5,671,875 ",NYJ,New York Jets,AFC East
2017,Carlos Dunlap,DE,"$5,650,000 ",CIN,Cincinnati Bengals,AFC North
2017,Max Unger,C,"$5,650,000 ",NO,New Orleans Saints,NFC South
2017,Lawrence Guy,DE,"$5,600,000 ",NE,New England Patriots,AFC East
2017,Julius Thomas,TE,"$5,600,000 ",MIA,Miami Dolphins,AFC East
2017,Cordarrelle Patterson,WR,"$5,600,000 ",OAK,Oakland Raiders,AFC West
2017,Haloti Ngata,DT,"$5,562,500 ",DET,Detroit Lions,NFC North
2017,Andre Hal,FS,"$5,547,000 ",HOU,Houston Texans,AFC South
2017,Bobby Massie,RT,"$5,534,375 ",CHI,Chicago Bears,NFC North
2017,David Njoku,TE,"$5,532,342 ",CLE,Cleveland Browns,AFC North
2017,Mitchell Schwartz,RT,"$5,500,000 ",KC,Kansas City Chiefs,AFC West
2017,Rishard Matthews,WR,"$5,500,000 ",TEN,Tennessee Titans,AFC South
2017,Earl Mitchell,DT,"$5,500,000 ",SF,San Francisco 49ers,NFC West
2017,Harrison Smith,FS,"$5,500,000 ",MIN,Minnesota Vikings,NFC North
2017,Kyle Rudolph,TE,"$5,500,000 ",MIN,Minnesota Vikings,NFC North
2017,Tashaun Gipson,FS,"$5,500,000 ",JAC,Jacksonville Jaguars,AFC South
2017,Lamar Miller,RB,"$5,500,000 ",HOU,Houston Texans,AFC South
2017,Danny Trevathan,ILB,"$5,482,352 ",CHI,Chicago Bears,NFC North
2017,C.J. Fiedorowicz,TE,"$5,472,000 ",HOU,Houston Texans,AFC South
2017,Brandon Marshall,WR,"$5,468,750 ",NYG,New  York Giants,NFC East
2017,Alan Branch,DT,"$5,425,000 ",NE,New England Patriots,AFC East
2017,Rodger Saffold,G,"$5,347,233 ",LAR,Los Angeles Rams,NFC West
2017,T.J. Watt,OLB,"$5,338,504 ",PIT,Pittsburgh Steelers,AFC North
2017,Jared Cook,TE,"$5,300,000 ",OAK,Oakland Raiders,AFC West
2017,Morgan Burnett,SS,"$5,275,000 ",GB,Green Bay Packers,NFC North
2017,Travis Benjamin,WR,"$5,250,000 ",LAC,Los Angeles Chargers,AFC West
2017,Andy Levitre,G,"$5,250,000 ",ATL,Atlanta Falcons,NFC South
2017,Telvin Smith,OLB,"$5,196,998 ",JAC,Jacksonville Jaguars,AFC South
2017,Reuben Foster,ILB,"$5,176,320 ",SF,San Francisco 49ers,NFC West
2017,Jeff Allen,G,"$5,125,000 ",HOU,Houston Texans,AFC South
2017,Jordan Poyer,FS,"$5,100,000 ",BUF,Buffalo Bills,AFC East
2017,Ryan Ramczyk,RT,"$5,071,585 ",NO,New Orleans Saints,NFC South
2017,Dwayne Allen,TE,"$5,000,000 ",NE,New England Patriots,AFC East
2017,Bobby Wagner,ILB,"$5,000,000 ",SEA,Seattle Seahawks,NFC West
2017,Mike Mitchell,FS,"$5,000,000 ",PIT,Pittsburgh Steelers,AFC North
2017,Tyrann Mathieu,FS,"$5,000,000 ",ARI,Arizona Cardinals,NFC West
2017,Brandon LaFell,WR,"$5,000,000 ",CIN,Cincinnati Bengals,AFC North
2017,Ted Ginn Jr.,WR,"$5,000,000 ",NO,New Orleans Saints,NFC South
2017,Brandon Brooks,G,"$5,000,000 ",PHI,Philadelphia Eagles,NFC East
2017,Mychal Kendricks,OLB,"$5,000,000 ",PHI,Philadelphia Eagles,NFC East
2017,Antonio Gates,TE,"$5,000,000 ",LAC,Los Angeles Chargers,AFC West
2017,Jason Kelce,C,"$5,000,000 ",PHI,Philadelphia Eagles,NFC East
