Year,Name,POS,Salary,Team Abbv.,Team Name,Division
2020,Aaron Rodgers,QB,"$21,578,775 ",GB,Green Bay Packers,NFC North
2020,Trenton Brown,RT,"$21,509,336 ",LV,Las Vegas Raiders,AFC West
2020,Michael Thomas,WR,"$21,000,000 ",NO,New Orleans Saints,NFC South
2020,Matt Ryan,QB,"$20,535,214 ",ATL,Atlanta Falcons,NFC South
2020,Tua Tagovailoa,QB,"$20,250,979 ",MIA,Miami Dolphins,AFC East
2020,George Kittle,TE,"$20,133,000 ",SF,San Francisco 49ers,NFC West
2020,Jack Conklin,RT,"$20,086,825 ",CLE,Cleveland Browns,AFC North
2020,Amari Cooper,WR,"$20,038,777 ",DAL,Dallas Cowboys,NFC East
2020,Trae Waynes,CB,"$20,000,000 ",CIN,Cincinnati Bengals,AFC North
2020,Arik Armstead,DE,"$20,000,000 ",SF,San Francisco 49ers,NFC West
2020,Ezekiel Elliott,RB,"$19,835,587 ",DAL,Dallas Cowboys,NFC East
2020,Keenan Allen,WR,"$19,297,527 ",LAC,Los Angeles Chargers,AFC West
2020,Derek Carr,QB,"$19,030,794 ",LV,Las Vegas Raiders,AFC West
2020,Bobby Wagner,ILB,"$19,000,000 ",SEA,Seattle Seahawks,NFC West
2020,Tre'Davious White,CB,"$18,805,740 ",BUF,Buffalo Bills,AFC East
2020,Robert Quinn,OLB,"$18,553,868 ",CHI,Chicago Bears,NFC North
2020,A.J. Green,WR,"$18,196,490 ",CIN,Cincinnati Bengals,AFC North
2020,Von Miller,OLB,"$18,000,000 ",DEN,Denver Broncos,AFC West
2020,Justin Herbert,QB,"$17,617,002 ",LAC,Los Angeles Chargers,AFC West
2020,Khalil Mack,OLB,"$17,220,423 ",CHI,Chicago Bears,NFC North
2020,Anthony Castonzo,LT,"$17,030,131 ",IND,Indianapolis Colts,AFC South
2020,Aaron Donald,DT,"$17,020,228 ",LAR,Los Angeles Rams,NFC West
2020,DeMarcus Lawrence,DE,"$16,936,491 ",DAL,Dallas Cowboys,NFC East
2020,Matt Judon,OLB,"$16,827,928 ",BAL,Baltimore Ravens,AFC North
2020,Mike Evans,WR,"$16,750,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Donovan Smith,LT,"$16,500,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Dalvin Cook,RB,"$16,402,307 ",MIN,Minnesota Vikings,NFC North
2020,Tyreek Hill,WR,"$16,317,915 ",KC,Kansas City Chiefs,AFC West
2020,James Bradberry,CB,"$16,250,000 ",NYG,New  York Giants,NFC East
2020,Chris Jones,DT,"$16,151,062 ",KC,Kansas City Chiefs,AFC West
2020,Leonard Williams,DE,"$16,126,000 ",NYG,New  York Giants,NFC East
2020,Dante Fowler Jr.,DE,"$16,055,053 ",ATL,Atlanta Falcons,NFC South
2020,Chandler Jones,OLB,"$16,008,056 ",ARI,Arizona Cardinals,NFC West
2020,Taylor Lewan,LT,"$16,000,000 ",TEN,Tennessee Titans,AFC South
2020,Alex Smith,QB,"$16,000,000 ",WAS,Washington Commanders,NFC East
2020,Jacoby Brissett,QB,"$15,876,400 ",IND,Indianapolis Colts,AFC South
2020,Alvin Kamara,RB,"$15,833,000 ",NO,New Orleans Saints,NFC South
2020,Shaquil Barrett,OLB,"$15,828,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Bud Dupree,OLB,"$15,828,000 ",PIT,Pittsburgh Steelers,AFC North
2020,J.J. Watt,DE,"$15,541,502 ",HOU,Houston Texans,AFC South
2020,Derrick Brown,DT,"$15,447,731 ",CAR,Carolina Panthers,NFC South
2020,Zach Cunningham,ILB,"$15,190,399 ",HOU,Houston Texans,AFC South
2020,Joe Schobert,ILB,"$15,099,877 ",JAC,Jacksonville Jaguars,AFC South
2020,Kyle Van Noy,OLB,"$15,073,613 ",MIA,Miami Dolphins,AFC East
2020,Brandon Scherff,G,"$15,030,000 ",WAS,Washington Commanders,NFC East
2020,Calais Campbell,DE,"$15,022,565 ",BAL,Baltimore Ravens,AFC North
2020,Derrick Henry,RB,"$15,000,000 ",TEN,Tennessee Titans,AFC South
2020,Dion Dawkins,LT,"$14,848,536 ",BUF,Buffalo Bills,AFC East
2020,Stefon Diggs,WR,"$14,831,050 ",BUF,Buffalo Bills,AFC East
2020,Joe Thuney,G,"$14,824,653 ",NE,New England Patriots,AFC East
2020,Stephon Gilmore,CB,"$14,736,972 ",NE,New England Patriots,AFC East
2020,Graham Glasgow,G,"$14,662,069 ",DEN,Denver Broncos,AFC West
2020,T.Y. Hilton,WR,"$14,572,249 ",IND,Indianapolis Colts,AFC South
2020,D.J. Humphries,LT,"$14,522,389 ",ARI,Arizona Cardinals,NFC West
2020,Taylor Decker,LT,"$14,425,195 ",DET,Detroit Lions,NFC North
2020,Joe Mixon,RB,"$14,367,007 ",CIN,Cincinnati Bengals,AFC North
2020,Jarran Reed,DT,"$14,350,000 ",SEA,Seattle Seahawks,NFC West
2020,"Odell Beckham, Jr.",WR,"$14,264,669 ",CLE,Cleveland Browns,AFC North
2020,Landon Collins,SS,"$14,125,000 ",WAS,Washington Commanders,NFC East
2020,Devin McCourty,FS,"$14,117,649 ",NE,New England Patriots,AFC East
2020,Darius Slay,CB,"$14,050,000 ",PHI,Philadelphia Eagles,NFC East
2020,Melvin Ingram,DE,"$14,012,399 ",LAC,Los Angeles Chargers,AFC West
2020,Mario Addison,DE,"$14,010,396 ",BUF,Buffalo Bills,AFC East
2020,Blake Martinez,ILB,"$14,000,000 ",NYG,New  York Giants,NFC East
2020,Andrus Peat,G,"$14,000,000 ",NO,New Orleans Saints,NFC South
2020,Dee Ford,DE,"$13,796,875 ",SF,San Francisco 49ers,NFC West
2020,Grady Jarrett,DT,"$13,544,257 ",ATL,Atlanta Falcons,NFC South
2020,Shaq Lawson,DE,"$13,538,910 ",MIA,Miami Dolphins,AFC East
2020,Kendall Fuller,CB,"$13,500,000 ",WAS,Washington Commanders,NFC East
2020,Deion Jones,ILB,"$13,436,199 ",ATL,Atlanta Falcons,NFC South
2020,Eddie Jackson,FS,"$13,322,823 ",CHI,Chicago Bears,NFC North
2020,Isaiah Simmons,ILB,"$13,267,743 ",ARI,Arizona Cardinals,NFC West
2020,Javon Hargrave,DT,"$13,250,000 ",PHI,Philadelphia Eagles,NFC East
2020,Jaylon Smith,ILB,"$13,244,997 ",DAL,Dallas Cowboys,NFC East
2020,Rodney Hudson,C,"$13,239,259 ",LV,Las Vegas Raiders,AFC West
2020,Kawann Short,DE,"$13,191,402 ",CAR,Carolina Panthers,NFC South
2020,C.J. Henderson,CB,"$13,145,968 ",JAC,Jacksonville Jaguars,AFC South
2020,Jarvis Landry,WR,"$13,081,779 ",CLE,Cleveland Browns,AFC North
2020,Kyle Fuller,CB,"$13,059,818 ",CHI,Chicago Bears,NFC North
2020,Russell Okung,LT,"$13,045,904 ",CAR,Carolina Panthers,NFC South
2020,Allen Robinson,WR,"$13,036,536 ",CHI,Chicago Bears,NFC North
2020,Marcus Peters,CB,"$13,033,421 ",BAL,Baltimore Ravens,AFC North
2020,Myles Jack,ILB,"$13,029,401 ",JAC,Jacksonville Jaguars,AFC South
2020,Richard Sherman,CB,"$12,987,500 ",SF,San Francisco 49ers,NFC West
2020,Davante Adams,WR,"$12,966,419 ",GB,Green Bay Packers,NFC North
2020,Ryan Kelly,C,"$12,897,524 ",IND,Indianapolis Colts,AFC South
2020,Jason Pierre-Paul,OLB,"$12,800,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Jadeveon Clowney,DE,"$12,718,750 ",TEN,Tennessee Titans,AFC South
2020,Jedrick Wills,LT,"$12,667,975 ",CLE,Cleveland Browns,AFC North
2020,Patrick Peterson,CB,"$12,603,421 ",ARI,Arizona Cardinals,NFC West
2020,Trent Williams,LT,"$12,500,000 ",SF,San Francisco 49ers,NFC West
2020,Lane Johnson,RT,"$12,435,000 ",PHI,Philadelphia Eagles,NFC East
2020,Demario Davis,OLB,"$12,300,000 ",NO,New Orleans Saints,NFC South
2020,Za'Darius Smith,OLB,"$12,281,239 ",GB,Green Bay Packers,NFC North
2020,Fletcher Cox,DT,"$12,200,000 ",PHI,Philadelphia Eagles,NFC East
2020,Cory Littleton,ILB,"$12,120,312 ",LV,Las Vegas Raiders,AFC West
2020,Shaq Thompson,ILB,"$12,089,090 ",CAR,Carolina Panthers,NFC South
2020,Robbie Anderson,WR,"$12,057,874 ",CAR,Carolina Panthers,NFC South
2020,Sheldon Richardson,DT,"$12,041,833 ",CLE,Cleveland Browns,AFC North
2020,Nick Foles,QB,"$12,011,711 ",CHI,Chicago Bears,NFC North
2020,Xavien Howard,CB,"$11,970,823 ",MIA,Miami Dolphins,AFC East
2020,Cameron Jordan,DE,"$11,850,000 ",NO,New Orleans Saints,NFC South
2020,Terron Armstead,LT,"$11,737,500 ",NO,New Orleans Saints,NFC South
2020,Larry Fitzgerald,WR,"$11,694,379 ",ARI,Arizona Cardinals,NFC West
2020,Ryan Kerrigan,DE,"$11,687,500 ",WAS,Washington Commanders,NFC East
2020,Austin Hooper,TE,"$11,629,505 ",CLE,Cleveland Browns,AFC North
2020,Malcolm Butler,CB,"$11,600,000 ",TEN,Tennessee Titans,AFC South
2020,Mekhi Becton,LT,"$11,585,308 ",NYJ,New York Jets,AFC East
2020,Bryan Bulaga,LT,"$11,554,680 ",LAC,Los Angeles Chargers,AFC West
2020,Geno Atkins,DT,"$11,504,754 ",CIN,Cincinnati Bengals,AFC North
2020,Danielle Hunter,DE,"$11,500,000 ",MIN,Minnesota Vikings,NFC North
2020,Alshon Jeffery,WR,"$11,500,000 ",PHI,Philadelphia Eagles,NFC East
2020,Jason Kelce,C,"$11,500,000 ",PHI,Philadelphia Eagles,NFC East
2020,Anthony Harris,FS,"$11,498,358 ",MIN,Minnesota Vikings,NFC North
2020,Justin Simmons,FS,"$11,492,808 ",DEN,Denver Broncos,AFC West
2020,Jurrell Casey,DE,"$11,449,611 ",DEN,Denver Broncos,AFC West
2020,Tyrann Mathieu,FS,"$11,433,161 ",KC,Kansas City Chiefs,AFC West
2020,Budda Baker,S,"$11,159,602 ",ARI,Arizona Cardinals,NFC West
2020,Trey Flowers,DE,"$11,136,607 ",DET,Detroit Lions,NFC North
2020,Chase Roullier,C,"$11,133,000 ",WAS,Washington Commanders,NFC East
2020,Tyrell Williams,WR,"$11,100,000 ",LV,Las Vegas Raiders,AFC West
2020,David Johnson,RB,"$11,083,275 ",HOU,Houston Texans,AFC South
2020,Jamie Collins,OLB,"$11,079,552 ",DET,Detroit Lions,NFC North
2020,Brandon Graham,DE,"$11,072,000 ",PHI,Philadelphia Eagles,NFC East
2020,Ereck Flowers,G,"$11,065,746 ",MIA,Miami Dolphins,AFC East
2020,Halapoulivaati Vaitai,RT,"$11,052,375 ",DET,Detroit Lions,NFC North
2020,Logan Ryan,CB,"$11,050,000 ",NYG,New  York Giants,NFC East
2020,Olivier Vernon,OLB,"$11,046,040 ",CLE,Cleveland Browns,AFC North
2020,Zack Martin,G,"$11,045,775 ",DAL,Dallas Cowboys,NFC East
2020,Kareem Jackson,SS,"$11,038,807 ",DEN,Denver Broncos,AFC West
2020,Patrick Mahomes,QB,"$10,926,636 ",KC,Kansas City Chiefs,AFC West
2020,Brandon Brooks,G,"$10,750,000 ",PHI,Philadelphia Eagles,NFC East
2020,Lavonte David,ILB,"$10,750,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Cody Whitehair,C,"$10,727,429 ",CHI,Chicago Bears,NFC North
2020,Hunter Henry,TE,"$10,656,241 ",LAC,Los Angeles Chargers,AFC West
2020,Ali Marpet,G,"$10,625,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Jake Matthews,LT,"$10,616,423 ",ATL,Atlanta Falcons,NFC South
2020,Duane Brown,LT,"$10,562,500 ",SEA,Seattle Seahawks,NFC West
2020,Malcolm Jenkins,FS,"$10,550,000 ",NO,New Orleans Saints,NFC South
2020,Whitney Mercilus,OLB,"$10,532,392 ",HOU,Houston Texans,AFC South
2020,Henry Ruggs,WR,"$10,411,446 ",LV,Las Vegas Raiders,AFC West
2020,Akiem Hicks,DT,"$10,340,442 ",CHI,Chicago Bears,NFC North
2020,Chris Harris,CB,"$10,305,658 ",LAC,Los Angeles Chargers,AFC West
2020,Tyler Lockett,WR,"$10,200,000 ",SEA,Seattle Seahawks,NFC West
2020,Will Fuller,WR,"$10,198,192 ",HOU,Houston Texans,AFC South
2020,A.J. Bouye,CB,"$10,171,930 ",DEN,Denver Broncos,AFC West
2020,David Onyemata,DT,"$10,166,666 ",NO,New Orleans Saints,NFC South
2020,C.J. Mosley,ILB,"$10,150,000 ",NYJ,New York Jets,AFC East
2020,Malik Jackson,DT,"$10,105,000 ",PHI,Philadelphia Eagles,NFC East
2020,Anthony Barr,OLB,"$10,104,454 ",MIN,Minnesota Vikings,NFC North
2020,Leonard Floyd,ILB,"$10,052,109 ",LAR,Los Angeles Rams,NFC West
2020,Andrew Whitworth,LT,"$10,050,928 ",LAR,Los Angeles Rams,NFC West
2020,Janoris Jenkins,CB,"$10,050,000 ",NO,New Orleans Saints,NFC South
2020,Jordan Phillips,DT,"$10,044,547 ",ARI,Arizona Cardinals,NFC West
2020,Adam Thielen,WR,"$10,034,374 ",MIN,Minnesota Vikings,NFC North
2020,Randall Cobb,WR,"$10,023,385 ",HOU,Houston Texans,AFC South
2020,Tyron Smith,LT,"$10,012,269 ",DAL,Dallas Cowboys,NFC East
2020,William Jackson,CB,"$10,006,945 ",CIN,Cincinnati Bengals,AFC North
2020,Kevin Zeitler,G,"$10,000,000 ",NYG,New  York Giants,NFC East
2020,Connor McGovern,C,"$10,000,000 ",NYJ,New York Jets,AFC East
2020,Ryan Jensen,C,"$10,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Tristan Wirfs,T,"$9,972,200 ",TB,Tampa Bay Buccaneers,NFC South
2020,Rodger Saffold,G,"$9,968,750 ",TEN,Tennessee Titans,AFC South
2020,La'el Collins,RT,"$9,950,000 ",DAL,Dallas Cowboys,NFC East
2020,Jimmie Ward,FS,"$9,937,500 ",SF,San Francisco 49ers,NFC West
2020,Casey Hayward,CB,"$9,791,319 ",LAC,Los Angeles Chargers,AFC West
2020,Bradley Roby,CB,"$9,769,877 ",HOU,Houston Texans,AFC South
2020,Desmond Trufant,CB,"$9,698,606 ",DET,Detroit Lions,NFC North
2020,Gabe Jackson,G,"$9,678,288 ",LV,Las Vegas Raiders,AFC West
2020,Tre Boston,FS,"$9,613,520 ",CAR,Carolina Panthers,NFC South
2020,Linval Joseph,DT,"$9,555,049 ",LAC,Los Angeles Chargers,AFC West
2020,Austin Ekeler,RB,"$9,546,224 ",LAC,Los Angeles Chargers,AFC West
2020,Eric Fisher,LT,"$9,540,961 ",KC,Kansas City Chiefs,AFC West
2020,Preston Smith,OLB,"$9,537,330 ",GB,Green Bay Packers,NFC North
2020,Javon Kinlaw,DT,"$9,434,504 ",SF,San Francisco 49ers,NFC West
2020,Jerry Jeudy,WR,"$9,345,602 ",DEN,Denver Broncos,AFC West
2020,Travis Kelce,TE,"$9,294,294 ",KC,Kansas City Chiefs,AFC West
2020,Rob Gronkowski,TE,"$9,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Jordan Poyer,SS,"$9,229,861 ",BUF,Buffalo Bills,AFC East
2020,George Fant,LT,"$9,225,000 ",NYJ,New York Jets,AFC East
2020,Marcus Mariota,QB,"$9,130,549 ",LV,Las Vegas Raiders,AFC West
2020,Kevin Byard,FS,"$9,100,000 ",TEN,Tennessee Titans,AFC South
2020,Joel Bitonio,G,"$9,081,959 ",CLE,Cleveland Browns,AFC North
2020,Melvin Gordon,RB,"$9,044,596 ",DEN,Denver Broncos,AFC West
2020,Justin Houston,DE,"$9,043,121 ",IND,Indianapolis Colts,AFC South
2020,Jimmy Graham,TE,"$9,039,529 ",CHI,Chicago Bears,NFC North
2020,Andrew Norwell,G,"$9,033,012 ",JAC,Jacksonville Jaguars,AFC South
2020,Stephon Tuitt,DE,"$9,000,000 ",PIT,Pittsburgh Steelers,AFC North
2020,Sammy Watkins,WR,"$8,893,617 ",KC,Kansas City Chiefs,AFC West
2020,Jamison Crowder,WR,"$8,875,000 ",NYJ,New York Jets,AFC East
2020,Mitch Morse,C,"$8,866,837 ",BUF,Buffalo Bills,AFC East
2020,Taysom Hill,QB,"$8,841,000 ",NO,New Orleans Saints,NFC South
2020,Harrison Smith,SS,"$8,807,828 ",MIN,Minnesota Vikings,NFC North
2020,Trai Turner,G,"$8,797,511 ",LAC,Los Angeles Chargers,AFC West
2020,A.J. Terrell,CB,"$8,769,670 ",ATL,Atlanta Falcons,NFC South
2020,David DeCastro,G,"$8,750,000 ",PIT,Pittsburgh Steelers,AFC North
2020,DeSean Jackson,WR,"$8,675,000 ",PHI,Philadelphia Eagles,NFC East
2020,Emmanuel Sanders,WR,"$8,600,000 ",NO,New Orleans Saints,NFC South
2020,Tyler Higbee,TE,"$8,578,227 ",LAR,Los Angeles Rams,NFC West
2020,Quinton Jefferson,DT,"$8,561,134 ",BUF,Buffalo Bills,AFC East
2020,Corey Linsley,C,"$8,543,192 ",GB,Green Bay Packers,NFC North
2020,Kenyan Drake,RB,"$8,526,240 ",ARI,Arizona Cardinals,NFC West
2020,Anthony Hitchens,ILB,"$8,497,357 ",KC,Kansas City Chiefs,AFC West
2020,CeeDee Lamb,WR,"$8,486,527 ",DAL,Dallas Cowboys,NFC East
2020,Justin Pugh,G,"$8,480,455 ",ARI,Arizona Cardinals,NFC West
2020,J.C. Tretter,C,"$8,421,488 ",CLE,Cleveland Browns,AFC North
2020,Vernon Butler,DT,"$8,417,191 ",BUF,Buffalo Bills,AFC East
2020,Matthew Stafford,QB,"$8,327,068 ",DET,Detroit Lions,NFC North
2020,Brandon Williams,DT,"$8,269,662 ",BAL,Baltimore Ravens,AFC North
2020,Steven Nelson,CB,"$8,250,000 ",PIT,Pittsburgh Steelers,AFC North
2020,Austin Jackson,LT,"$8,235,148 ",MIA,Miami Dolphins,AFC East
2020,Tarik Cohen,RB,"$8,150,277 ",CHI,Chicago Bears,NFC North
2020,Robert Woods,WR,"$8,067,266 ",LAR,Los Angeles Rams,NFC West
2020,Charles Leno,LT,"$8,066,146 ",CHI,Chicago Bears,NFC North
2020,Riley Reiff,LT,"$8,064,710 ",MIN,Minnesota Vikings,NFC North
2020,Trent Murphy,DE,"$8,056,897 ",BUF,Buffalo Bills,AFC East
2020,Alex Mack,C,"$8,055,320 ",ATL,Atlanta Falcons,NFC South
2020,Ryan Fitzpatrick,QB,"$8,040,322 ",MIA,Miami Dolphins,AFC East
2020,Tyrone Crawford,DE,"$8,028,594 ",DAL,Dallas Cowboys,NFC East
2020,Brandin Cooks,WR,"$8,017,022 ",HOU,Houston Texans,AFC South
2020,Weston Richburg,C,"$8,001,473 ",SF,San Francisco 49ers,NFC West
2020,Golden Tate,WR,"$8,000,000 ",NYG,New  York Giants,NFC East
2020,Ndamukong Suh,DT,"$8,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2020,Maurkice Pouncey,C,"$8,000,000 ",PIT,Pittsburgh Steelers,AFC North
2020,LaMarcus Joyner,FS,"$7,997,928 ",LV,Las Vegas Raiders,AFC West
2020,K’Lavon Chaisson,OLB,"$7,975,475 ",JAC,Jacksonville Jaguars,AFC South
2020,John Brown,WR,"$7,965,332 ",BUF,Buffalo Bills,AFC East
2020,Damon Arnette,CB,"$7,933,533 ",LV,Las Vegas Raiders,AFC West
2020,Justin Jefferson,WR,"$7,889,226 ",MIN,Minnesota Vikings,NFC North
2020,Kenneth Murray,ILB,"$7,818,546 ",LAC,Los Angeles Chargers,AFC West
2020,Cooper Kupp,WR,"$7,777,571 ",LAR,Los Angeles Rams,NFC West
2020,Jalen Reagor,WR,"$7,771,988 ",PHI,Philadelphia Eagles,NFC East
2020,Carl Nassib,DE,"$7,750,000 ",LV,Las Vegas Raiders,AFC West
2020,Jack Doyle,TE,"$7,729,937 ",IND,Indianapolis Colts,AFC South
2020,Darren Waller,TE,"$7,715,823 ",LV,Las Vegas Raiders,AFC West
2020,Sheldon Rankins,DT,"$7,690,000 ",NO,New Orleans Saints,NFC South
2020,Chuck Clark,SS,"$7,679,603 ",BAL,Baltimore Ravens,AFC North
2020,Brandon Linder,C,"$7,596,553 ",JAC,Jacksonville Jaguars,AFC South
2020,Emmanuel Ogbah,DE,"$7,576,389 ",MIA,Miami Dolphins,AFC East
2020,Nick Martin,C,"$7,571,107 ",HOU,Houston Texans,AFC South
2020,Jordan Hicks,ILB,"$7,562,890 ",ARI,Arizona Cardinals,NFC West
2020,Eric Kendricks,ILB,"$7,521,392 ",MIN,Minnesota Vikings,NFC North
2020,Eric Murray,SS,"$7,507,000 ",HOU,Houston Texans,AFC South
2020,K.J. Wright,OLB,"$7,500,000 ",SEA,Seattle Seahawks,NFC West
2020,Danny Trevathan,ILB,"$7,497,180 ",CHI,Chicago Bears,NFC North
2020,Quinnen Williams,DE,"$7,453,629 ",NYJ,New York Jets,AFC East
2020,Jerry Hughes,DE,"$7,447,797 ",BUF,Buffalo Bills,AFC East
2020,Kyle Rudolph,TE,"$7,414,755 ",MIN,Minnesota Vikings,NFC North
2020,Cesar Ruiz,G,"$7,391,240 ",NO,New Orleans Saints,NFC South
2020,Brandon Aiyuk,WR,"$7,283,704 ",SF,San Francisco 49ers,NFC West
2020,Grover Stewart,DT,"$7,267,738 ",IND,Indianapolis Colts,AFC South
2020,Robbie Gould,K,"$7,240,685 ",SF,San Francisco 49ers,NFC West
2020,Adam Humphries,WR,"$7,218,750 ",TEN,Tennessee Titans,AFC South
2020,Patrick Queen,ILB,"$7,195,993 ",BAL,Baltimore Ravens,AFC North
2020,Jordan Love,QB,"$7,176,148 ",GB,Green Bay Packers,NFC North
2020,Vonn Bell,FS,"$7,128,180 ",CIN,Cincinnati Bengals,AFC North
2020,Rob Havenstein,RT,"$7,104,577 ",LAR,Los Angeles Rams,NFC West
2020,Jordyn Brooks,OLB,"$7,068,624 ",SEA,Seattle Seahawks,NFC West
2020,Nick Kwiatkoski,OLB,"$7,068,080 ",LV,Las Vegas Raiders,AFC West
2020,Matt Paradis,C,"$7,066,980 ",CAR,Carolina Panthers,NFC South
2020,Bobby Massie,RT,"$7,035,872 ",CHI,Chicago Bears,NFC North
2020,Justin Coleman,CB,"$7,034,404 ",DET,Detroit Lions,NFC North
2020,Ka'imi Fairbairn,K,"$7,020,908 ",HOU,Houston Texans,AFC South
2020,Henry Anderson,DE,"$7,000,000 ",NYJ,New York Jets,AFC East
2020,Jared Cook,TE,"$7,000,000 ",NO,New Orleans Saints,NFC South
2020,Joe Haden,CB,"$7,000,000 ",PIT,Pittsburgh Steelers,AFC North
2020,DaQuan Jones,DT,"$7,000,000 ",TEN,Tennessee Titans,AFC South
2020,Adrian Amos,FS,"$6,966,502 ",GB,Green Bay Packers,NFC North
2020,Greg Olsen,TE,"$6,906,250 ",SEA,Seattle Seahawks,NFC West
2020,A.J. Klein,OLB,"$6,881,186 ",BUF,Buffalo Bills,AFC East
2020,Ricky Wagner,RT,"$6,788,555 ",GB,Green Bay Packers,NFC North
2020,Morgan Moses,RT,"$6,750,000 ",WAS,Washington Commanders,NFC East
2020,Dennis Kelly,RT,"$6,750,000 ",TEN,Tennessee Titans,AFC South
2020,Tyler Boyd,WR,"$6,702,008 ",CIN,Cincinnati Bengals,AFC North
2020,Zach Ertz,TE,"$6,660,000 ",PHI,Philadelphia Eagles,NFC East
2020,Michael Brockers,DE,"$6,615,570 ",LAR,Los Angeles Rams,NFC West
2020,Marvin Jones,WR,"$6,560,963 ",DET,Detroit Lions,NFC North
2020,Keanu Neal,SS,"$6,555,651 ",ATL,Atlanta Falcons,NFC South
2020,Stephen Weatherly,DE,"$6,555,443 ",CAR,Carolina Panthers,NFC South
2020,A'Shawn Robinson,DT,"$6,554,781 ",LAR,Los Angeles Rams,NFC West
2020,DeVante Parker,WR,"$6,537,500 ",MIA,Miami Dolphins,AFC East
2020,Sterling Shepard,WR,"$6,500,000 ",NYG,New  York Giants,NFC East
2020,Noah Igbinoghene,CB,"$6,494,706 ",MIA,Miami Dolphins,AFC East
2020,Julian Edelman,WR,"$6,462,565 ",NE,New England Patriots,AFC East
2020,Rodney Gunter,DT,"$6,453,125 ",JAC,Jacksonville Jaguars,AFC South
2020,Breshad Perriman,WR,"$6,437,500 ",NYJ,New York Jets,AFC East
2020,Jeff Gladney,CB,"$6,405,496 ",MIN,Minnesota Vikings,NFC North
2020,Isaiah Wilson,RT,"$6,403,376 ",TEN,Tennessee Titans,AFC South
2020,Michael Pierce,DT,"$6,350,000 ",MIN,Minnesota Vikings,NFC North
2020,Anthony Brown,CB,"$6,331,762 ",DAL,Dallas Cowboys,NFC East
